-----
{
 "description": "The table refers to block wise construction of shallow tubewells over the years . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.1.csv", 
 "title": "Download CSV for Block wise Construction of Shallow Tubewells over the years for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.1.csv"
}
-----
State,District,Block,Upto 1986-87,During 1987-88,During 1988-89,During 1989-90,During 1990-91,During 1991-92,During 1992-93,During 1993-94,Total
UTTAR PRADESH,SAHARANPUR,NAGAL,2980,795,642,721,652,558,410,183,6941
UTTAR PRADESH,SAHARANPUR,NAKUR,4016,1294,826,610,432,292,173,88,7731
UTTAR PRADESH,SAHARANPUR,NANAUTA,1772,841,614,548,376,266,194,85,4696
UTTAR PRADESH,SAHARANPUR,PUVARKA,2448,682,437,618,466,374,390,191,5606
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,1996,539,431,432,406,262,237,198,4501
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,1449,533,259,179,199,219,154,106,3098
UTTAR PRADESH,SAHARANPUR,SARSAWAN,3894,671,501,545,427,485,327,294,7144
UTTAR PRADESH,SANT RAVIDAS NAGAR,AURAI,687,77,46,70,66,34,17,40,1037
UTTAR PRADESH,SANT RAVIDAS NAGAR,BHADOHI,788,129,122,153,182,102,97,88,1661
UTTAR PRADESH,SANT RAVIDAS NAGAR,DEEGH,576,67,104,68,44,42,42,30,973
UTTAR PRADESH,SANT RAVIDAS NAGAR,GYANPUR,1193,183,94,34,30,14,16,33,1597
UTTAR PRADESH,SANT RAVIDAS NAGAR,SURIYAWA,786,227,172,215,194,116,122,169,2001
UTTAR PRADESH,SHAHJAHANPUR,BANDA,4619,783,710,847,817,923,874,501,10074
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,1203,573,500,476,643,406,394,380,4575
UTTAR PRADESH,SHAHJAHANPUR,DADROL,1358,468,578,660,651,756,808,1107,6386
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,750,628,619,645,389,367,355,349,4102
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,1590,794,798,1083,955,978,809,370,7377
UTTAR PRADESH,SHAHJAHANPUR,KALAN,528,373,514,604,756,722,602,345,4444
UTTAR PRADESH,SHAHJAHANPUR,KANTH,574,347,250,386,625,643,566,450,3841
UTTAR PRADESH,SHAHJAHANPUR,KHUDAGANJ KATRA,806,412,301,227,275,265,302,379,2967
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,2091,1289,997,972,845,804,679,609,8286
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,512,628,682,533,567,516,394,231,4063
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,1023,455,781,549,720,555,557,799,5439
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,1489,815,599,634,482,392,366,391,5168
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,763,479,438,446,449,383,302,337,3597
UTTAR PRADESH,SHAHJAHANPUR,TILHER,1082,665,444,482,511,410,500,382,4476
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,85,52,71,62,122,122,109,349,972
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,252,204,243,263,247,197,144,159,1709
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,439,441,511,252,285,232,175,158,2493
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,12,0,2,11,154,241,246,224,890
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,463,247,163,226,178,254,186,100,1817
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,443,163,154,215,236,208,148,140,1707
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,315,115,168,164,215,191,201,233,1602
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,323,101,193,257,251,180,147,97,1549
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,712,245,294,232,307,159,159,103,2211
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,465,178,180,192,179,175,181,341,1891
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,429,132,214,215,261,224,136,63,1674
UTTAR PRADESH,SIDDHARTH NAGAR,SAANTHA,315,80,94,107,105,81,73,63,918
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,62,20,32,19,52,39,32,32,288
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,586,257,341,337,482,371,247,347,2968
UTTAR PRADESH,SITAPUR,AILIYA,482,287,449,426,353,268,197,307,2769
UTTAR PRADESH,SITAPUR,BEHTA,230,211,208,258,268,354,410,373,2312
UTTAR PRADESH,SITAPUR,BESWAN,712,457,461,396,469,357,307,281,3440
UTTAR PRADESH,SITAPUR,GODLAMAO,697,257,238,392,357,307,189,210,2647
UTTAR PRADESH,SITAPUR,HARGAON,651,250,231,363,333,351,351,510,3040
UTTAR PRADESH,SITAPUR,KASMANDA,496,354,293,385,362,338,300,316,2844
UTTAR PRADESH,SITAPUR,KHAIRABAD,698,201,203,223,356,267,238,509,2695
UTTAR PRADESH,SITAPUR,LAHERPUR,672,318,224,281,348,330,266,317,2756
UTTAR PRADESH,SITAPUR,MACHREHTA,783,239,251,316,461,343,299,303,2995
UTTAR PRADESH,SITAPUR,MAHMOODABAD,1000,387,314,277,442,436,421,339,3616
UTTAR PRADESH,SITAPUR,MAHOLI,418,155,225,289,350,303,269,197,2206
UTTAR PRADESH,SITAPUR,MISHRIKH,1086,275,330,150,401,361,362,883,3848
UTTAR PRADESH,SITAPUR,PAHLA,347,348,339,429,571,345,341,283,3003
UTTAR PRADESH,SITAPUR,PERSENDI,486,89,263,183,336,335,342,584,2618
UTTAR PRADESH,SITAPUR,PISWAN,1189,366,377,724,794,717,535,480,5182
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,340,303,285,141,253,245,221,190,1978
UTTAR PRADESH,SITAPUR,REUSA,366,240,285,374,535,424,399,338,2961
UTTAR PRADESH,SITAPUR,SAKEREN,381,337,332,571,413,413,392,336,3175
UTTAR PRADESH,SITAPUR,SIDHAOLI,690,389,369,436,599,574,430,482,3969
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,214,111,161,195,178,120,138,123,1240
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,611,330,348,351,445,291,299,321,2996
UTTAR PRADESH,SULTANPUR,AMETHI,623,107,183,183,167,176,167,209,1815
UTTAR PRADESH,SULTANPUR,BALDERAI,10,4,5,19,10,10,2,3,63
UTTAR PRADESH,SULTANPUR,BHADAIYAN,647,144,113,119,210,160,203,244,1840
UTTAR PRADESH,SULTANPUR,BHADAR,367,140,220,228,250,197,181,150,1733
UTTAR PRADESH,SULTANPUR,BHETUA,350,102,131,95,258,117,161,176,1390
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,380,214,217,196,204,171,173,107,1662
UTTAR PRADESH,SULTANPUR,DOSTPUR,431,182,161,159,154,136,126,118,1467
UTTAR PRADESH,SULTANPUR,DUBEYPUR,166,82,113,159,162,152,107,100,1041
UTTAR PRADESH,SULTANPUR,GAURIGANJ,289,121,172,163,151,173,158,131,1358
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,250,163,223,115,196,129,109,192,1377
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,106,66,72,80,51,48,13,4,440
UTTAR PRADESH,SULTANPUR,JAMON,259,76,62,102,111,127,176,165,1078
UTTAR PRADESH,SULTANPUR,KADIPUR,841,173,135,188,257,184,204,158,2140
UTTAR PRADESH,SULTANPUR,KUREBHAR,586,229,190,206,216,182,206,124,1939
UTTAR PRADESH,SULTANPUR,KURWAR,542,223,215,220,225,234,252,234,2145
UTTAR PRADESH,SULTANPUR,LAMBHUA,541,221,240,272,247,216,175,190,2102
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,291,122,144,152,210,159,165,157,1400
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,338,111,141,128,202,161,133,108,1322
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,454,128,97,81,129,95,90,115,1189
UTTAR PRADESH,SULTANPUR,SHAHGARH,214,67,75,73,59,39,41,51,619
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,169,95,149,157,252,255,198,185,1460
UTTAR PRADESH,UDHAMSINGH NAGAR,BAAJPUR,592,347,389,320,157,97,93,101,2096
UTTAR PRADESH,UDHAMSINGH NAGAR,GADARPUR,319,193,315,321,213,218,159,63,1801
UTTAR PRADESH,UDHAMSINGH NAGAR,JASPUR,2173,442,299,195,186,124,90,113,3622
UTTAR PRADESH,UDHAMSINGH NAGAR,KASHIPUR,1067,726,365,233,218,132,103,46,2890
UTTAR PRADESH,UDHAMSINGH NAGAR,KHATIMA,2909,544,486,351,396,323,256,279,5544
UTTAR PRADESH,UDHAMSINGH NAGAR,RUDRAPUR,929,488,361,329,298,198,144,89,2836
UTTAR PRADESH,UDHAMSINGH NAGAR,SITARGANJ,773,519,850,509,424,291,125,160,3651
UTTAR PRADESH,UNNAO,ASOHA,586,149,156,174,237,214,259,245,2020
UTTAR PRADESH,UNNAO,AURAS,341,161,220,172,231,225,259,399,2008
UTTAR PRADESH,UNNAO,BANGARMAU,454,244,340,341,377,334,258,455,2803
UTTAR PRADESH,UNNAO,BICHHIYA,601,213,199,261,233,231,197,171,2106
UTTAR PRADESH,UNNAO,BIGHAPUR,439,461,385,372,419,448,369,361,3254
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,828,288,254,573,534,596,563,1024,4660
UTTAR PRADESH,UNNAO,GANJ MORADABAD,686,206,233,236,517,369,499,692,3438
UTTAR PRADESH,UNNAO,HASAN GANJ,652,402,197,468,402,540,455,505,3621
UTTAR PRADESH,UNNAO,HILAULI,676,274,269,291,311,265,302,289,2677
UTTAR PRADESH,UNNAO,MIANGANJ,559,119,142,224,390,340,550,1110,3434
UTTAR PRADESH,UNNAO,NAWABGANJ,615,292,347,413,479,399,350,600,3495
UTTAR PRADESH,UNNAO,PURWA,685,202,184,191,290,259,292,377,2480
UTTAR PRADESH,UNNAO,SAFIPUR,297,213,172,190,249,324,333,412,2190
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,524,327,242,309,576,526,629,667,3800
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,574,344,380,369,370,354,279,692,3362
UTTAR PRADESH,UNNAO,SUMERPUR,705,265,257,274,299,257,213,142,2412
UTTAR PRADESH,VARANASI,AARAJILAINS,1074,108,92,38,65,69,73,73,1592
UTTAR PRADESH,VARANASI,BADAGOAN,896,193,181,143,99,65,58,100,1735
UTTAR PRADESH,VARANASI,BARAHNI,331,49,53,17,20,31,33,29,563
UTTAR PRADESH,VARANASI,CHAHANIA,546,87,80,69,101,73,40,122,1118
UTTAR PRADESH,VARANASI,CHAKIYA,168,71,54,45,43,39,28,56,504
UTTAR PRADESH,VARANASI,CHANDOULI,306,71,78,41,61,71,53,201,882
UTTAR PRADESH,VARANASI,CHIRAI GOAN,811,170,114,91,85,85,62,52,1470
UTTAR PRADESH,VARANASI,CHOLA PUR,1058,97,101,94,88,84,79,134,1735
UTTAR PRADESH,VARANASI,DHANAPUR,414,130,203,115,98,101,44,91,1196
UTTAR PRADESH,VARANASI,HARAHUAA,1087,124,77,62,112,51,58,71,1642
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,493,93,43,21,24,48,34,19,775
UTTAR PRADESH,VARANASI,NIYMATA BAD,48,3,10,7,10,7,6,21,112
UTTAR PRADESH,VARANASI,PINDRA,1047,274,398,252,239,189,208,180,2787
UTTAR PRADESH,VARANASI,SAHABGANJ,244,69,112,68,34,30,23,28,608
UTTAR PRADESH,VARANASI,SAKELDIHA,207,52,173,126,86,46,27,120,837
UTTAR PRADESH,VARANASI,SAVAPURI,624,101,66,73,66,23,29,29,1011
WEST BENGAL,BANKURA,BANKURA  - I,0,0,0,0,0,0,3,0,3
WEST BENGAL,BANKURA,BANKURA - II,20,43,32,61,60,117,109,62,504
WEST BENGAL,BANKURA,BARJORA,422,146,160,122,181,146,125,214,1516
WEST BENGAL,BANKURA,BISHNUPUR,476,205,262,301,336,352,341,364,2637
WEST BENGAL,BANKURA,CHHATNA,13,2,1,0,3,3,0,0,22
WEST BENGAL,BANKURA,INDAS,496,252,287,442,492,501,424,404,3298
WEST BENGAL,BANKURA,INDPUR,0,0,0,0,0,0,5,6,11
WEST BENGAL,BANKURA,JOYPUR,159,47,74,606,168,165,107,130,1456
WEST BENGAL,BANKURA,KHATRA - I,1,0,0,0,0,1,0,0,2
WEST BENGAL,BANKURA,KOTALPUR,558,343,311,452,362,302,232,278,2838
WEST BENGAL,BANKURA,MEJHIA,104,4,3,10,8,5,14,7,155
WEST BENGAL,BANKURA,ONDA,421,272,345,318,304,265,235,324,2484
WEST BENGAL,BANKURA,PATRASAYER,265,214,280,424,622,507,247,179,2738
WEST BENGAL,BANKURA,RAIPUR - I,25,18,19,24,17,26,41,63,233
WEST BENGAL,BANKURA,RAIPUR - II,149,58,45,81,102,95,112,142,784
WEST BENGAL,BANKURA,SIMLAPAL,33,18,45,46,40,59,41,97,379
WEST BENGAL,BANKURA,SONAMUKHI,656,257,328,264,264,233,233,211,2446
WEST BENGAL,BANKURA,TALDANGRA,38,30,45,37,72,113,99,211,645
WEST BENGAL,BIRBHUM,BOLPUR-SRINIKETAN,258,112,200,203,234,124,46,50,1227
WEST BENGAL,BIRBHUM,DUBRAJPUR,131,39,52,76,103,96,134,134,765
WEST BENGAL,BIRBHUM,ILLAMBAZAR,314,165,235,252,305,254,256,273,2054
WEST BENGAL,BIRBHUM,KHAYRASOLE,83,52,70,61,70,45,49,146,576
WEST BENGAL,BIRBHUM,LABPUR,256,91,201,239,366,230,225,263,1871
WEST BENGAL,BIRBHUM,MAYURESWAR-I,167,92,124,210,166,122,57,44,982
WEST BENGAL,BIRBHUM,MAYURESWAR-II,390,157,105,139,223,158,154,179,1505
WEST BENGAL,BIRBHUM,MD.BAZAR,59,20,56,19,22,27,21,13,237
WEST BENGAL,BIRBHUM,MURARAI II,123,76,71,58,68,109,160,129,794
WEST BENGAL,BIRBHUM,MURARAI-I,55,66,46,32,108,80,91,65,543
WEST BENGAL,BIRBHUM,NALHATI-I,198,136,149,170,144,99,73,83,1052
WEST BENGAL,BIRBHUM,NALHATI-II,379,129,156,142,143,107,145,285,1486
WEST BENGAL,BIRBHUM,NANUR,479,242,368,240,411,352,262,211,2565
WEST BENGAL,BIRBHUM,RAJNAGAR,0,0,1,0,2,0,0,0,3
WEST BENGAL,BIRBHUM,RAMPURHAT-I,87,82,42,43,40,50,60,70,474
WEST BENGAL,BIRBHUM,RAMPURHAT-II,41,25,44,72,152,150,181,193,858
WEST BENGAL,BIRBHUM,SAINTHIA,582,114,148,189,274,279,208,196,1990
WEST BENGAL,BIRBHUM,SURI-I,27,7,12,4,2,1,6,54,113
WEST BENGAL,BIRBHUM,SURI-II,14,16,51,75,61,74,38,65,394
WEST BENGAL,BURDWAN,ANDAL,3,0,1,1,7,0,16,6,34
WEST BENGAL,BURDWAN,AUSGRAM - I,387,78,155,152,296,186,152,87,1493
WEST BENGAL,BURDWAN,AUSGRAM - II,295,81,83,130,167,221,168,154,1299
WEST BENGAL,BURDWAN,BHATAR,51,106,145,272,427,457,249,646,2353
WEST BENGAL,BURDWAN,BURDWAN - I,114,64,138,195,211,158,178,424,1482
WEST BENGAL,BURDWAN,BURDWAN - II,571,206,151,186,243,293,191,250,2091
WEST BENGAL,BURDWAN,DURGAPUR-FARIDPUR,3,3,1,6,4,3,6,64,90
WEST BENGAL,BURDWAN,GALSI - I,128,75,81,95,206,113,81,167,946
WEST BENGAL,BURDWAN,GALSI - II,625,374,287,185,377,199,200,183,2430
WEST BENGAL,BURDWAN,JAMALPUR,481,157,255,575,533,377,412,330,3120
WEST BENGAL,BURDWAN,KALNA - I,183,95,144,232,226,184,190,158,1412
WEST BENGAL,BURDWAN,KALNA - II,743,145,134,181,107,173,162,143,1788
WEST BENGAL,BURDWAN,KANKSA,347,147,149,149,165,85,68,78,1188
WEST BENGAL,BURDWAN,KATWA - I,48,108,159,156,200,116,234,92,1113
WEST BENGAL,BURDWAN,KATWA - II,250,108,95,128,228,225,278,253,1565
WEST BENGAL,BURDWAN,KETUGRAM - I,408,145,198,276,458,434,269,309,2497
WEST BENGAL,BURDWAN,KETUGRAM - II,583,526,379,160,200,125,142,87,2202
WEST BENGAL,BURDWAN,KHANDAGHOSH,364,111,194,223,265,253,264,319,1993
WEST BENGAL,BURDWAN,MEMARI - I,136,67,94,150,195,164,138,152,1096
WEST BENGAL,BURDWAN,MEMARI - II,127,61,144,227,276,292,320,118,1565
WEST BENGAL,BURDWAN,MONGALKOTE,162,219,130,103,165,538,721,642,2680
WEST BENGAL,BURDWAN,MONTESWAR,245,118,238,360,535,447,446,725,3114
WEST BENGAL,BURDWAN,PURBASTHALI - I,396,146,162,126,171,147,233,275,1656
WEST BENGAL,BURDWAN,PURBASTHALI - II,491,339,342,360,330,300,238,83,2483
WEST BENGAL,BURDWAN,RAINA - I,377,267,119,131,150,275,278,290,1887
WEST BENGAL,BURDWAN,RAINA - II,625,202,211,199,159,211,217,257,2081
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - I,232,174,205,346,390,219,254,416,2236
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - II,258,109,164,246,280,305,319,391,2072
WEST BENGAL,COOCHBEHAR,DINHATA - I,327,160,172,221,524,580,381,767,3132
WEST BENGAL,COOCHBEHAR,DINHATA - II,309,116,135,232,369,369,420,380,2330
WEST BENGAL,COOCHBEHAR,HALDIBARI,46,13,4,3,31,36,23,106,262
WEST BENGAL,COOCHBEHAR,MATHABHANGA - I,504,64,89,292,228,221,157,1003,2558
WEST BENGAL,COOCHBEHAR,MATHABHANGA - II,199,193,266,293,312,229,250,409,2151
WEST BENGAL,COOCHBEHAR,MEKLIGANJ,51,1,1,4,21,14,24,146,262
WEST BENGAL,COOCHBEHAR,SITAI,67,33,73,106,136,201,152,146,914
WEST BENGAL,COOCHBEHAR,SITALKUCHI,104,16,21,102,163,145,156,454,1161
WEST BENGAL,COOCHBEHAR,TUFANGANJ - I,510,227,351,480,460,326,349,380,3083
WEST BENGAL,COOCHBEHAR,TUFANGANJ - II,332,247,174,240,336,248,231,415,2223
WEST BENGAL,DAKSHIN DINAJPUR,BALURGHAT,480,140,190,143,492,347,357,1060,3209
WEST BENGAL,DAKSHIN DINAJPUR,BANSHIHARI,237,47,78,78,70,53,73,96,732
WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,449,321,365,408,549,451,438,785,3766
WEST BENGAL,DAKSHIN DINAJPUR,HILI,137,35,53,42,45,46,62,194,614
WEST BENGAL,DAKSHIN DINAJPUR,KUMARGANJ,244,76,110,111,173,164,193,711,1782
WEST BENGAL,DAKSHIN DINAJPUR,KUSHMANDI,83,100,112,100,158,101,97,216,967
WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,235,105,167,106,199,171,159,508,1650
WEST BENGAL,DARJEELING,KHONBANI,55,52,60,139,121,57,17,273,774
WEST BENGAL,DARJEELING,MATIGARA,29,7,19,23,9,0,24,168,279
WEST BENGAL,DARJEELING,NAXAL BARI,32,23,5,25,24,36,1,0,146
WEST BENGAL,DARJEELING,PHANSIDEOA,253,99,77,115,168,143,163,375,1393
WEST BENGAL,HOOGLY,ARAMBAGH,482,290,419,412,275,207,158,93,2336
WEST BENGAL,HOOGLY,BALAGARH,535,111,104,151,193,180,116,138,1528
WEST BENGAL,HOOGLY,CHANDITALA - I,79,50,45,38,147,97,56,74,586
WEST BENGAL,HOOGLY,CHANDITALA - II,120,14,24,15,28,13,15,19,248
WEST BENGAL,HOOGLY,CHINSURAH-MOGRA,2,0,6,25,90,34,5,7,169
WEST BENGAL,HOOGLY,DHANIAKHALI,595,137,141,123,197,196,200,219,1808
WEST BENGAL,HOOGLY,GOGHAT - I,106,129,138,210,227,172,89,95,1166
WEST BENGAL,HOOGLY,GOGHAT - II,304,115,127,202,196,142,121,119,1326
WEST BENGAL,HOOGLY,HARIPAL,202,69,47,56,56,83,34,117,664
WEST BENGAL,HOOGLY,JANGIPARA,359,42,63,82,101,101,110,114,972
WEST BENGAL,HOOGLY,KHANAKUL - I,607,130,140,175,211,269,130,90,1752
WEST BENGAL,HOOGLY,KHANAKUL - II,89,47,17,20,22,1,5,4,205
WEST BENGAL,HOOGLY,PANDUA,450,110,167,190,286,178,176,121,1678
WEST BENGAL,HOOGLY,POLBA-DADPUR,306,55,127,158,278,199,116,180,1419
WEST BENGAL,HOOGLY,PURSURAH,940,350,235,150,67,46,38,69,1895
WEST BENGAL,HOOGLY,SERAMPUR UTTARPARA,0,46,18,1,4,7,8,2,86
WEST BENGAL,HOOGLY,SINGUR,398,90,113,105,115,104,88,89,1102
WEST BENGAL,HOOGLY,TARAKESWAR,537,238,350,285,178,81,29,17,1715
WEST BENGAL,HOWRAH,AMTA - I,8,0,0,0,3,2,13,19,45
WEST BENGAL,HOWRAH,AMTA - II,1,0,0,0,0,0,0,1,2
WEST BENGAL,HOWRAH,JAGATBALLAVPUR,42,24,16,23,28,17,16,16,182
WEST BENGAL,HOWRAH,UDAYNARAYANPUR,255,49,95,138,105,67,53,59,821
WEST BENGAL,JALPAIGURI,ALIPURDUAR - I,56,11,55,61,102,94,118,301,798
WEST BENGAL,JALPAIGURI,ALIPURDUAR - II,53,51,85,86,204,194,203,228,1104
WEST BENGAL,JALPAIGURI,DHUPGURI,20,12,60,60,100,85,56,320,713
WEST BENGAL,JALPAIGURI,FALAKATA,190,48,98,189,290,248,220,248,1531
WEST BENGAL,JALPAIGURI,KALCHINI,1,7,0,0,0,0,0,1,9
WEST BENGAL,JALPAIGURI,KUMARGRAM,3,0,0,200,13,0,0,6,222
WEST BENGAL,JALPAIGURI,MADARIHAT,0,0,0,0,2,0,0,19,21
WEST BENGAL,JALPAIGURI,MAL,14,1,27,105,76,86,130,252,691
WEST BENGAL,JALPAIGURI,MATIALI,4,0,0,0,0,0,3,0,7
WEST BENGAL,JALPAIGURI,MAYNAGURI,87,16,91,126,75,128,107,359,989
WEST BENGAL,JALPAIGURI,NAGRAKATA,1,0,2,10,0,0,1,15,29
WEST BENGAL,JALPAIGURI,RAJGANJ,23,10,0,0,0,0,63,179,275
WEST BENGAL,JALPAIGURI,SADAR,144,3,38,46,10,20,17,357,635
WEST BENGAL,MALDA,BAMANGOLA,37,3,17,45,44,6,2,12,166
WEST BENGAL,MALDA,CHANCHAL -I,641,271,280,213,235,158,258,190,2246
WEST BENGAL,MALDA,CHANCHAL II,685,427,341,276,290,239,229,328,2815
WEST BENGAL,MALDA,ENGLISHBAZAR,226,89,92,82,147,125,98,152,1011
WEST BENGAL,MALDA,GAZOL,535,240,278,350,299,156,51,91,2000
WEST BENGAL,MALDA,HABIBPUR,367,224,129,274,222,159,109,177,1661
WEST BENGAL,MALDA,HARISH CHANDRAPUR-II,1690,602,479,493,437,369,172,187,4429
WEST BENGAL,MALDA,HARISHCHANDRAPUR I,751,428,369,382,282,222,205,145,2784
WEST BENGAL,MALDA,KALIACHAK - I,135,74,99,49,80,40,30,36,543
WEST BENGAL,MALDA,KALIACHAK II,229,100,67,94,73,65,44,74,746
WEST BENGAL,MALDA,KALIACHAK III,893,404,376,538,521,376,409,464,3981
WEST BENGAL,MALDA,MANIK CHAK,421,146,137,218,320,259,213,275,1989
WEST BENGAL,MALDA,OLD MALDA,185,53,142,129,141,139,75,192,1056
WEST BENGAL,MALDA,RATUA-I,355,581,156,427,263,254,194,168,2398
WEST BENGAL,MALDA,RATUA-II,438,309,184,231,192,223,195,194,1966
WEST BENGAL,MIDNAPORE,BHAGWANPUR - I,107,35,46,102,133,64,97,108,692
WEST BENGAL,MIDNAPORE,BHAGWANPUR - II,90,60,74,101,149,166,116,114,870
WEST BENGAL,MIDNAPORE,BINPUR - I,254,113,102,177,248,252,268,232,1646
WEST BENGAL,MIDNAPORE,BINPUR - II,14,9,10,19,13,16,19,15,115
WEST BENGAL,MIDNAPORE,CHANDRAKONA - I,238,124,163,192,307,253,115,83,1475
WEST BENGAL,MIDNAPORE,CHANDRAKORA - II,500,206,216,264,263,229,202,258,2138
WEST BENGAL,MIDNAPORE,CONTAI - I,171,30,24,30,43,23,35,36,392
WEST BENGAL,MIDNAPORE,CONTAI - II,6,4,3,1,7,7,5,9,42
WEST BENGAL,MIDNAPORE,CONTAI - III,3,0,18,7,19,26,32,25,130
WEST BENGAL,MIDNAPORE,DANTAN - II,242,241,267,314,305,250,240,244,2103
WEST BENGAL,MIDNAPORE,DANTON - I,348,303,291,353,362,292,286,284,2519
WEST BENGAL,MIDNAPORE,DASPUR - I,294,106,136,153,150,91,51,91,1072
WEST BENGAL,MIDNAPORE,DASPUR - II,76,15,52,63,73,46,43,24,392
WEST BENGAL,MIDNAPORE,DEBRA,897,320,298,360,407,334,292,373,3281
WEST BENGAL,MIDNAPORE,EGRA - I,877,443,409,443,436,244,165,120,3137
WEST BENGAL,MIDNAPORE,EGRA - II,89,195,278,363,304,339,206,30,1804
WEST BENGAL,MIDNAPORE,GARHBETA - I,435,299,354,488,423,324,224,215,2762
WEST BENGAL,MIDNAPORE,GARHBETA - II,114,94,139,146,183,204,209,218,1307
WEST BENGAL,MIDNAPORE,GARHBETA - III,207,80,82,81,98,123,124,121,916
WEST BENGAL,MIDNAPORE,GHATAL,284,117,102,161,131,116,59,58,1028
WEST BENGAL,MIDNAPORE,GOPIBALLAVPUR - I,153,44,92,111,108,89,79,63,739
WEST BENGAL,MIDNAPORE,GOPIBALLAVPUR - II,126,67,64,110,120,103,106,108,804
WEST BENGAL,MIDNAPORE,JAMBANI,19,10,14,14,42,37,83,170,389
WEST BENGAL,MIDNAPORE,JHARGRAM,74,44,62,72,77,97,98,121,645
WEST BENGAL,MIDNAPORE,KESHIARY,187,171,175,166,204,170,162,229,1464
WEST BENGAL,MIDNAPORE,KESHPUR,425,235,329,410,482,570,610,370,3431
WEST BENGAL,MIDNAPORE,KHARAGPUR - I,195,149,92,99,111,169,90,109,1014
WEST BENGAL,MIDNAPORE,KHARAGPUR - II,433,195,218,227,313,284,243,363,2276
WEST BENGAL,MIDNAPORE,KHEJURI - I,1,0,0,1,8,6,6,0,22
WEST BENGAL,MIDNAPORE,KHEJURI - II,2,0,0,0,0,0,1,0,3
WEST BENGAL,MIDNAPORE,MAHISHADAL - I,0,0,0,0,1,0,1,3,5
WEST BENGAL,MIDNAPORE,MAHISHADAL -II,1,0,0,0,0,0,0,0,1
WEST BENGAL,MIDNAPORE,MIDNAPORE SADAR,191,66,128,163,158,191,124,191,1212
WEST BENGAL,MIDNAPORE,MOHANPUR,185,108,133,167,245,150,105,387,1480
WEST BENGAL,MIDNAPORE,MOYNA,62,68,90,69,74,58,42,32,495
WEST BENGAL,MIDNAPORE,NANDIGRAM - II,0,0,0,0,1,1,0,0,2
WEST BENGAL,MIDNAPORE,NANDIGRAM - III,1,0,3,7,10,15,15,59,110
WEST BENGAL,MIDNAPORE,NARAYANGARH,611,251,366,472,596,510,468,606,3880
WEST BENGAL,MIDNAPORE,NAYAGRAM,61,108,38,44,61,85,55,26,478
WEST BENGAL,MIDNAPORE,PANSKURA - I,319,96,109,126,258,193,106,73,1280
WEST BENGAL,MIDNAPORE,PANSKURA - II,70,16,24,34,31,49,24,12,260
WEST BENGAL,MIDNAPORE,PATASHPUR - I,793,246,209,209,307,320,270,265,2619
WEST BENGAL,MIDNAPORE,PATASHPUR - II,395,270,692,578,698,396,280,203,3512
