-----
{
 "description": "The table refers to block wise culturable command area and potential created through surface flow scheme. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.11.csv", 
 "title": "Download CSV for Blockwise Culturable command area and potential created through Surface Flow Scheme for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.11.csv"
}
-----
State,District,Block,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total - Irrigation potential created
MADHYA PRADESH,SEONI,SEONI,305,300,6,0,0,306
MADHYA PRADESH,SHAHDOL,ANUPPUR,321,216,105,0,0,321
MADHYA PRADESH,SHAHDOL,BUDHAR,1868,1496,515,0,0,2011
MADHYA PRADESH,SHAHDOL,BYOHARI,2097,2642,2336,0,0,4978
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,1670,1284,1147,0,0,2431
MADHYA PRADESH,SHAHDOL,JAITAHARI,1427,1319,819,0,0,2138
MADHYA PRADESH,SHAHDOL,KOTAMA,263,215,68,0,0,283
MADHYA PRADESH,SHAHDOL,MANPUR,11987,4345,9147,0,0,13492
MADHYA PRADESH,SHAHDOL,PALEE-1,903,417,486,0,0,903
MADHYA PRADESH,SHAHDOL,PALEE-2,654,541,588,0,0,1129
MADHYA PRADESH,SHAHDOL,PUSHPRAJGARH,3599,2309,2973,0,0,5282
MADHYA PRADESH,SHAHDOL,SOHAGPUR,3552,2571,1794,6,0,4371
MADHYA PRADESH,SHAHDOL,UMARIYA,727,706,718,0,13,1437
MADHYA PRADESH,SHAJAPUR,AGAR,452,0,452,0,0,452
MADHYA PRADESH,SHAJAPUR,BAROD,168,2,167,2,0,171
MADHYA PRADESH,SHAJAPUR,KALAPIPALMANDI,900,58,835,7,0,900
MADHYA PRADESH,SHAJAPUR,MOMANBARODIYA,408,0,415,0,0,415
MADHYA PRADESH,SHAJAPUR,NALKHEDA,2131,2,2131,8,0,2141
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,36,0,36,0,0,36
MADHYA PRADESH,SHAJAPUR,SUJALPUR,5822,95,5751,20,3,5869
MADHYA PRADESH,SHAJAPUR,SUSNER,652,1,651,0,0,652
MADHYA PRADESH,SHIVPURI,BADARWAS,37,1,70,0,0,71
MADHYA PRADESH,SHIVPURI,KARERA,1462,63,1871,0,0,1934
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,NA,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,KOLARAS,414,313,217,0,0,530
MADHYA PRADESH,SHIVPURI,NARWAR,671,0,671,0,0,671
MADHYA PRADESH,SHIVPURI,PICHHORE,14354,3701,14466,0,0,18167
MADHYA PRADESH,SHIVPURI,POHARI,402,3,402,0,0,405
MADHYA PRADESH,SHIVPURI,SHIVPURI,1284,56,2120,0,0,2176
MADHYA PRADESH,SIDHI,BAIDHAN,2866,1108,1908,0,0,3016
MADHYA PRADESH,SIDHI,CHITRANGI,703,0,703,0,0,703
MADHYA PRADESH,SIDHI,DEOSAR,1282,0,1282,0,0,1282
MADHYA PRADESH,SIDHI,KUSAMI,1032,0,1032,0,0,1032
MADHYA PRADESH,SIDHI,MAJHAULI,3026,110,2916,0,0,3026
MADHYA PRADESH,SIDHI,RAMPURNEKIN,NA,0,0,0,0,0
MADHYA PRADESH,SIDHI,SIDHI,1970,0,1970,0,0,1970
MADHYA PRADESH,SIDHI,SIHAWAL,481,0,481,0,0,481
MADHYA PRADESH,SURGUJA,AMBIKAPUR,300,196,104,0,0,300
MADHYA PRADESH,SURGUJA,BADRAFNAGAR,1155,968,706,154,0,1828
MADHYA PRADESH,SURGUJA,BAIKUNTHPUR,NA,0,0,0,0,0
MADHYA PRADESH,SURGUJA,BALRAMPUR,26,0,32,33,0,65
MADHYA PRADESH,SURGUJA,BATOLI,1410,837,871,0,1,1709
MADHYA PRADESH,SURGUJA,BHAIYATHAN,104,4,105,0,0,109
MADHYA PRADESH,SURGUJA,BHARATPUR,1167,1078,932,7,29,2046
MADHYA PRADESH,SURGUJA,KHARGAWAN,NA,0,0,0,0,0
MADHYA PRADESH,SURGUJA,KUSAMI,5131,4766,502,210,0,5478
MADHYA PRADESH,SURGUJA,LAKHANPUR,2,0,2,0,0,2
MADHYA PRADESH,SURGUJA,LUNDRA,498,272,248,0,0,520
MADHYA PRADESH,SURGUJA,MAINPAT,1872,1607,467,538,0,2612
MADHYA PRADESH,SURGUJA,MANENDRAGARH,2443,2695,2701,0,0,5396
MADHYA PRADESH,SURGUJA,ODAGI,3136,1950,1277,0,0,3227
MADHYA PRADESH,SURGUJA,PRATAPPUR,16072,15425,839,0,0,16264
MADHYA PRADESH,SURGUJA,PREMNAGAR,1543,1292,1095,265,0,2652
MADHYA PRADESH,SURGUJA,RAJPUR,383,33,353,0,0,386
MADHYA PRADESH,SURGUJA,RAMANUJNAGAR,NA,0,0,0,0,0
MADHYA PRADESH,SURGUJA,RAMCHANDRAPUR,5175,5137,38,0,0,5175
MADHYA PRADESH,SURGUJA,SHANKARGARH,791,396,46,366,0,808
MADHYA PRADESH,SURGUJA,SITAPUR,936,759,810,297,0,1866
MADHYA PRADESH,SURGUJA,SONHAT,591,442,238,0,0,680
MADHYA PRADESH,SURGUJA,SURAJPUR,1429,510,504,1020,0,2034
MADHYA PRADESH,SURGUJA,UDAYPUR,10553,7823,2788,0,0,10611
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,NA,0,0,0,0,0
MADHYA PRADESH,TIKAMGARH,JATARA,1854,2,1915,0,0,1917
MADHYA PRADESH,TIKAMGARH,NIWARI,808,0,808,0,0,808
MADHYA PRADESH,TIKAMGARH,PALERA,698,2,706,0,0,708
MADHYA PRADESH,TIKAMGARH,PRITHWIPUR,5766,75,5765,0,0,5840
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,672,129,648,0,0,777
MADHYA PRADESH,UJJAIN,BADNAGAR,39,0,39,0,0,39
MADHYA PRADESH,UJJAIN,GHATIYA,NA,0,0,0,0,0
MADHYA PRADESH,UJJAIN,KHACHRAUD,796,443,440,16,0,899
MADHYA PRADESH,UJJAIN,MAHIDPUR,NA,0,0,0,0,0
MADHYA PRADESH,UJJAIN,TARANA,716,3,719,0,0,722
MADHYA PRADESH,UJJAIN,UJJAIN,903,22,910,6,8,946
MADHYA PRADESH,VIDISHA,BASODA,1442,0,1442,0,0,1442
MADHYA PRADESH,VIDISHA,GYARASPUR,NA,0,0,0,0,0
MADHYA PRADESH,VIDISHA,KURWAI,NA,0,0,0,0,0
MADHYA PRADESH,VIDISHA,LATERI,NA,0,0,0,0,0
MADHYA PRADESH,VIDISHA,NATERAN,345,0,345,0,0,345
MADHYA PRADESH,VIDISHA,SIRONJ,16,0,16,0,0,16
MADHYA PRADESH,VIDISHA,VIDISHA,NA,0,0,0,0,0
MAHARASHTRA,,,NA,0,0,0,0,0
MANIPUR,BISHNUPUR,BISHNUPUR,2260,2250,320,0,110,2680
MANIPUR,BISHNUPUR,MOIRANG,700,650,240,0,20,910
MANIPUR,CHANDEL,CHAKPIKARONG,205,205,135,0,0,340
MANIPUR,CHANDEL,CHANDEL,720,720,416,0,0,1136
MANIPUR,CHURACHANDPUR,CHURACHANDPUR,1575,1570,700,0,0,2270
MANIPUR,CHURACHANDPUR,HENGLEP,438,438,162,0,0,600
MANIPUR,CHURACHANDPUR,SINGHAT,510,505,355,0,0,860
MANIPUR,CHURACHANDPUR,THANGLON,225,230,170,0,0,400
MANIPUR,IMPHAL,HAORANGSABAL(I-W),1535,1535,199,0,116,1850
MANIPUR,IMPHAL,IRILBUNG(IMPHAL-E),1130,1095,35,0,0,1130
MANIPUR,IMPHAL,SWOMBUNG(IMPHAL-E),370,370,0,0,0,370
MANIPUR,IMPHAL,WAQNGOI(I-W),NA,0,0,0,0,0
MANIPUR,SENAPATI,KANGPOKPI,875,750,728,0,0,1478
MANIPUR,SENAPATI,PAOMATA,140,90,90,0,0,180
MANIPUR,SENAPATI,PURUL,NA,0,0,0,0,0
MANIPUR,SENAPATI,SAIKHUL,335,282,282,0,0,564
MANIPUR,SENAPATI,TADUBI,20,15,15,0,0,30
MANIPUR,TAMENGLONG,NUNGBA,392,196,196,0,0,392
MANIPUR,TAMENGLONG,TAMEI,178,139,83,0,0,222
MANIPUR,TAMENGLONG,TAMENGLONG,282,228,158,0,0,386
MANIPUR,THOUBAL,KAKCHING,2350,2341,394,0,411,3146
MANIPUR,THOUBAL,THOUBAL,5774,5743,520,0,407,6670
MANIPUR,UKHRUL,CHINGAI,240,203,120,0,0,323
MANIPUR,UKHRUL,KAMJONG,150,100,50,0,0,150
MANIPUR,UKHRUL,PHUNGYAR,240,175,115,0,0,290
MANIPUR,UKHRUL,UKHRUL,377,285,190,0,0,475
MEGHALAYA,EAST GARO HILLS,DAMBO RONGJENG,1711,1702,750,1,0,2453
MEGHALAYA,EAST GARO HILLS,RESU-BELPARA,3354,2847,571,23,210,3651
MEGHALAYA,EAST GARO HILLS,SAMANDA.,1267,806,220,26,271,1323
MEGHALAYA,EAST GARO HILLS,SONGSAK,1125,961,467,7,30,1465
MEGHALAYA,EAST KHASI HILLS,MAWKYNREW,513,259,60,198,0,517
MEGHALAYA,EAST KHASI HILLS,MAWPHLANG,1410,1323,171,0,8,1502
MEGHALAYA,EAST KHASI HILLS,MAWRYNGKNENG,849,821,67,0,0,888
MEGHALAYA,EAST KHASI HILLS,MAWSYNRAM,468,345,130,120,0,595
MEGHALAYA,EAST KHASI HILLS,MYLLIEM,917,840,281,4,8,1133
MEGHALAYA,EAST KHASI HILLS,PYNURSLA,1114,134,48,858,96,1136
MEGHALAYA,EAST KHASI HILLS,SHELLA BHOLAGANGH,232,14,25,196,0,235
MEGHALAYA,JAINTIA HILLS,AMLAREM,13185,10638,3388,1362,391,15779
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,1222,1092,459,1,1,1553
MEGHALAYA,JAINTIA HILLS,LASKEIN,1079,1017,660,2,2,1681
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,1751,1420,798,28,7,2253
MEGHALAYA,RI BHOI DISTRICT,UMLING  C&D BLOCK,3114,3086,43,0,12,3141
MEGHALAYA,RI BHOI DISTRICT,UMSNING C&D BLOCK,4093,3721,1025,3,105,4854
MEGHALAYA,SOUTH GARO HILLS,BAGHMARA,1034,962,675,0,0,1637
MEGHALAYA,SOUTH GARO HILLS,CHOKPOT,356,351,263,0,0,614
MEGHALAYA,SOUTH GARO HILLS,RONGRA,199,189,139,0,0,328
MEGHALAYA,WEST GARO HILLS,BETASING,1760,1738,928,555,2,3223
MEGHALAYA,WEST GARO HILLS,DADENGGIRI,427,422,158,6,5,591
MEGHALAYA,WEST GARO HILLS,DALUS,2107,1955,518,50,20,2543
MEGHALAYA,WEST GARO HILLS,RONGRAM,366,282,131,6,50,469
MEGHALAYA,WEST GARO HILLS,SELSELLA,2551,2329,1005,41,13,3388
MEGHALAYA,WEST GARO HILLS,TIKKIRKILLA,606,562,236,5,1,804
MEGHALAYA,WEST GARO HILLS,ZIKZAK,905,831,190,35,16,1072
MEGHALAYA,WEST KHASI HILLS,MAIRANG,2272,2272,211,6,0,2489
MEGHALAYA,WEST KHASI HILLS,MAWKYRWAT,4241,4204,181,5,13,4403
MEGHALAYA,WEST KHASI HILLS,MAWSHYNRUT,4280,2911,1349,174,5,4439
MEGHALAYA,WEST KHASI HILLS,NONGSTOIN,2023,2023,376,0,0,2399
MEGHALAYA,WEST KHASI HILLS,RANIKOR,157,131,13,14,3,161
MIZORAM,AIZAWL,AIBAWK,157,128,30,0,0,158
MIZORAM,AIZAWL,DARLAWN,74,51,16,7,0,74
MIZORAM,AIZAWL,KHAWZAWL,1528,1535,3,0,0,1538
MIZORAM,AIZAWL,LUNGDAR 'E',1236,1236,0,0,0,1236
MIZORAM,AIZAWL,NGOPA,545,377,168,0,0,545
MIZORAM,AIZAWL,PHAILENG 'W',85,69,16,0,0,85
MIZORAM,AIZAWL,REIEK,91,66,25,0,0,91
MIZORAM,AIZAWL,SERCHHIP,783,581,204,1,0,786
MIZORAM,AIZAWL,THINGDAWL,381,217,164,0,0,381
MIZORAM,AIZAWL,THINGSULTHLIAH,191,152,43,1,0,196
MIZORAM,AIZAWL,TLANGNUAM,145,92,53,0,0,145
MIZORAM,AIZAWL,ZAWLNUAM,79,41,38,0,0,79
MIZORAM,CHHIMTUIPUI,CHAWNGTE,18,27,14,9,0,50
MIZORAM,CHHIMTUIPUI,LAWNGTLAI,64,99,38,12,0,149
MIZORAM,CHHIMTUIPUI,SANGAU,52,52,15,6,0,73
MIZORAM,CHHIMTUIPUI,TUIPANG,325,244,65,16,0,325
MIZORAM,LUNGLEI,BUNGHMUN,36,36,0,0,0,36
MIZORAM,LUNGLEI,HNAHTHIAL,249,249,0,0,0,249
MIZORAM,LUNGLEI,LUNGLEI,235,154,22,60,0,236
MIZORAM,LUNGLEI,LUNGSEN,208,47,8,155,0,210
MIZORAM,LUNGLEI,VILL1,NA,0,0,0,0,0
NAGALAND,KOHIMA,JALUKIE,5703,5797,18,0,0,5815
NAGALAND,KOHIMA,KOHIMA,4603,4614,3,0,0,4617
NAGALAND,KOHIMA,KUHUBOTO,4578,4675,9,0,0,4684
NAGALAND,KOHIMA,MEDZIPHEMA,5728,5678,50,0,0,5728
NAGALAND,KOHIMA,TSEMINYU,1036,1036,0,0,0,1036
NAGALAND,MOKOKCHUNG,CHANGTONGYA,2480,2333,159,110,11,2613
NAGALAND,MOKOKCHUNG,MANGOLEMBA,3678,3671,20,1,0,3692
NAGALAND,MOKOKCHUNG,ONGPANGKONG,2034,2244,0,0,0,2244
NAGALAND,MON,CHEN,303,313,0,0,0,313
NAGALAND,MON,MON,1641,1665,10,0,0,1675
NAGALAND,MON,TOBU,367,387,0,0,0,387
NAGALAND,MON,WAKCHING,475,675,0,0,0,675
NAGALAND,PHEK,KIKRUMA,11136,11698,6,0,2,11706
NAGALAND,PHEK,MELURI,1755,1755,0,0,0,1755
NAGALAND,PHEK,PHEK,4077,4078,0,0,0,4078
NAGALAND,TUENSANG,KIPHIRE,1262,1262,0,0,4,1266
NAGALAND,TUENSANG,LONGKHIM,1275,1299,0,0,0,1299
NAGALAND,TUENSANG,LONGLENG,785,786,0,0,0,786
NAGALAND,TUENSANG,NOKLAK,1406,1406,0,0,0,1406
NAGALAND,TUENSANG,SANGSANGYU,1310,1312,0,0,0,1312
NAGALAND,TUENSANG,SHAMATOR,761,761,0,0,0,761
NAGALAND,TUENSANG,SITIMI,489,489,0,0,0,489
NAGALAND,WOKHA,BAGHTY,2745,2779,6,2,0,2787
NAGALAND,WOKHA,WOKHA,1304,1304,0,0,0,1304
NAGALAND,ZUNHEBOTO,AKULUTO,792,877,2,0,0,879
NAGALAND,ZUNHEBOTO,GHATASHI,137,161,0,0,0,161
NAGALAND,ZUNHEBOTO,TOKIYE,457,471,6,0,0,477
NAGALAND,ZUNHEBOTO,ZUNHEBOTO,528,548,1,0,0,549
ORISSA,ANGUL,ANUGUL,2320,2320,406,0,0,2726
ORISSA,ANGUL,ATHAMALLICK,1664,2032,173,0,0,2205
ORISSA,ANGUL,BANANPULA,79,79,53,0,0,132
ORISSA,ANGUL,CHHENDIAPADA,3919,3093,1596,0,0,4689
ORISSA,ANGUL,KANIHA,814,680,141,1,0,822
ORISSA,ANGUL,KISONAGAR,1116,1021,300,16,0,1337
ORISSA,ANGUL,PALALAHARA,5793,5647,785,66,0,6498
ORISSA,ANGUL,TALCHER,539,505,22,34,0,561
ORISSA,BALASORE,BAHANAGA,85,85,0,0,0,85
ORISSA,BALASORE,BALASORE,5,1,5,0,0,6
ORISSA,BALASORE,BALIPAL,NA,0,0,0,0,0
ORISSA,BALASORE,BASTA,627,607,188,0,0,795
ORISSA,BALASORE,BHOGARAI,NA,0,0,0,0,0
ORISSA,BALASORE,JALESWAR,1648,1438,220,0,0,1658
ORISSA,BALASORE,JILGIRI,3063,3112,49,0,1,3162
ORISSA,BALASORE,KHAIRA,730,729,72,0,0,801
ORISSA,BALASORE,OUPADA,337,255,133,0,0,388
ORISSA,BALASORE,REMUNA,22,22,18,0,0,40
ORISSA,BALASORE,SIMULIA,NA,0,0,0,0,0
ORISSA,BALASORE,SORO,366,366,83,0,0,449
ORISSA,BARAGARH,AMBABHANA,3772,3651,451,3,151,4256
ORISSA,BARAGARH,ATABIRA,2337,2330,106,0,8,2444
ORISSA,BARAGARH,BARAGARH,813,790,45,18,309,1162
ORISSA,BARAGARH,BARAPALI,1540,1546,121,8,0,1675
ORISSA,BARAGARH,BHATALI,3998,4012,302,44,77,4435
ORISSA,BARAGARH,BHENDENI,2432,2432,162,0,0,2594
ORISSA,BARAGARH,BIJEPUR,1856,1836,119,30,0,1985
ORISSA,BARAGARH,GAISILAT,5962,5965,259,0,0,6224
ORISSA,BARAGARH,JHARABANDHA,4019,4475,877,0,0,5352
ORISSA,BARAGARH,PADMAPUR,5132,5595,680,8,31,6314
ORISSA,BARAGARH,PAIKMAL,5044,6413,530,4,5,6952
ORISSA,BARAGARH,SOHELA,4771,4726,262,2,202,5192
ORISSA,BHADRAK,BASUDEVPUR,92,82,3,0,8,93
ORISSA,BHADRAK,BHADRAK,78,78,40,0,0,118
ORISSA,BHADRAK,BHANDARIPOKHARI,NA,0,0,0,0,0
ORISSA,BHADRAK,BONTH,17,17,0,0,0,17
ORISSA,BHADRAK,CHANDABALI,459,0,339,0,120,459
ORISSA,BHADRAK,DHAMANAGAR,79,12,69,0,0,81
ORISSA,BHADRAK,TIHIDI,201,95,172,0,0,267
ORISSA,BOLANGIR,AGALPUR,3963,3544,435,8,0,3987
ORISSA,BOLANGIR,BALANGIR,2745,2573,198,5,0,2776
ORISSA,BOLANGIR,BELPARA,3612,3651,326,5,0,3982
ORISSA,BOLANGIR,BONGOMUNDA,447,441,93,0,0,534
ORISSA,BOLANGIR,DEOGAN,7431,7409,66,0,0,7475
ORISSA,BOLANGIR,KHAPRA KHOL,6012,5654,946,11,0,6611
ORISSA,BOLANGIR,LOUSINGHA,3827,3755,59,12,0,3826
ORISSA,BOLANGIR,MURIBAHAL,713,632,81,0,0,713
ORISSA,BOLANGIR,PATANAGARH,7276,7343,298,17,20,7678
ORISSA,BOLANGIR,PUINTALA,3210,3149,120,0,0,3269
ORISSA,BOLANGIR,SAINTALA,1206,974,307,0,0,1281
ORISSA,BOLANGIR,TENTULIKHUNTI,167,123,47,0,0,170
ORISSA,BOLANGIR,TITILAGARH,3019,2760,303,0,0,3063
ORISSA,BOLANGIR,TUREKELA,510,358,88,100,0,546
ORISSA,BOUDH,BOUDH,2227,1946,219,3,244,2412
ORISSA,BOUDH,GHARABHANGA,8962,6932,172,0,2006,9110
ORISSA,BOUDH,KANTAMAL,3667,3440,236,2,126,3804
ORISSA,CUTTACK,ATHGARH,1807,1620,362,10,0,1992
ORISSA,CUTTACK,BANKI,1096,1009,474,0,0,1483
ORISSA,CUTTACK,BARANGA,73,74,27,0,0,101
ORISSA,CUTTACK,BARMBA,1675,1615,444,92,6,2157
ORISSA,CUTTACK,CUTTACK(SADAR),100,98,96,4,4,202
ORISSA,CUTTACK,DOMAPARA,315,315,204,0,0,519
ORISSA,CUTTACK,KANTAPARA,113,112,44,3,0,159
ORISSA,CUTTACK,MAHANGA,2,2,2,0,0,4
ORISSA,CUTTACK,NARASINGHPUR,3890,3850,1122,250,0,5222
ORISSA,CUTTACK,NIALI,66,0,0,66,0,66
ORISSA,CUTTACK,NISCHINTAKOILI,NA,0,0,0,0,0
ORISSA,CUTTACK,SALIPUR,NA,0,0,0,0,0
ORISSA,CUTTACK,TANGI-CHOUDWAR,3701,3686,1533,1,18,5238
ORISSA,CUTTACK,TIGIRIA,807,806,312,1,0,1119
ORISSA,DEOGARH,REAMAL,1284,1262,1141,20,1,2424
ORISSA,DEOGARH,SARKOTE,1052,888,202,22,0,1112
ORISSA,DEOGARH,TILEIBANI,1226,1052,192,3,317,1564
ORISSA,DHENKANAL,BHUBAN,544,539,5,0,0,544
ORISSA,DHENKANAL,DHENKANAL,2002,1650,502,16,3,2171
ORISSA,DHENKANAL,GANDIA,5945,6121,762,5,0,6888
ORISSA,DHENKANAL,HINDOL,4907,4893,1591,11,0,6495
ORISSA,DHENKANAL,KAMAKHYANAGAR,1375,1265,494,67,0,1826
ORISSA,DHENKANAL,KANKADAHAD,1316,1297,171,2,0,1470
ORISSA,DHENKANAL,ODAPADA,1713,1602,273,1,0,1876
ORISSA,DHENKANAL,PALAJANGA,2981,2954,453,13,0,3420
ORISSA,GAJAPATI,GUMMA,3098,3089,119,0,0,3208
ORISSA,GAJAPATI,KASINAGAR,2991,2991,25,0,83,3099
ORISSA,GAJAPATI,MOHANA,981,937,69,0,0,1006
ORISSA,GAJAPATI,NUAGADA,1373,1365,236,0,0,1601
ORISSA,GAJAPATI,PARALAKHEMUNDI,7998,7474,2164,0,0,9638
ORISSA,GAJAPATI,R.UDAYAGIRI,1247,1238,233,53,0,1524
ORISSA,GAJAPATI,RAYAGADA,1408,1319,197,5,0,1521
ORISSA,GANJAM,ASKA,4399,4386,160,0,0,4546
ORISSA,GANJAM,BELAGUNTHA,2183,1753,378,10,61,2202
ORISSA,GANJAM,BHANJANAGAR,3270,3244,213,2,0,3459
ORISSA,GANJAM,BUGUDA,3549,8188,241,7,0,8436
ORISSA,GANJAM,CHATRAPUR,5496,7359,1239,0,0,8598
ORISSA,GANJAM,CHIKITI,6638,6609,775,0,0,7384
ORISSA,GANJAM,DHARAKOT,3892,3999,33,0,79,4111
ORISSA,GANJAM,DIGAPAHANDI,10788,16368,849,1,0,17218
ORISSA,GANJAM,GANJAM,3445,3437,703,0,0,4140
ORISSA,GANJAM,HINJILIKUT,2385,2300,244,0,0,2544
ORISSA,GANJAM,J.N.PRASAD,13726,36133,731,12,6,36882
ORISSA,GANJAM,K.KHANDI,4443,4385,262,1,0,4648
ORISSA,GANJAM,K.S.NAGAR,3173,3068,49,60,0,3177
ORISSA,GANJAM,KHALLIKOT,12056,12041,2064,8,0,14113
ORISSA,GANJAM,KODALA,5620,3828,1968,74,0,5870
ORISSA,GANJAM,P.PUR,3691,3727,368,0,0,4095
ORISSA,GANJAM,PATRAPUR,11868,12115,1307,15,2,13439
ORISSA,GANJAM,POLASARA,2736,2613,507,31,0,3151
ORISSA,GANJAM,R.LUNDA,4747,4495,598,0,0,5093
ORISSA,GANJAM,S.KHEMUNDI,7623,12567,847,48,0,13462
ORISSA,GANJAM,SHERAGADA,4224,4146,106,113,0,4365
ORISSA,GANJAM,SORADA,5701,5631,218,18,0,5867
ORISSA,JAGATSINGHPUR,BALIKUDA,12,12,6,0,0,18
ORISSA,JAGATSINGHPUR,BIRIDI,6,0,6,0,0,6
ORISSA,JAGATSINGHPUR,ERASAMA,2000,2000,0,0,0,2000
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,NA,0,0,0,0,0
ORISSA,JAGATSINGHPUR,KUNJANG,NA,0,0,0,0,0
ORISSA,JAGATSINGHPUR,NAUGAON,20,0,0,0,20,20
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,NA,0,0,0,0,0
ORISSA,JAGATSINGHPUR,TRITOL,NA,0,0,0,0,0
ORISSA,JAJPUR,BARACHAN,786,709,601,10,25,1345
ORISSA,JAJPUR,BARI,36,17,36,0,0,53
ORISSA,JAJPUR,BINJHARPUR,81,81,81,0,0,162
ORISSA,JAJPUR,DANAGADI,2114,2159,73,0,0,2232
ORISSA,JAJPUR,DASARATHPUR,NA,0,0,0,0,0
ORISSA,JAJPUR,DHARAMASALA,848,622,505,2,0,1129
ORISSA,JAJPUR,JAJPUR,77,77,0,0,0,77
ORISSA,JAJPUR,KOREI,100,100,2,0,0,102
ORISSA,JAJPUR,RASULPUR,NA,0,0,0,0,0
ORISSA,JAJPUR,SUKINDA,1963,1785,396,0,212,2393
ORISSA,JHARSUGUDA,JHARSUGUDA,357,291,180,1,1,473
ORISSA,JHARSUGUDA,KIRIMIRA,186,114,63,0,23,200
ORISSA,JHARSUGUDA,KOLABIRA,248,134,119,0,4,257
ORISSA,JHARSUGUDA,LAIKERA,60,39,24,0,0,63
ORISSA,JHARSUGUDA,LAKHANPUR,3441,3493,2379,16,30,5918
ORISSA,KALAHANDI,BHABANI PATANA,2040,1976,187,4,0,2167
ORISSA,KALAHANDI,DHARMGARH,812,806,63,2,0,871
ORISSA,KALAHANDI,GOLAMUNDA,2866,2878,713,0,0,3591
ORISSA,KALAHANDI,JAIPATANA,636,636,229,2,0,867
ORISSA,KALAHANDI,JUNAGARH,2162,2160,490,25,0,2675
ORISSA,KALAHANDI,KALAMPUR,276,276,43,10,0,329
ORISSA,KALAHANDI,KARLAMUNDA,67,66,16,0,0,82
ORISSA,KALAHANDI,KESINGA,2272,2231,618,0,0,2849
ORISSA,KALAHANDI,KOKASARA,690,690,101,0,0,791
ORISSA,KALAHANDI,LANGIGARH,4394,4354,980,31,10,5375
ORISSA,KALAHANDI,M.RAMPUR,2133,2122,351,1,15,2489
ORISSA,KALAHANDI,NARALA,6241,6254,1148,13,0,7415
ORISSA,KALAHANDI,TH.RAMPUR,971,967,325,0,0,1292
ORISSA,KENDRAPARA,AUL,30,0,30,0,0,30
ORISSA,KENDRAPARA,DERABISI,NA,0,0,0,0,0
ORISSA,KENDRAPARA,GARADPUR,NA,0,0,0,0,0
ORISSA,KENDRAPARA,KENDRAPARA,10,7,3,0,0,10
ORISSA,KENDRAPARA,MAHAKALAPADA,0,0,0,0,0,0
ORISSA,KENDRAPARA,MARSAGHAI,NA,0,0,0,0,0
ORISSA,KENDRAPARA,PATAMUNDAI,NA,0,0,0,0,0
ORISSA,KENDRAPARA,RAJKANIKA,130,0,134,0,0,134
ORISSA,KENDRAPARA,RAJNAGAR,76,0,76,0,0,76
ORISSA,KEONJHAR,ANANDAPUR,1304,1244,117,0,0,1361
ORISSA,KEONJHAR,BANASPAL,440,368,316,0,12,696
ORISSA,KEONJHAR,CHAMPUA,1582,1564,63,0,0,1627
ORISSA,KEONJHAR,GHASIPURA,584,584,73,0,0,657
ORISSA,KEONJHAR,GHATAGAON,420,395,121,5,0,521
ORISSA,KEONJHAR,HARICHANDANPUR,1239,1206,191,1,0,1398
ORISSA,KEONJHAR,HATADIHI,75,56,22,0,0,78
ORISSA,KEONJHAR,JHUMPURA,1269,1197,356,0,0,1553
ORISSA,KEONJHAR,JODA,362,362,38,0,0,400
ORISSA,KEONJHAR,PATANA,315,306,46,0,0,352
ORISSA,KEONJHAR,SADAR,3348,3182,933,6,0,4121
ORISSA,KEONJHAR,SAHARAPARA,352,345,14,0,0,359
ORISSA,KEONJHAR,TELKOI,6781,5774,1136,0,0,6910
ORISSA,KHURDA,BALIANTA,NA,0,0,0,0,0
ORISSA,KHURDA,BALIPATANA,NA,0,0,0,0,0
ORISSA,KHURDA,BANAPUR,1498,1494,230,0,14,1738
ORISSA,KHURDA,BEGUNIA,2328,2250,108,5,0,2363
ORISSA,KHURDA,BHUBANESWAR,2760,2484,719,4,3,3210
ORISSA,KHURDA,BOLAGARH,1401,1336,218,164,24,1742
ORISSA,KHURDA,CHILIKA,380,375,104,0,0,479
ORISSA,KHURDA,JATNI,1521,1755,200,0,0,1955
ORISSA,KHURDA,KHURDA,1813,1679,360,1,0,2040
ORISSA,KHURDA,TANGI,856,844,430,9,8,1291
ORISSA,KORAPUT,BAIPARIGUDA,1221,992,263,1,0,1256
ORISSA,KORAPUT,BANDHUGOAN,2296,1895,727,0,2,2624
ORISSA,KORAPUT,BORIGUMMA,575,567,217,0,0,784
ORISSA,KORAPUT,DASAMANTAPUR,3371,2965,861,35,11,3872
