-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Deep Tubewells. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.11.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Deep Tubewells", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.11.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total
UTTAR PRADESH,BAGHPAT,CHHAPRAULI,10,1,1,8,0,10
UTTAR PRADESH,BAGHPAT,KHEKRA,485,93,94,402,18,607
UTTAR PRADESH,BAGHPAT,PILANA,1161,437,437,612,155,1641
UTTAR PRADESH,BAHARAICH,BALHA,165,149,149,77,12,387
UTTAR PRADESH,BAHARAICH,CHITTAURA,279,318,483,254,92,1147
UTTAR PRADESH,BAHARAICH,Fakharpur,85,51,68,340,0,459
UTTAR PRADESH,BAHARAICH,HUJURPUR,97,86,129,5,4,224
UTTAR PRADESH,BAHARAICH,JARVAL,211,172,256,145,0,573
UTTAR PRADESH,BAHARAICH,KAISHARGANJ,136,133,145,303,12,593
UTTAR PRADESH,BAHARAICH,MAHASHI,20,12,16,80,0,108
UTTAR PRADESH,BAHARAICH,MIHIPURWA,47,45,52,22,12,131
UTTAR PRADESH,BAHARAICH,NAWABGANJ,25,15,20,100,0,135
UTTAR PRADESH,BAHARAICH,RISHYA,570,459,681,0,0,1140
UTTAR PRADESH,BAHARAICH,SHIVPUR,95,86,57,252,67,462
UTTAR PRADESH,BAHARAICH,TAJAWAPUR,116,74,96,466,0,636
UTTAR PRADESH,BALLIA,BAIRIA,2224,1205,1240,80,79,2604
UTTAR PRADESH,BALLIA,BANSDEEH,2019,1398,1662,146,86,3292
UTTAR PRADESH,BALLIA,BELHARI,2997,2352,1432,219,113,4116
UTTAR PRADESH,BALLIA,BERUARBARI,490,394,310,14,29,747
UTTAR PRADESH,BALLIA,CHILKHAR,5113,3401,2368,368,89,6226
UTTAR PRADESH,BALLIA,DUBHAR,4533,3097,2734,482,57,6369
UTTAR PRADESH,BALLIA,GARWARH,2766,1682,1403,203,165,3453
UTTAR PRADESH,BALLIA,HANUMANGANJ,2549,1830,1597,238,132,3796
UTTAR PRADESH,BALLIA,MANIER,2240,1664,1001,192,205,3061
UTTAR PRADESH,BALLIA,MURLICHAPRA,1185,660,625,40,65,1390
UTTAR PRADESH,BALLIA,NAGRA,3751,3082,2736,411,300,6528
UTTAR PRADESH,BALLIA,NAWANAGAR,1888,1585,1150,215,79,3029
UTTAR PRADESH,BALLIA,PANDAH,1779,1015,858,124,79,2077
UTTAR PRADESH,BALLIA,RASRA,5179,3666,2347,403,110,6526
UTTAR PRADESH,BALLIA,REVOTI,2658,1684,1482,91,125,3381
UTTAR PRADESH,BALLIA,SEAR,2642,1664,1715,815,115,4309
UTTAR PRADESH,BALLIA,SOHAON,3618,1795,2124,856,325,5100
UTTAR PRADESH,BALRAMPUR,BALRAMPUR,1252,1584,1606,1882,254,5327
UTTAR PRADESH,BALRAMPUR,GAISADI,150,30,60,90,0,180
UTTAR PRADESH,BALRAMPUR,GANDAS BUJURG,43,20,18,20,1,59
UTTAR PRADESH,BALRAMPUR,HARRAIYA SATGHARWA,335,662,1044,888,18,2612
UTTAR PRADESH,BALRAMPUR,PACHAPEDWA,55,85,130,215,0,430
UTTAR PRADESH,BALRAMPUR,REHARA BAZAR,143,202,238,165,33,638
UTTAR PRADESH,BALRAMPUR,SHRI DATTGANJ,490,1177,1314,548,183,3223
UTTAR PRADESH,BALRAMPUR,TULSIPUR,428,1182,1649,643,521,3996
UTTAR PRADESH,BALRAMPUR,UTRAULA,375,75,150,225,0,450
UTTAR PRADESH,BANDA,BABERU,2277,475,1763,67,27,2332
UTTAR PRADESH,BANDA,BADOKHAR KHURD,5895,1533,3333,1349,21,6236
UTTAR PRADESH,BANDA,BISANDA,1596,383,917,413,0,1713
UTTAR PRADESH,BANDA,JASPURA,14097,1178,11012,1611,296,14097
UTTAR PRADESH,BANDA,KAMASIN,5868,2587,4443,10,50,7090
UTTAR PRADESH,BANDA,MAHUA,2863,1112,2017,60,60,3249
UTTAR PRADESH,BANDA,NARAINI,4090,1151,2899,44,2,4096
UTTAR PRADESH,BANDA,TINDWARI,55170,16461,38329,380,40,55210
UTTAR PRADESH,BARABANKI,BANIKODAR,800,805,235,32,35,1107
UTTAR PRADESH,BARABANKI,BANKI,1275,636,570,115,65,1386
UTTAR PRADESH,BARABANKI,DARIYABAD,400,460,50,10,0,520
UTTAR PRADESH,BARABANKI,DEVA,150,120,40,5,5,170
UTTAR PRADESH,BARABANKI,FATEHPUR,1193,855,732,319,49,1955
UTTAR PRADESH,BARABANKI,HARKHA,751,613,272,20,8,913
UTTAR PRADESH,BARABANKI,MASAULI,470,101,315,35,60,511
UTTAR PRADESH,BARABANKI,NINDURA,4135,2100,2105,676,492,5373
UTTAR PRADESH,BARABANKI,PUREDALAI,2324,1402,1350,115,15,2882
UTTAR PRADESH,BARABANKI,RAMNAGAR,1710,1450,645,67,140,2302
UTTAR PRADESH,BARABANKI,SIDHOUR,1220,372,988,25,155,1540
UTTAR PRADESH,BARABANKI,SIROULIGAUSPUR,1586,1138,785,256,65,2244
UTTAR PRADESH,BARABANKI,SURATGANJ,1980,1870,645,133,170,2818
UTTAR PRADESH,BAREILLY,AALAMPUR JAFARABAD,4535,1963,1971,1678,367,5979
UTTAR PRADESH,BAREILLY,BAHERI,8505,4626,4104,111,349,9190
UTTAR PRADESH,BAREILLY,BHADPURA,335,155,175,100,20,450
UTTAR PRADESH,BAREILLY,BHOJIPURA,1625,539,648,335,233,1755
UTTAR PRADESH,BAREILLY,BHUTA,2690,1395,1382,522,72,3370
UTTAR PRADESH,BAREILLY,BITHIRI CHAINPUR,431,279,282,224,19,804
UTTAR PRADESH,BAREILLY,FARIDPUR,4796,1750,2713,483,356,5302
UTTAR PRADESH,BAREILLY,FATEHGANJ (W),6594,3317,3454,672,482,7925
UTTAR PRADESH,BAREILLY,KYARA,904,409,566,235,57,1267
UTTAR PRADESH,BAREILLY,MAJHGAWAN,6249,2874,3122,2821,434,9250
UTTAR PRADESH,BAREILLY,MIRGANJ,4950,2354,2352,2153,106,6965
UTTAR PRADESH,BAREILLY,NAWABGANJ,1024,551,493,447,31,1522
UTTAR PRADESH,BAREILLY,RAM NAGAR,6017,4128,4840,404,35,9407
UTTAR PRADESH,BAREILLY,RICHHA,1221,360,352,497,152,1361
UTTAR PRADESH,BAREILLY,SHERGARH,260,160,95,0,55,310
UTTAR PRADESH,BASTI,BAHADURPUR,582,245,337,0,0,582
UTTAR PRADESH,BASTI,BANKATI,1478,591,597,198,123,1509
UTTAR PRADESH,BASTI,BASTI SADAR,2643,1005,1363,267,65,2699
UTTAR PRADESH,BASTI,GAUR,1063,451,542,80,0,1073
UTTAR PRADESH,BASTI,HARRAIYA,1340,636,664,40,0,1340
UTTAR PRADESH,BASTI,KAPTAN GANJ,2119,977,1134,35,28,2174
UTTAR PRADESH,BASTI,KUDRAHA,600,285,315,0,0,600
UTTAR PRADESH,BASTI,PARASH RAMPUR,619,282,294,84,40,700
UTTAR PRADESH,BASTI,RAM NAGAR,2847,1440,1795,252,10,3497
UTTAR PRADESH,BASTI,RUDHAULI,711,293,418,0,0,711
UTTAR PRADESH,BASTI,SAHUGHAT,1158,511,576,51,20,1158
UTTAR PRADESH,BASTI,SALTAUWA GOPALPUR,1410,655,796,33,8,1492
UTTAR PRADESH,BASTI,VIKRAMJOT,530,280,235,10,5,530
UTTAR PRADESH,BIJNOR,AAKU NEHTOUR,1321,490,480,213,138,1321
UTTAR PRADESH,BIJNOR,AFJALGARH,224,92,82,31,19,224
UTTAR PRADESH,BIJNOR,ALLEHEPUR DHAMPUR,1820,722,666,267,165,1820
UTTAR PRADESH,BIJNOR,BUDHANPUR SEOHARA,1075,419,383,197,76,1075
UTTAR PRADESH,BIJNOR,HALDOUR,2165,812,768,373,212,2165
UTTAR PRADESH,BIJNOR,JALILPUR,2681,1525,1073,78,5,2681
UTTAR PRADESH,BIJNOR,KIRATPUR,1826,763,662,287,114,1826
UTTAR PRADESH,BIJNOR,KOTWALI,1553,681,581,209,82,1553
UTTAR PRADESH,BIJNOR,MOHD.PUR DEVMAL,1456,576,531,224,125,1456
UTTAR PRADESH,BIJNOR,NAJIBABAD,1278,549,494,165,70,1278
UTTAR PRADESH,BIJNOR,NOORPUR,1918,984,733,149,52,1918
UTTAR PRADESH,BUDAUN,AMBIYAPUR,8166,3149,5555,3883,334,12921
UTTAR PRADESH,BUDAUN,ASAFPUR,9343,3758,5264,2861,897,12780
UTTAR PRADESH,BUDAUN,BISAULI,11407,4751,6556,1149,2260,14717
UTTAR PRADESH,BUDAUN,DATAGANJ,1128,706,920,161,156,1943
UTTAR PRADESH,BUDAUN,DEHGWA,496,202,312,23,35,573
UTTAR PRADESH,BUDAUN,GUNNAUR,2997,1672,1510,283,316,3780
UTTAR PRADESH,BUDAUN,ISLAMNAGAR,5000,1565,2434,1464,683,6146
UTTAR PRADESH,BUDAUN,JAGAT,3667,1442,1992,677,375,4486
UTTAR PRADESH,BUDAUN,JUNAMAI,1092,545,236,33,283,1097
UTTAR PRADESH,BUDAUN,KADAR CHOKE,2241,876,2483,312,186,3857
UTTAR PRADESH,BUDAUN,MYAUN,2958,727,2229,94,61,3111
UTTAR PRADESH,BUDAUN,RAJPURA,2224,1102,1719,617,112,3550
UTTAR PRADESH,BUDAUN,SAHASWAN,2371,736,1657,149,336,2878
UTTAR PRADESH,BUDAUN,SALARPUR,4759,2267,3186,1112,270,6835
UTTAR PRADESH,BUDAUN,SAMRAR,360,44,54,250,15,362
UTTAR PRADESH,BUDAUN,UJHANI,3585,1149,1950,1050,401,4550
UTTAR PRADESH,BUDAUN,USAWA,1957,607,900,348,276,2131
UTTAR PRADESH,BUDAUN,WAZIRGANJ,9154,2723,5049,875,1890,10536
UTTAR PRADESH,BULAND SAHAR,ANUPSHAHR,1683,1270,368,282,48,1968
UTTAR PRADESH,BULAND SAHAR,B.B. NAGAR,26,26,0,0,0,26
UTTAR PRADESH,BULAND SAHAR,BULANDSHAHR,709,473,477,58,56,1063
UTTAR PRADESH,BULAND SAHAR,DANPUR,4448,1499,1810,1121,314,4744
UTTAR PRADESH,BULAND SAHAR,DIBAI,500,329,205,17,33,584
UTTAR PRADESH,BULAND SAHAR,GULAWATHI,403,190,190,223,0,603
UTTAR PRADESH,BULAND SAHAR,JAHAGIRABAD,633,359,331,67,69,824
UTTAR PRADESH,BULAND SAHAR,KHURJA,380,215,195,40,75,525
UTTAR PRADESH,BULAND SAHAR,LAKHAWATI,695,483,552,137,50,1222
UTTAR PRADESH,BULAND SAHAR,PAHASU,5534,5300,4770,6432,117,16619
UTTAR PRADESH,BULAND SAHAR,SHIKARPUR,1732,857,744,136,114,1851
UTTAR PRADESH,BULAND SAHAR,SIKANDRABAD,1839,1200,1084,310,184,2778
UTTAR PRADESH,BULAND SAHAR,UNCHAGAON,667,384,374,75,21,854
UTTAR PRADESH,CHANDAULI,BARAHNI,231,175,115,0,0,290
UTTAR PRADESH,CHANDAULI,CHAHANIA,2429,420,871,824,977,3091
UTTAR PRADESH,CHANDAULI,CHAKIYA,739,325,325,169,0,819
UTTAR PRADESH,CHANDAULI,CHANDOULI,1260,1240,1100,0,0,2340
UTTAR PRADESH,CHANDAULI,DHANAPUR,826,467,413,684,139,1703
UTTAR PRADESH,CHANDAULI,NAOUGHAR,631,555,375,0,0,930
UTTAR PRADESH,CHANDAULI,NIYMATA BAD,2692,1062,973,710,7,2752
UTTAR PRADESH,CHANDAULI,SAHABGANJ,780,780,760,0,0,1540
UTTAR PRADESH,CHANDAULI,SAKELDIHA,6045,3219,3191,22,1893,8325
UTTAR PRADESH,CHITRAKOOT,MANIKPUR,279,15,272,4,0,291
UTTAR PRADESH,CHITRAKOOT,MAU,264,62,253,1,0,316
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,1034,197,665,183,1,1044
UTTAR PRADESH,DEORIA,BAITALPUR,1530,490,810,229,169,1698
UTTAR PRADESH,DEORIA,BANKATA,2916,815,1313,730,143,3001
UTTAR PRADESH,DEORIA,BARHAJ,1945,785,1075,112,185,2157
UTTAR PRADESH,DEORIA,BHAGALPUR,3748,1671,1925,144,58,3798
UTTAR PRADESH,DEORIA,BHALUWANI,3360,1320,1535,322,271,3448
UTTAR PRADESH,DEORIA,BHATANI,1098,384,531,211,62,1188
UTTAR PRADESH,DEORIA,BHATPAR RANI,3652,700,2053,955,32,3740
UTTAR PRADESH,DEORIA,DEORIA SADAR,1656,830,945,254,80,2109
UTTAR PRADESH,DEORIA,DESAHI DEORIA,260,65,104,65,26,260
UTTAR PRADESH,DEORIA,GAURI BAZAR,2906,1082,1327,353,192,2954
UTTAR PRADESH,DEORIA,LAR,1815,784,1012,55,14,1865
UTTAR PRADESH,DEORIA,PATHARDEVA,702,217,303,145,47,712
UTTAR PRADESH,DEORIA,RAMPUR KARKHANA,895,320,393,130,57,900
UTTAR PRADESH,DEORIA,RUDRAPUR,1076,364,550,121,127,1162
UTTAR PRADESH,DEORIA,SALEMPUR,3369,1552,1743,349,125,3769
UTTAR PRADESH,ETAH,ALIGANJ,2460,1230,1230,0,0,2460
UTTAR PRADESH,ETAH,AMAPUR,360,180,180,0,0,360
UTTAR PRADESH,ETAH,GANJDUNDWARA,1560,780,780,0,0,1560
UTTAR PRADESH,ETAH,JAIDHRA,2220,1110,1110,0,0,2220
UTTAR PRADESH,ETAH,JALESAR,440,220,45,175,0,440
UTTAR PRADESH,ETAH,KASGANJ,1440,720,705,15,0,1440
UTTAR PRADESH,ETAH,MARAHERA,1560,780,780,0,0,1560
UTTAR PRADESH,ETAH,NIDHOLI KALAN,1440,720,720,0,0,1440
UTTAR PRADESH,ETAH,PATIYALI,1560,780,780,0,0,1560
UTTAR PRADESH,ETAH,SAHAWAR,1550,740,545,15,250,1550
UTTAR PRADESH,ETAH,SAKIT,1050,525,525,0,0,1050
UTTAR PRADESH,ETAH,SHEETALPUR,1290,645,645,0,0,1290
UTTAR PRADESH,ETAH,SIDHPURA,330,165,165,0,0,330
UTTAR PRADESH,ETAH,SORON,2820,1410,1410,0,0,2820
UTTAR PRADESH,ETAWAH,BADPURA,2060,1280,2060,1280,1280,5900
UTTAR PRADESH,ETAWAH,BASREHAR,1980,1280,1980,1280,1280,5820
UTTAR PRADESH,ETAWAH,BHARTHANA,1900,1900,1900,1900,1900,7600
UTTAR PRADESH,ETAWAH,JASWANT NAGAR,1860,1060,1860,1060,1060,5040
UTTAR PRADESH,ETAWAH,MAHEWA,1260,1260,1260,1260,1260,5040
UTTAR PRADESH,ETAWAH,TAKHA,1280,1040,1280,1040,1040,4400
UTTAR PRADESH,FAIZABAD,AMANI GANJ,3944,1873,2290,589,499,5250
UTTAR PRADESH,FAIZABAD,BIKAPUR,4881,1685,2583,450,836,5554
UTTAR PRADESH,FAIZABAD,HASTINPUR,5193,2223,2833,809,728,6593
UTTAR PRADESH,FAIZABAD,MASONDHA,1188,394,591,54,214,1253
UTTAR PRADESH,FAIZABAD,MAWAI,4128,1463,2137,428,714,4742
UTTAR PRADESH,FAIZABAD,MAYA,880,257,425,54,189,925
UTTAR PRADESH,FAIZABAD,MILKI PUR,2337,844,1258,227,360,2689
UTTAR PRADESH,FAIZABAD,PURA,740,251,379,62,135,827
UTTAR PRADESH,FAIZABAD,RUDAULI,2405,1248,1460,402,335,3445
UTTAR PRADESH,FAIZABAD,SOHAWAL,3139,1217,1585,363,502,3666
UTTAR PRADESH,FAIZABAD,TARUN,6581,2211,3284,632,1144,7271
UTTAR PRADESH,FARRUKHABAD,BARHPUR,3100,2535,1404,87,35,4061
UTTAR PRADESH,FARRUKHABAD,KAMALGANJ-I,5999,3516,3394,450,311,7670
UTTAR PRADESH,FARRUKHABAD,KAYAMGANJ,5500,4370,2604,232,210,7416
UTTAR PRADESH,FARRUKHABAD,MOHAMDABAD,9782,5868,6588,2619,1144,16219
UTTAR PRADESH,FARRUKHABAD,NAWABGANJ-I,1660,1525,555,120,160,2360
UTTAR PRADESH,FARRUKHABAD,RAJEPUR-I,665,690,175,22,25,912
UTTAR PRADESH,FARRUKHABAD,SHAMSHABAD,1490,1270,615,116,150,2151
UTTAR PRADESH,FATEHPUR,AIRAYA,2615,2166,1131,37,31,3365
UTTAR PRADESH,FATEHPUR,AMAULI,5953,2251,2912,785,705,6653
UTTAR PRADESH,FATEHPUR,ASODHAR,2232,1404,1196,245,221,3065
UTTAR PRADESH,FATEHPUR,BAHUWA,1029,960,668,128,146,1901
UTTAR PRADESH,FATEHPUR,BHITAURA,564,725,245,140,106,1216
UTTAR PRADESH,FATEHPUR,DEVMAI,566,460,460,220,190,1330
UTTAR PRADESH,FATEHPUR,DHATA,5323,4719,2405,4,0,7128
UTTAR PRADESH,FATEHPUR,HASWA,1547,578,892,444,265,2179
UTTAR PRADESH,FATEHPUR,HATHGAON,2000,1916,868,2,0,2786
UTTAR PRADESH,FATEHPUR,KHAJUHA,1475,650,950,468,407,2475
UTTAR PRADESH,FATEHPUR,MALWAN,4375,2409,2842,572,286,6109
UTTAR PRADESH,FATEHPUR,TELYANI,667,183,365,232,99,879
UTTAR PRADESH,FATEHPUR,VIJAYIPUR,1975,1716,868,2,0,2586
UTTAR PRADESH,FIROZABAD,EKA,29,7,26,14,2,49
UTTAR PRADESH,FIROZABAD,FIROZABAD,78,55,126,138,28,346
UTTAR PRADESH,FIROZABAD,JASRANA,158,73,104,0,7,183
UTTAR PRADESH,FIROZABAD,KHAIRGARH,382,82,291,40,92,505
UTTAR PRADESH,FIROZABAD,KOTLA NARKHI,610,188,324,203,111,825
UTTAR PRADESH,FIROZABAD,MADANPUR,902,453,614,7,64,1137
UTTAR PRADESH,FIROZABAD,ORAON,2085,485,1733,124,286,2627
UTTAR PRADESH,FIROZABAD,SHIKOHABAD,1267,412,991,17,220,1641
UTTAR PRADESH,FIROZABAD,TUNDLA,792,148,688,585,4,1424
UTTAR PRADESH,GAUTAM BUDHA NAGAR,BISRAKH,344,213,157,0,45,415
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DADRI,840,727,276,0,0,1003
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DANKAOR,3760,2600,1530,203,85,4418
UTTAR PRADESH,GAUTAM BUDHA NAGAR,JEWAR,5268,2481,2767,503,425,6176
UTTAR PRADESH,GHAZIABAD,BHOJPUR,633,326,384,341,37,1087
UTTAR PRADESH,GHAZIABAD,DHAULANA,998,438,537,385,73,1433
UTTAR PRADESH,GHAZIABAD,GARH MUKTESWAR,1894,762,674,696,207,2339
UTTAR PRADESH,GHAZIABAD,HAPUR,1159,576,555,271,157,1560
UTTAR PRADESH,GHAZIABAD,LAUNI,1653,935,637,130,252,1954
UTTAR PRADESH,GHAZIABAD,MURADNAGAR,1604,601,770,1089,120,2580
UTTAR PRADESH,GHAZIABAD,RAJPUR,313,258,218,104,0,580
UTTAR PRADESH,GHAZIABAD,SIMBHAWALI,333,86,78,110,65,339
UTTAR PRADESH,GHAZIPUR,BARACHAWAR,2717,1745,1297,164,165,3372
UTTAR PRADESH,GHAZIPUR,BHADORA,2175,1415,1105,803,105,3428
UTTAR PRADESH,GHAZIPUR,BHANWARKOL,9911,5396,5210,973,969,12548
UTTAR PRADESH,GHAZIPUR,DEVKALI,6097,2127,3924,678,892,7621
UTTAR PRADESH,GHAZIPUR,JAMANIYA,1412,640,1021,415,150,2226
UTTAR PRADESH,GHAZIPUR,KARNDA,8125,6470,3836,328,290,10924
UTTAR PRADESH,GHAZIPUR,KASIMABAD,1312,924,861,42,82,1910
UTTAR PRADESH,GHAZIPUR,MANIHARI,1913,864,985,392,124,2365
UTTAR PRADESH,GHAZIPUR,MARADAH,1700,1052,1504,231,578,3365
UTTAR PRADESH,GHAZIPUR,MOHMMADABAD,9585,7847,3916,531,706,12999
UTTAR PRADESH,GHAZIPUR,REVTIPUR,8690,6245,5015,378,180,11818
UTTAR PRADESH,GHAZIPUR,SADAR,6324,4335,2959,550,545,8388
UTTAR PRADESH,GHAZIPUR,SADAT,1456,1006,1358,37,535,2936
UTTAR PRADESH,GHAZIPUR,SAIDPUR,7315,5650,3796,797,190,10433
UTTAR PRADESH,GHAZIPUR,VIRNO,2282,1158,1368,1003,187,3716
UTTAR PRADESH,GHAZIPUR,ZAKHANIA,2800,1348,2088,1520,310,5266
UTTAR PRADESH,GONDA,BELSAR,79,133,245,69,99,545
UTTAR PRADESH,GONDA,BHABHANJOT,14,146,206,202,121,674
UTTAR PRADESH,GONDA,COLONELGANJ,831,1061,1271,773,402,3507
UTTAR PRADESH,GONDA,HALDAR MAU,17,143,350,140,70,703
UTTAR PRADESH,GONDA,ITIYATHOK,554,1740,1578,1270,793,5381
UTTAR PRADESH,GONDA,JHANJHRI,40,2074,2294,1321,602,6291
UTTAR PRADESH,GONDA,KATRA BAZAR,190,1900,4750,1900,950,9500
UTTAR PRADESH,GONDA,MANKAPUR,235,1080,1853,1233,325,4490
UTTAR PRADESH,GONDA,MUJEHNA,496,608,630,1099,56,2392
UTTAR PRADESH,GONDA,NAWABGANJ,10,3,4,2,1,10
UTTAR PRADESH,GONDA,PANDRIKRIPAL,239,692,732,653,133,2211
UTTAR PRADESH,GONDA,PARASPUR,40,73,121,68,2,264
UTTAR PRADESH,GONDA,RUPIHDEEH,92,1863,1752,1218,716,5548
UTTAR PRADESH,GONDA,TARABGANJ,48,564,569,535,269,1937
UTTAR PRADESH,GONDA,WAZIRGANJ,62,488,640,403,152,1683
UTTAR PRADESH,GORAKHPUR,BANSGAON,1610,399,1017,166,109,1691
UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,555,212,338,50,36,636
UTTAR PRADESH,GORAKHPUR,BELGHAT,3456,1217,2997,150,54,4418
UTTAR PRADESH,GORAKHPUR,BHATHAT,377,180,225,53,4,461
UTTAR PRADESH,GORAKHPUR,BRAHMPUR,1701,673,1003,153,79,1908
UTTAR PRADESH,GORAKHPUR,CAMPIARGANJ,10280,3778,5046,1589,1693,12105
UTTAR PRADESH,GORAKHPUR,CHARGANWA,810,399,431,50,70,950
UTTAR PRADESH,GORAKHPUR,GAGHA,960,245,386,235,94,960
UTTAR PRADESH,GORAKHPUR,GOLA,1826,715,936,170,109,1929
UTTAR PRADESH,GORAKHPUR,JANGAL KAURIA,2358,1012,1245,55,82,2394
UTTAR PRADESH,GORAKHPUR,KAURIRAM,670,204,293,153,76,725
UTTAR PRADESH,GORAKHPUR,KHAJANI,3862,1764,2099,318,565,4746
UTTAR PRADESH,GORAKHPUR,KHORABAR,2149,656,1115,343,240,2354
UTTAR PRADESH,GORAKHPUR,PALI,1761,655,1039,272,134,2100
UTTAR PRADESH,GORAKHPUR,PIPRAICH,969,467,485,33,15,1000
UTTAR PRADESH,GORAKHPUR,PIPRAULI,3162,1186,1525,445,138,3293
UTTAR PRADESH,GORAKHPUR,SAHJANWA,1950,879,1389,0,100,2368
UTTAR PRADESH,GORAKHPUR,SARDARNAGAR,1742,845,927,166,70,2008
UTTAR PRADESH,GORAKHPUR,URUWA,3722,1659,2533,311,625,5129
UTTAR PRADESH,HAMIRPUR,GOHAND,1711,167,1489,61,3,1720
UTTAR PRADESH,HAMIRPUR,KURARA,14237,2846,10830,707,159,14542
UTTAR PRADESH,HAMIRPUR,MAUDAHA,7537,1150,5698,938,14,7799
UTTAR PRADESH,HAMIRPUR,MUSKARA,1007,25,817,243,0,1085
UTTAR PRADESH,HAMIRPUR,RATH,283,73,176,48,23,320
UTTAR PRADESH,HAMIRPUR,SARILA,11341,4438,5295,1605,8,11346
UTTAR PRADESH,HAMIRPUR,SUMREPUR,10487,3240,6515,870,122,10746
UTTAR PRADESH,HARDOI,AHIROURI,1900,1520,380,0,0,1900
UTTAR PRADESH,HARDOI,BAVAN,2000,1600,400,0,0,2000
UTTAR PRADESH,HARDOI,BHARAWAN,400,320,80,0,0,400
UTTAR PRADESH,HARDOI,BHARKHANI,3000,2400,600,0,0,3000
UTTAR PRADESH,HARDOI,BILGRAM,2500,2000,500,0,0,2500
UTTAR PRADESH,HARDOI,HARIYAWAN,1800,1440,360,0,0,1800
UTTAR PRADESH,HARDOI,HARPALPUR,550,440,110,0,0,550
UTTAR PRADESH,HARDOI,KACHOUNA,150,120,30,0,0,150
UTTAR PRADESH,HARDOI,KOTHAWAN,1350,1080,270,0,0,1350
UTTAR PRADESH,HARDOI,MAHDHOGANJ,1000,800,200,0,0,1000
UTTAR PRADESH,HARDOI,MALLAWAN,650,520,130,0,0,650
UTTAR PRADESH,HARDOI,PIHANI,2350,1880,470,0,0,2350
UTTAR PRADESH,HARDOI,SANDI,1250,1000,250,0,0,1250
UTTAR PRADESH,HARDOI,SANDILA,100,80,20,0,0,100
UTTAR PRADESH,HARDOI,SHAHABAD,4250,3400,850,0,0,4250
UTTAR PRADESH,HARDOI,SURSA,1400,1120,280,0,0,1400
UTTAR PRADESH,HARDOI,TANDIYAWA,1800,1440,360,0,0,1800
UTTAR PRADESH,HARDOI,TODARPUR,1100,880,220,0,0,1100
UTTAR PRADESH,HATHRAS,HASAYAN,325,147,301,0,0,448
UTTAR PRADESH,HATHRAS,HATHRAS,150,73,150,0,0,223
UTTAR PRADESH,HATHRAS,MURSAN,251,97,215,0,21,333
UTTAR PRADESH,HATHRAS,SADABAD,12,1,12,0,0,13
UTTAR PRADESH,HATHRAS,SAHPAU,348,165,330,0,0,495
UTTAR PRADESH,HATHRAS,SASNI,1119,409,898,66,0,1373
UTTAR PRADESH,HATHRAS,SIKANDRARAO,700,198,494,0,223,915
UTTAR PRADESH,JALAUN,DAKOR,7658,952,6706,0,0,7658
UTTAR PRADESH,JALAUN,ETKONCH,5935,1916,4006,7,6,5935
UTTAR PRADESH,JALAUN,JALAUN,6389,2035,4354,0,0,6389
UTTAR PRADESH,JALAUN,KADAURA,9258,2319,6919,20,0,9258
UTTAR PRADESH,JALAUN,KUTHAUND,6668,1480,5158,20,10,6668
UTTAR PRADESH,JALAUN,MADHO GANJ,2380,724,1656,0,0,2380
UTTAR PRADESH,JALAUN,MAHEBA,16529,3841,12767,105,9,16722
UTTAR PRADESH,JALAUN,NADIGAON,5403,1582,3821,0,0,5403
UTTAR PRADESH,JALAUN,RAMPURA,2772,805,1967,0,0,2772
UTTAR PRADESH,JAUNPUR,BAKSHA,428,284,351,9,9,653
UTTAR PRADESH,JAUNPUR,BARSOTHI,2816,1628,2089,47,131,3895
UTTAR PRADESH,JAUNPUR,DHARMA PUR,120,54,78,0,0,132
UTTAR PRADESH,JAUNPUR,DOBHI,2066,1231,1655,30,63,2979
UTTAR PRADESH,JAUNPUR,JALAL PUR,2256,1271,1715,30,63,3079
UTTAR PRADESH,JAUNPUR,KARNJAKALA,556,304,418,5,20,747
UTTAR PRADESH,JAUNPUR,KERAKAT,1330,787,1042,19,39,1887
UTTAR PRADESH,JAUNPUR,KHUTHAN,2318,1275,1670,38,92,3075
UTTAR PRADESH,JAUNPUR,M.SHAHAR,1886,1091,1460,24,59,2634
UTTAR PRADESH,JAUNPUR,MADRIYAHU,636,354,498,5,20,877
UTTAR PRADESH,JAUNPUR,MUFTI GANJ,1024,613,799,14,29,1455
UTTAR PRADESH,JAUNPUR,MUGLA BADSHAH PUR,2894,1676,2195,42,106,4019
UTTAR PRADESH,JAUNPUR,RAM NAGAR,1672,935,1240,33,82,2290
UTTAR PRADESH,JAUNPUR,RAMPUR,3326,1814,2368,56,139,4377
UTTAR PRADESH,JAUNPUR,SHAH GANJ,531,260,345,0,60,665
