-----
{
 "description": "The table refers to block wise culturable command area and potential created through shallow tubewells . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.13.csv", 
 "title": "Download CSV for Block wise Culturable Command Area and Potential Created through Shallow Tubewells for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.13.csv"
}
-----
State,District,Block,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total - Irrigation potential created
BIHAR,MADHUBANI,KHAJAULI,4739,2778,2977,0,2,5757
BIHAR,MADHUBANI,LADANIA,3742,3333,3220,52,64,6669
BIHAR,MADHUBANI,LAKHNAUR,1225,453,1028,24,104,1609
BIHAR,MADHUBANI,LAUKAHA,159,48,111,0,1,160
BIHAR,MADHUBANI,LAUKAHI,7048,2969,5726,3651,2039,14385
BIHAR,MADHUBANI,MADHAWAPUR,1030,273,851,23,68,1215
BIHAR,MADHUBANI,MADUBANI,1330,705,969,23,42,1739
BIHAR,MADHUBANI,MEDEPUR,4797,2214,2503,301,7,5025
BIHAR,MADHUBANI,PANDAUL,4755,1558,2537,76,656,4827
BIHAR,MADHUBANI,PHULPARAS,2528,942,1640,12,113,2707
BIHAR,MADHUBANI,RAJNAGAR,1583,239,1426,86,107,1858
BIHAR,MUNGER,BARIAPUR,252,232,208,0,1,441
BIHAR,MUNGER,DHARHARA,963,15,954,0,0,969
BIHAR,MUNGER,JAMALPUR,380,0,385,5,0,390
BIHAR,MUNGER,KHARAGPUR,1254,1213,762,11,2,1988
BIHAR,MUNGER,MUNGER,737,90,644,61,5,800
BIHAR,MUNGER,SANGRAMPUR,1271,629,734,10,0,1373
BIHAR,MUNGER,TARAPUR,3789,3529,3523,12,1,7065
BIHAR,MUNGER,TETIA BUMBER,1646,1619,839,0,0,2458
BIHAR,MUZAFFARPUR,AURAI,5659,338,4532,388,583,5841
BIHAR,MUZAFFARPUR,BANDRA,5049,1973,4498,0,20,6491
BIHAR,MUZAFFARPUR,BOCHAHA,6402,2267,4812,151,152,7382
BIHAR,MUZAFFARPUR,GAIGHAT,5036,1375,3848,89,390,5702
BIHAR,MUZAFFARPUR,KANTI,7617,3074,5822,111,2982,11989
BIHAR,MUZAFFARPUR,KATRA,3479,668,2710,358,76,3812
BIHAR,MUZAFFARPUR,KURHANI,9360,5853,6567,653,2539,15612
BIHAR,MUZAFFARPUR,MINAPUR,13051,5668,9436,26,442,15572
BIHAR,MUZAFFARPUR,MORAUL,3746,806,2818,24,195,3843
BIHAR,MUZAFFARPUR,MOTIPUR,1424,1288,1322,1016,1031,4657
BIHAR,MUZAFFARPUR,MUSHAHARI,5091,2107,3389,128,107,5731
BIHAR,MUZAFFARPUR,PAROO,5696,4216,4612,890,23,9741
BIHAR,MUZAFFARPUR,SAHEBGANJ,9084,3977,6804,602,107,11490
BIHAR,MUZAFFARPUR,SAKRA,10617,3546,8474,878,889,13787
BIHAR,MUZAFFARPUR,SARAIYA,10102,9310,10004,2647,66,22027
BIHAR,NALANDA,ASTHAWAN,3024,1933,1756,5,32,3726
BIHAR,NALANDA,BEN,1252,665,660,31,34,1390
BIHAR,NALANDA,BIHARSARIF,2739,1426,1623,148,6,3203
BIHAR,NALANDA,BIND,2713,1518,1430,27,14,2989
BIHAR,NALANDA,CHANDI,2038,1220,1267,135,25,2647
BIHAR,NALANDA,EKANGARSARAI,2739,1524,1358,77,56,3015
BIHAR,NALANDA,GIRIAK,3907,2332,2277,14,5,4628
BIHAR,NALANDA,HARNAUT,4495,2582,2390,454,272,5698
BIHAR,NALANDA,HILSA,5959,3291,2626,307,248,6472
BIHAR,NALANDA,ISLAMPUR,2860,2535,1902,494,4,4935
BIHAR,NALANDA,KARAI PARSURAI,2946,2035,1010,145,31,3221
BIHAR,NALANDA,KATRISARAI,1389,906,845,2,0,1753
BIHAR,NALANDA,NAGAR NAUSA,2101,1200,1149,76,43,2468
BIHAR,NALANDA,NOORSARAI,500,273,256,67,34,630
BIHAR,NALANDA,PARWALPUR,1222,681,610,4,78,1373
BIHAR,NALANDA,RAHUI,2269,1480,1373,281,30,3164
BIHAR,NALANDA,RAJGIR,1931,1028,1091,67,70,2256
BIHAR,NALANDA,SARMERA,4534,1577,2974,90,17,4658
BIHAR,NALANDA,SILAO,2074,1099,1165,109,44,2417
BIHAR,NALANDA,THARTHARI,1081,700,588,87,13,1388
BIHAR,NAWADA,AKBARPUR,5953,3657,3199,671,149,7676
BIHAR,NAWADA,GOBINDPUR,1075,54,1021,0,4,1079
BIHAR,NAWADA,HISUA,1363,1091,303,5,1,1400
BIHAR,NAWADA,KANWAKOL,2182,1451,1365,295,32,3143
BIHAR,NAWADA,KASHICHOK,600,217,340,78,51,686
BIHAR,NAWADA,MESKAUR,1066,746,621,35,39,1441
BIHAR,NAWADA,NARDIGANJ,3233,2503,1139,153,4,3799
BIHAR,NAWADA,NARHAT,2466,2033,1865,3,16,3917
BIHAR,NAWADA,NAWADA,5934,3523,3908,375,108,7914
BIHAR,NAWADA,PAKRIWARAMA,5144,3095,3100,250,568,7013
BIHAR,NAWADA,RAJANLI,2981,1074,2368,126,13,3581
BIHAR,NAWADA,ROH,3061,1651,2394,294,111,4450
BIHAR,NAWADA,SIRDOLA,1992,997,1434,131,99,2661
BIHAR,NAWADA,WARSHALAGANJ,2683,1327,1918,375,23,3643
BIHAR,PAKUR,MAHESHPUR,530,167,344,27,304,842
BIHAR,PAKUR,PAKUR,63,7,49,15,4,75
BIHAR,PATNA,ATHMAL GOLA,2204,1043,1014,86,205,2348
BIHAR,PATNA,BAKHTIARPUR,2568,743,1717,17,187,2664
BIHAR,PATNA,BARH,3641,1448,1793,207,687,4135
BIHAR,PATNA,BELCHI,1695,704,620,112,371,1807
BIHAR,PATNA,BIHTA,5568,2833,3219,132,680,6864
BIHAR,PATNA,BIKRAM,1664,761,950,190,231,2132
BIHAR,PATNA,DANAPUR,1297,567,1004,56,37,1664
BIHAR,PATNA,DANIAWAN,389,246,362,76,0,684
BIHAR,PATNA,DHANARUA,4341,3819,1742,184,101,5846
BIHAR,PATNA,DULHAN BAZAR,1321,811,963,2,183,1959
BIHAR,PATNA,FATUHA,1109,774,955,68,38,1835
BIHAR,PATNA,GHOSWARI,1683,628,1115,226,128,2097
BIHAR,PATNA,KHUSRUPUR,1437,1368,1437,2,348,3155
BIHAR,PATNA,MANER,1858,1200,1158,33,442,2833
BIHAR,PATNA,MASAURHI,3763,3066,2308,330,255,5959
BIHAR,PATNA,MOKAMAH,1735,363,1485,146,8,2002
BIHAR,PATNA,NAUBATPUR,3868,3490,3792,4,322,7608
BIHAR,PATNA,PALIGANJ,3322,1696,1579,71,2,3348
BIHAR,PATNA,PANDARAK,2002,1821,1654,0,688,4163
BIHAR,PATNA,PATNA SADAR,656,304,440,195,43,982
BIHAR,PATNA,PHULWARISARIF,2092,1679,1334,11,133,3157
BIHAR,PATNA,PUNPUN,2042,1375,1028,49,83,2535
BIHAR,PATNA,SAMPATCHAK,1507,1044,681,54,39,1818
BIHAR,PURNIA,AMOUR,6965,0,6965,0,0,6965
BIHAR,PURNIA,BAISA,6029,204,5820,1,96,6121
BIHAR,PURNIA,BAISI,5979,1900,2884,1425,0,6209
BIHAR,PURNIA,BAMNANKHI,7886,4082,5156,255,139,9632
BIHAR,PURNIA,BARAHARAKOTHI,4234,2802,2195,93,232,5322
BIHAR,PURNIA,BHAWANIPUR,5419,2679,3636,3,1,6319
BIHAR,PURNIA,DAGARUA,3946,1224,2297,884,0,4405
BIHAR,PURNIA,DHAMDAHA,4275,1599,2874,37,387,4897
BIHAR,PURNIA,JALALGARH,3812,2618,3641,16,33,6308
BIHAR,PURNIA,KASBA,4800,2949,4122,667,54,7792
BIHAR,PURNIA,KRITYANANDNAGAR,6709,5117,4108,61,5,9291
BIHAR,PURNIA,PURNIA EAST,4538,2013,2884,702,114,5713
BIHAR,PURNIA,RUPAULI,4283,2168,2560,574,1049,6351
BIHAR,PURNIA,SOINAGAR,1679,1075,957,67,90,2189
BIHAR,RANCHI,BERO,2,0,2,0,0,2
BIHAR,RANCHI,MANDAR,60,26,34,3,1,64
BIHAR,RANCHI,TAMAR,1,0,1,0,0,1
BIHAR,RANCHI,TORPA,4,3,2,2,0,7
BIHAR,ROHTAS,AKORHIGOLA,2083,1594,1806,70,19,3489
BIHAR,ROHTAS,BIKRAMGANJ,1645,1350,1362,6,10,2728
BIHAR,ROHTAS,CHENARI,727,612,536,9,7,1164
BIHAR,ROHTAS,DAWATH,1113,903,560,28,1,1492
BIHAR,ROHTAS,DEHRI,6552,3996,3150,477,184,7807
BIHAR,ROHTAS,DINARA,3602,2337,2638,55,50,5080
BIHAR,ROHTAS,KARAKAT,1692,1033,1383,28,5,2449
BIHAR,ROHTAS,KARGHAHAR,7102,5769,6312,141,23,12245
BIHAR,ROHTAS,KUCHAI,3384,2796,2945,19,14,5774
BIHAR,ROHTAS,NASHRIGANJ,1119,789,892,2,195,1878
BIHAR,ROHTAS,NAWHATTA,24,19,10,0,0,29
BIHAR,ROHTAS,NOKHA,2113,1904,1847,6,4,3761
BIHAR,ROHTAS,RAJPUR,805,633,577,17,28,1255
BIHAR,ROHTAS,ROHTAS,911,697,569,6,1,1273
BIHAR,ROHTAS,SANJHANLI,547,239,458,73,10,780
BIHAR,ROHTAS,SASARAM,1280,1051,914,123,41,2129
BIHAR,ROHTAS,SHEOSAGAR,1277,1070,711,2,18,1801
BIHAR,ROHTAS,SURJPURA,495,238,318,1,38,595
BIHAR,ROHTAS,TELAUTHU,4334,3724,3308,172,74,7278
BIHAR,SAHARSA,BANMA ITAHARI,1103,191,1031,0,0,1222
BIHAR,SAHARSA,KAHRA,1688,516,1335,70,1,1922
BIHAR,SAHARSA,MAHISHI,2495,247,2495,359,32,3133
BIHAR,SAHARSA,NAUHATTA,3868,3868,3637,2,1841,9348
BIHAR,SAHARSA,PATARGHAT,2232,655,1320,35,301,2311
BIHAR,SAHARSA,SALAKHUA,2228,472,1857,0,47,2376
BIHAR,SAHARSA,SATTAR KATAIYA,3756,1583,2204,1,0,3788
BIHAR,SAHARSA,SAUR BAZAR,4637,1744,2582,9,429,4764
BIHAR,SAHARSA,SIMORI BAKHTIARPUR,2588,1676,2472,1,583,4732
BIHAR,SAHARSA,SONBARSA,2140,1792,1422,5,733,3952
BIHAR,SAHEBGANJ,BARHAIT,4,1,3,0,0,4
BIHAR,SAHEBGANJ,BARHARWA,174,83,101,3,0,187
BIHAR,SAHEBGANJ,MANDRO,4,2,4,0,0,6
BIHAR,SAHEBGANJ,RAJMAHAL,484,5,417,162,33,617
BIHAR,SAHEBGANJ,SAHEBGANJ,1590,271,1487,3,0,1761
BIHAR,SAHEBGANJ,UDHUWA,2379,6,2099,70,268,2443
BIHAR,SAMASTIPUR,BIBHUTIPUR,11548,4846,9879,1008,808,16541
BIHAR,SAMASTIPUR,BITHAN,4141,815,3171,500,115,4601
BIHAR,SAMASTIPUR,DALSINGHSARAI,7082,2747,5359,327,108,8541
BIHAR,SAMASTIPUR,HASANPUR,6352,4322,5599,291,151,10363
BIHAR,SAMASTIPUR,KALYANPUR,9106,3942,6564,723,298,11527
BIHAR,SAMASTIPUR,KHANPUR,4671,1473,3312,140,79,5004
BIHAR,SAMASTIPUR,MOHANPUR,1142,62,1085,161,159,1467
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,4128,914,3794,527,130,5365
BIHAR,SAMASTIPUR,MORWA,6731,3089,4210,1031,915,9245
BIHAR,SAMASTIPUR,PATORI,5069,2610,2561,685,285,6141
BIHAR,SAMASTIPUR,PUSA,2654,1438,2212,712,479,4841
BIHAR,SAMASTIPUR,ROSERA,4428,1767,3107,23,11,4908
BIHAR,SAMASTIPUR,SAMASTIPUR,6701,3453,4685,507,116,8761
BIHAR,SAMASTIPUR,SARAIRANJAN,6557,2157,4381,11,72,6621
BIHAR,SAMASTIPUR,SHIWAJINAGAR,7219,2364,5161,1303,1468,10296
BIHAR,SAMASTIPUR,SINGHIYA,3822,1156,3197,40,207,4600
BIHAR,SAMASTIPUR,TAJPUR,6152,1879,3262,110,1890,7141
BIHAR,SAMASTIPUR,UJIARPUR,9155,2502,7154,809,235,10700
BIHAR,SAMASTIPUR,VIDHAYAPATI NAGAR,5665,1959,4340,194,155,6648
BIHAR,SAMASTIPUR,WARISNAGAR,4751,1623,3720,477,195,6015
BIHAR,SARAN,AMNOUR,7632,2634,6480,651,72,9837
BIHAR,SARAN,BANIAPUR,3184,1364,1723,138,125,3350
BIHAR,SARAN,CHAPRA,4088,1357,3097,0,2,4456
BIHAR,SARAN,DARIYAPUR,5926,3039,3904,130,72,7145
BIHAR,SARAN,DIGHWARA,2870,281,2654,10,1,2946
BIHAR,SARAN,EKMA,5751,434,5596,852,11,6893
BIHAR,SARAN,GARKHA,6964,1061,5220,593,448,7322
BIHAR,SARAN,ISUAPUR,2625,255,1721,466,445,2887
BIHAR,SARAN,JALALPUR,5804,1813,5245,13,108,7179
BIHAR,SARAN,LAHLADPUR JANTA BAZA,1426,713,956,58,37,1764
BIHAR,SARAN,MAKER,2449,231,2416,8,0,2655
BIHAR,SARAN,MANJHI,5801,1943,4172,43,235,6393
BIHAR,SARAN,MARHAURA,5410,1266,4389,280,107,6042
BIHAR,SARAN,MASARAKH,5934,735,4463,733,411,6342
BIHAR,SARAN,NAGRA,2873,1038,2155,74,283,3550
BIHAR,SARAN,PANAPUR,2891,493,2591,582,0,3666
BIHAR,SARAN,PARSA,5629,3895,2025,27,32,5979
BIHAR,SARAN,RIVILGANJ,1705,885,991,38,20,1934
BIHAR,SARAN,SONEPUR,2332,1039,1494,309,9,2851
BIHAR,SARAN,TARAIYA,3553,903,2766,248,132,4049
BIHAR,SHEIKHPURA,ARIARI,2976,1990,1274,269,138,3671
BIHAR,SHEIKHPURA,BARBIGHA,3292,1783,1388,242,17,3430
BIHAR,SHEIKHPURA,CHEBARA,2373,1682,813,296,52,2843
BIHAR,SHEIKHPURA,GHAT-KHUSUMBA,877,488,639,31,35,1193
BIHAR,SHEIKHPURA,SHEIKHPURA,2442,1884,1273,231,108,3496
BIHAR,SHEIKHPURA,SHEKHOPURSARAI,2342,898,1683,107,84,2772
BIHAR,SHEOHAR,DUMARI KATSARI,1294,577,994,0,0,1571
BIHAR,SHEOHAR,PIPRAHI,2121,424,1782,45,63,2314
BIHAR,SHEOHAR,PURNAHIA,1383,232,1182,0,0,1414
BIHAR,SHEOHAR,SHEOHAR,4441,3217,2965,221,142,6545
BIHAR,SHEOHAR,TARIYANI,3667,2030,3145,0,10,5185
BIHAR,SINGHBHUM EAST,BAHARAGORA,1679,995,899,78,174,2146
BIHAR,SINGHBHUM EAST,CHAKULIA,373,37,360,10,2,409
BIHAR,SINGHBHUM EAST,DHALBHUMGARH,20,20,8,0,0,28
BIHAR,SINGHBHUM WEST,JAGNNATHPUR,6,4,3,0,0,7
BIHAR,SINGHBHUM WEST,SARAIKELA,3,0,3,0,0,3
BIHAR,SITAMARHI,BAIRBANJYA,2538,839,1954,152,358,3303
BIHAR,SITAMARHI,BAJAPATTI,2770,1289,2253,886,964,5392
BIHAR,SITAMARHI,BATHNAHA,7900,2795,4828,1285,640,9548
BIHAR,SITAMARHI,BELSAND,2266,668,1636,248,200,2752
BIHAR,SITAMARHI,BOKHARA,2175,563,1768,27,51,2409
BIHAR,SITAMARHI,CHURAUT,1066,179,887,5,50,1121
BIHAR,SITAMARHI,DUMRA,3821,2299,2570,884,827,6580
BIHAR,SITAMARHI,MEJARGANJ,3657,2764,2594,323,301,5982
BIHAR,SITAMARHI,NANPUR,2968,647,2440,72,80,3239
BIHAR,SITAMARHI,PARIHAR,1529,599,908,151,183,1841
BIHAR,SITAMARHI,PARSAUNI,2488,756,1455,465,286,2962
BIHAR,SITAMARHI,PUPARI,2294,513,1922,46,71,2552
BIHAR,SITAMARHI,RIGA,3904,2791,3166,699,6,6662
BIHAR,SITAMARHI,RUNISAIDPUR,7682,3996,5406,1202,1460,12064
BIHAR,SITAMARHI,SONBARSA,3820,1726,2777,384,183,5070
BIHAR,SITAMARHI,SUPPI,3636,1419,2032,750,548,4749
BIHAR,SITAMARHI,SURSAND,917,460,649,105,61,1275
BIHAR,SIWAN,ANDAR,7236,1697,6944,7,9,8657
BIHAR,SIWAN,BARHARIA,9814,2442,8146,196,120,10904
BIHAR,SIWAN,BASANTPUR,2704,684,2004,17,233,2938
BIHAR,SIWAN,BHAGWANPUR GHAT,5654,5656,5654,12,0,11322
BIHAR,SIWAN,DARAULI,6788,5953,6631,23,102,12709
BIHAR,SIWAN,DARAUNDHA,8460,8443,8409,1,28,16881
BIHAR,SIWAN,GORAIKOTHI,3730,2804,3452,4,3,6263
BIHAR,SIWAN,GUTHANI,5722,5585,5727,0,0,11312
BIHAR,SIWAN,HUSSAINGANJ,6430,2429,4800,36,15,7280
BIHAR,SIWAN,LAKRI NABIGANJ,3222,791,2920,339,18,4068
BIHAR,SIWAN,MAHRAJGANJ,3589,3470,3551,3,1,7025
BIHAR,SIWAN,MAIRWA,7790,7487,7746,0,2,15235
BIHAR,SIWAN,PACHRUKHI,8585,8574,8575,8,0,17157
BIHAR,SIWAN,RAGHUNATHPUR,3739,1145,3021,160,136,4462
BIHAR,SIWAN,SISWAN,6659,5944,6676,39,2,12661
BIHAR,SIWAN,SIWAN,4238,4232,4239,0,3,8474
BIHAR,SUPAUL,BASANTPUR,3661,1687,2918,661,142,5408
BIHAR,SUPAUL,CHHATAPUR,5714,2256,2043,1470,1063,6832
BIHAR,SUPAUL,KISHANPUR,4409,1277,3856,4,1114,6251
BIHAR,SUPAUL,MARAUNA,4260,1499,2905,133,614,5151
BIHAR,SUPAUL,NIRMALI,1229,1041,1017,3,765,2826
BIHAR,SUPAUL,PIPRA,4519,2696,3297,154,790,6937
BIHAR,SUPAUL,PRATAPGANJ,2355,540,1871,5,363,2779
BIHAR,SUPAUL,RAGHOPUR,1918,458,1801,174,263,2696
BIHAR,SUPAUL,SUPAUL,12979,5417,7849,223,1324,14813
BIHAR,SUPAUL,TRIBANIGANJ,5018,1973,3191,93,118,5375
BIHAR,VAISHALI,BHAGWANPUR,4777,1967,3152,406,289,5814
BIHAR,VAISHALI,BIDUPUR,4316,2109,1635,750,327,4821
BIHAR,VAISHALI,CHEHRALALA,2780,1889,1467,254,68,3678
BIHAR,VAISHALI,GORAUL,3773,2244,2000,383,209,4836
BIHAR,VAISHALI,HAJIPUR,4186,1660,2739,388,539,5326
BIHAR,VAISHALI,JANDAHA,4635,2724,2251,524,556,6055
BIHAR,VAISHALI,LALGANJ,6030,3961,4434,1451,894,10740
BIHAR,VAISHALI,MAHNAR,1438,627,1092,122,161,2002
BIHAR,VAISHALI,MAHUA,5370,3481,3715,1838,1818,10852
BIHAR,VAISHALI,PATEHRIBELSAR,1581,589,1087,81,52,1809
BIHAR,VAISHALI,PATEPUR,9147,2617,5809,1593,864,10883
BIHAR,VAISHALI,PREMRAJ,2310,1475,1243,282,254,3254
BIHAR,VAISHALI,RAGHOPUR,4632,1433,2962,222,104,4721
BIHAR,VAISHALI,RAJAPAKAR,2335,1767,1542,724,603,4636
BIHAR,VAISHALI,SAHDAI BUZURG,3176,968,2439,131,114,3652
BIHAR,VAISHALI,VAISHALI,2834,1024,2634,112,106,3876
GOA,NORTH GOA,SATARI,42,0,5,37,1,43
GOA,SOUTH GOA,CANACONA,2,0,0,2,0,2
GOA,SOUTH GOA,MORMUGAO,1,0,0,1,0,1
GOA,SOUTH GOA,SANGUEM,6,0,0,5,1,6
HARYANA,AMBALA,AMBALA,23032,17603,17603,0,0,35206
HARYANA,AMBALA,BARARA,15050,11502,11502,0,0,23004
HARYANA,AMBALA,NARAINGARH,25208,19265,19265,0,0,38530
HARYANA,BHIWANI,BAWANI KHERA,5678,4340,4340,0,0,8680
HARYANA,BHIWANI,BHIWANI KHERA,15561,11895,11895,0,0,23790
HARYANA,BHIWANI,DADRI,28500,21786,21786,0,0,43572
HARYANA,BHIWANI,LOHARU,23026,17595,17595,0,0,35190
HARYANA,BHIWANI,TOSHAM,4401,3364,3364,0,0,6728
HARYANA,FARIDABAD,BALLABHGARH,20065,15333,15333,0,0,30666
HARYANA,FARIDABAD,FARIDABAD,16730,12785,12785,0,0,25570
HARYANA,FARIDABAD,HATHIN,9805,7492,7492,0,0,14984
HARYANA,FARIDABAD,HODAL,4281,3271,3271,0,0,6542
HARYANA,FARIDABAD,PALWAL,32505,24839,24839,0,0,49678
HARYANA,GURGAON,FEROZEPUR JHARIKA,12503,9554,9554,0,0,19108
HARYANA,GURGAON,GURGAON,30102,23004,23004,0,0,46008
HARYANA,GURGAON,NUH,29426,22488,22488,0,0,44976
HARYANA,GURGAON,PUNHANA,15121,11556,11556,0,0,23112
HARYANA,HISAR,ADAMPUR,3867,3346,3346,0,0,6692
HARYANA,HISAR,FATEHABAD,22611,18422,18422,0,0,36844
HARYANA,HISAR,HANSI I,10582,9349,9349,0,0,18698
HARYANA,HISAR,HISAR I,24676,20377,20377,0,0,40754
HARYANA,HISAR,NARNAUND,4201,3300,3300,0,0,6600
HARYANA,HISAR,RATIA,15922,12624,12624,0,0,25248
HARYANA,HISAR,TOHANA,15062,13144,13144,0,0,26288
HARYANA,JIND,JIND,27486,21007,21007,0,0,42014
HARYANA,JIND,NARWANA,25428,19435,19435,0,0,38870
HARYANA,JIND,SAFIDON,23794,18183,18183,0,0,36366
HARYANA,KAITHAL,GUHALA,29458,22717,22717,0,0,45434
HARYANA,KAITHAL,KAITHAL,50311,38622,38622,0,0,77244
HARYANA,KARNAL,ASANDH,25222,18826,18826,0,0,37652
HARYANA,KARNAL,GHARAUNDA,34296,25812,25812,0,0,51624
HARYANA,KARNAL,INDRI,29723,22035,22035,0,0,44070
HARYANA,KARNAL,KARNAL,41898,31531,31531,0,0,63062
HARYANA,KARNAL,NILOKHERI,22770,17231,17231,0,0,34462
HARYANA,KURUKSHETRA,PEHOWA,25774,20236,20236,0,0,40472
HARYANA,KURUKSHETRA,SHAHBAD,16464,12496,12496,0,0,24992
HARYANA,KURUKSHETRA,THANESAR,49159,37408,37408,0,0,74816
HARYANA,MEHANDERGARH,MAHENDERGARH,39359,30083,30087,0,0,60170
HARYANA,MEHANDERGARH,NARNAUL,28376,21688,21688,0,0,43376
HARYANA,PANCHKULA,KALKA,790,604,604,0,0,1208
HARYANA,PANCHKULA,PANCHKULA,1524,1165,1165,0,0,2330
HARYANA,PANIPAT,PANIPAT,51807,39590,39590,0,0,79180
HARYANA,PANIPAT,SMALKHA,22047,16851,16851,0,0,33702
HARYANA,RIWARI,BAWAL,9381,7170,7170,0,0,14340
HARYANA,RIWARI,NAHAR,13288,10157,10157,0,0,20314
HARYANA,RIWARI,RIWARI,39536,30217,30216,0,0,60433
HARYANA,ROHTAK,BAHADURGARH,15415,17076,17076,0,0,34152
HARYANA,ROHTAK,BERI,5542,6140,6140,0,0,12280
HARYANA,ROHTAK,JHAJJAR,41085,45506,45506,0,0,91012
HARYANA,ROHTAK,MEHAM,8781,9723,9725,0,0,19448
HARYANA,ROHTAK,ROHTAK,18209,20169,20169,0,0,40338
HARYANA,SIRSA,DABWALI,12325,9420,9420,0,0,18840
HARYANA,SIRSA,ELLENABAD,5273,4030,4030,0,0,8060
HARYANA,SIRSA,RANIA,6849,5234,5234,0,0,10468
HARYANA,SIRSA,SIRSA,46037,35183,35183,0,0,70366
HARYANA,SONIPAT,GANAUR,8399,6419,6419,0,0,12838
HARYANA,SONIPAT,GOHANA,24618,18816,18816,0,0,37632
HARYANA,SONIPAT,KATHURA,25283,19323,19323,0,0,38646
HARYANA,SONIPAT,SONIPAT,33881,25895,25895,0,0,51790
HARYANA,YAMUNA NAGAR,CHHACHHROLI,24208,18501,18500,0,0,37001
HARYANA,YAMUNA NAGAR,JAGADARI,42266,32302,32301,0,0,64603
HIMACHAL PRADESH,Bilaspur,Bilaspur Sadar,1,1,1,0,0,2
HIMACHAL PRADESH,Bilaspur,Naina Devi,46,46,46,0,0,92
HIMACHAL PRADESH,Hamirpur,Barsar,15,15,15,0,0,30
HIMACHAL PRADESH,Hamirpur,Bhoranj,5,5,5,0,0,10
HIMACHAL PRADESH,Hamirpur,Hamirpur,1,1,1,0,0,2
HIMACHAL PRADESH,Kangra,Dera Gopipur,3,3,3,0,0,6
HIMACHAL PRADESH,Kangra,Fatehpur,63,62,62,0,0,124
HIMACHAL PRADESH,Kangra,Indora,623,615,595,0,1,1211
HIMACHAL PRADESH,Kangra,Jaisinghpur,2,2,2,0,0,4
HIMACHAL PRADESH,Kangra,Jawali,32,27,27,0,0,54
HIMACHAL PRADESH,Kangra,Palampur,14,13,14,0,0,27
HIMACHAL PRADESH,Mandi,Baldwara,96,93,93,0,0,186
HIMACHAL PRADESH,Mandi,Mandi,237,237,237,0,0,474
HIMACHAL PRADESH,Mandi,Sundarnagar,7,7,7,0,0,14
HIMACHAL PRADESH,Sirmaur,Nahan,4,4,4,0,0,8
HIMACHAL PRADESH,Sirmaur,Paonta Sahib,381,328,318,44,0,690
HIMACHAL PRADESH,Solan,Nalagarh,615,494,604,6,5,1109
HIMACHAL PRADESH,Una,Amb,1380,272,1326,0,0,1598
HIMACHAL PRADESH,Una,Bangana,1,0,1,0,0,1
HIMACHAL PRADESH,Una,Haroli,338,125,224,6,10,365
HIMACHAL PRADESH,Una,Una,1041,158,970,21,13,1162
JAMMU & KASHMIR,Budgam,Budgam,2,2,2,0,0,4
JAMMU & KASHMIR,Jammu,Akhnoor,6,1,1,0,0,2
JAMMU & KASHMIR,Jammu,Bishna,480,504,503,0,0,1007
JAMMU & KASHMIR,Jammu,Jammu,30,13,13,0,0,26
JAMMU & KASHMIR,Jammu,R.S.Pora,401,438,446,0,0,884
JAMMU & KASHMIR,Jammu,Samba,289,247,251,0,0,498
JAMMU & KASHMIR,Kathua,Hiranagar,180,184,185,0,0,369
JAMMU & KASHMIR,Kathua,Kathua,25,21,20,0,0,41
JAMMU & KASHMIR,Kupwara,Kupwara,145,185,100,0,0,285
JAMMU & KASHMIR,Srinagar,Srinagar,5,5,5,0,0,10
KARNATAKA,BANGALORE RURAL,CHANNAPATNA,208,166,15,25,3,209
KARNATAKA,BANGALORE RURAL,DEVANAHALLI,1389,872,574,554,26,2026
KARNATAKA,BANGALORE RURAL,DODDABALLAPUR,1670,1281,343,461,62,2147
KARNATAKA,BANGALORE RURAL,HOSAKOTE,1407,1083,506,98,124,1811
KARNATAKA,BANGALORE RURAL,KANAKAPURA,2528,2033,624,582,55,3294
KARNATAKA,BANGALORE RURAL,MAGADI,940,667,156,266,4,1093
KARNATAKA,BANGALORE RURAL,NELAMANGALA,1868,1762,1030,564,141,3497
KARNATAKA,BANGALORE RURAL,RAMANAGARA,771,608,88,87,304,1087
KARNATAKA,BANGALORE URBAN,ANEKAL,91,88,9,6,0,103
KARNATAKA,BANGALORE URBAN,BANGALORE NORTH,8056,7546,5750,494,90,13880
KARNATAKA,BANGALORE URBAN,BANGALORE SOUTH,2541,2511,1141,955,28,4635
KARNATAKA,BELGAUM,ATHNI,1287,1018,246,240,1,1505
KARNATAKA,BELGAUM,BELGAUM,1913,25,652,1264,4,1945
KARNATAKA,BELGAUM,CHIKODI,883,786,67,138,7,998
KARNATAKA,BELGAUM,GOKAK,1159,561,338,305,70,1274
KARNATAKA,BELGAUM,HUKKERI,563,244,66,275,0,585
KARNATAKA,BELGAUM,KHANAPUR,2446,2039,38,444,3,2524
KARNATAKA,BELGAUM,PARASGAD,1514,1146,547,45,34,1772
KARNATAKA,BELGAUM,RAMDURG,159,142,20,5,81,248
