-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
ANDHRA PRADESH,KARIMNAGAR,MUSTABAD,1267,1318,602,12,3199
ANDHRA PRADESH,KARIMNAGAR,MUTHARAM MAHADEVPUR,35,186,145,0,366
ANDHRA PRADESH,KARIMNAGAR,MUTHARAM MANTHANI,1273,456,76,0,1805
ANDHRA PRADESH,KARIMNAGAR,ODELA,1936,1065,616,13,3630
ANDHRA PRADESH,KARIMNAGAR,PEDDAPALLE,1565,1289,780,13,3647
ANDHRA PRADESH,KARIMNAGAR,PEGADAPALLE,2371,945,289,0,3605
ANDHRA PRADESH,KARIMNAGAR,RAIKAL,2160,1196,486,10,3852
ANDHRA PRADESH,KARIMNAGAR,RAMADUGU,1555,1994,1011,4,4564
ANDHRA PRADESH,KARIMNAGAR,RAMAGUNDAM,703,480,233,16,1432
ANDHRA PRADESH,KARIMNAGAR,SAIDAPUR,2397,1572,807,7,4783
ANDHRA PRADESH,KARIMNAGAR,SARANGAPUR,1379,1026,730,17,3152
ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,1380,1751,752,3,3886
ANDHRA PRADESH,KARIMNAGAR,SRIRAMPUR,1103,941,219,3,2266
ANDHRA PRADESH,KARIMNAGAR,SULTANABAD,1688,1519,911,6,4124
ANDHRA PRADESH,KARIMNAGAR,THIMMAPUR,2746,2296,1429,48,6519
ANDHRA PRADESH,KARIMNAGAR,VEENAVANKA,1636,1894,800,6,4336
ANDHRA PRADESH,KARIMNAGAR,VELGATOOR,2245,973,389,2,3609
ANDHRA PRADESH,KARIMNAGAR,VEMULAWADA,1433,1631,1038,20,4122
ANDHRA PRADESH,KARIMNAGAR,YELLA REDDI PETA,614,249,55,0,918
ANDHRA PRADESH,KHAMMAM,ASWAPURAM,59,116,22,0,197
ANDHRA PRADESH,KHAMMAM,ASWARAOPETA,14,90,145,3,252
ANDHRA PRADESH,KHAMMAM,BAYYARAM,584,438,159,0,1181
ANDHRA PRADESH,KHAMMAM,BHADRACHALAM,29,47,14,1,91
ANDHRA PRADESH,KHAMMAM,BONAKAL,156,236,163,12,567
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,38,74,13,0,125
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,172,152,41,0,365
ANDHRA PRADESH,KHAMMAM,CHERLA,8,9,9,1,27
ANDHRA PRADESH,KHAMMAM,CHINTHAKANI,293,432,408,5,1138
ANDHRA PRADESH,KHAMMAM,CHINTUR,1,1,2,0,4
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,3,30,22,11,66
ANDHRA PRADESH,KHAMMAM,DUMMUGUDEM,22,30,0,0,52
ANDHRA PRADESH,KHAMMAM,ENKURU,279,299,172,1,751
ANDHRA PRADESH,KHAMMAM,GARLA,984,589,211,3,1787
ANDHRA PRADESH,KHAMMAM,GUNDALA,71,35,8,0,114
ANDHRA PRADESH,KHAMMAM,JULURPAD,431,436,76,5,948
ANDHRA PRADESH,KHAMMAM,KALLURU,125,145,149,1,420
ANDHRA PRADESH,KHAMMAM,KAMEPALLE,326,609,431,9,1375
ANDHRA PRADESH,KHAMMAM,KHAMMAM RURAL,1753,1095,382,8,3238
ANDHRA PRADESH,KHAMMAM,KHAMMAM URBAN,753,1357,803,47,2960
ANDHRA PRADESH,KHAMMAM,KONIJERLA,778,307,213,0,1298
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,398,359,78,16,851
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,8,116,47,1,172
ANDHRA PRADESH,KHAMMAM,KUNAVARAM,20,6,2,0,28
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,1477,1553,661,54,3745
ANDHRA PRADESH,KHAMMAM,MADHIRA,348,300,121,0,769
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,812,1004,534,8,2358
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,4,35,296,0,335
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,414,464,258,17,1153
ANDHRA PRADESH,KHAMMAM,PALAWANCHA,90,81,14,0,185
ANDHRA PRADESH,KHAMMAM,PENUBALLI,129,200,221,7,557
ANDHRA PRADESH,KHAMMAM,PINAPAKA,5,22,2,0,29
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,167,126,98,1,392
ANDHRA PRADESH,KHAMMAM,SINGARENI,862,407,49,0,1318
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,242,122,20,0,384
ANDHRA PRADESH,KHAMMAM,THALLADA,38,58,57,0,153
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,2596,1968,801,30,5395
ANDHRA PRADESH,KHAMMAM,VARARAMACHANDRAPURAM,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,VELAIRPAD,5,7,3,3,18
ANDHRA PRADESH,KHAMMAM,VEMSOOR,201,152,61,7,421
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,1,2,3,0,6
ANDHRA PRADESH,KHAMMAM,WAZEED,4,0,0,0,4
ANDHRA PRADESH,KHAMMAM,WYRA,37,74,99,3,213
ANDHRA PRADESH,KHAMMAM,YELLANDU,5,2,0,0,7
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,472,318,172,1,963
ANDHRA PRADESH,KRISHNA,A KONDURU,607,542,441,12,1602
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,407,250,102,4,763
ANDHRA PRADESH,KRISHNA,BAPULAPADU,188,278,232,5,703
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,196,259,286,5,746
ANDHRA PRADESH,KRISHNA,CHATRAI,235,333,556,11,1135
ANDHRA PRADESH,KRISHNA,G KONDURU,224,238,107,0,569
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,184,307,345,9,845
ANDHRA PRADESH,KRISHNA,GANNAVARAM,39,98,162,8,307
ANDHRA PRADESH,KRISHNA,GUDIVADA,2,1,3,0,6
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,14,21,28,4,67
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,282,438,258,5,983
ANDHRA PRADESH,KRISHNA,KANCHIKA CHERLA,100,95,85,5,285
ANDHRA PRADESH,KRISHNA,MUSUNURU,491,617,690,21,1819
ANDHRA PRADESH,KRISHNA,MYLAVARAM,288,247,211,0,746
ANDHRA PRADESH,KRISHNA,NANDIGAMA,65,206,204,1,476
ANDHRA PRADESH,KRISHNA,NUZVID,412,351,396,10,1169
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,0,0,1,0,1
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,72,120,188,14,394
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,115,203,458,14,790
ANDHRA PRADESH,KRISHNA,TIRUVURU,142,304,224,6,676
ANDHRA PRADESH,KRISHNA,UNGUTURU,3,22,120,2,147
ANDHRA PRADESH,KRISHNA,VATSAVAI,208,417,498,6,1129
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,284,201,143,1,629
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,35,26,33,1,95
ANDHRA PRADESH,KRISHNA,VISSANNAPET,88,164,322,13,587
ANDHRA PRADESH,KURNOOL,ADONI,203,465,482,22,1172
ANDHRA PRADESH,KURNOOL,ALLAGADDA,81,158,170,7,416
ANDHRA PRADESH,KURNOOL,ALUR,12,19,15,2,48
ANDHRA PRADESH,KURNOOL,ASPARI,76,119,343,34,572
ANDHRA PRADESH,KURNOOL,ATMAKUR,128,458,390,6,982
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,368,32,139,17,556
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,31,87,80,4,202
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,26,15,18,0,59
ANDHRA PRADESH,KURNOOL,C.BELAGAL,177,614,878,34,1703
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,202,169,189,20,580
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,6,15,14,2,37
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,41,226,483,30,780
ANDHRA PRADESH,KURNOOL,DHONE,83,258,445,11,797
ANDHRA PRADESH,KURNOOL,DORNIPADU,0,2,2,0,4
ANDHRA PRADESH,KURNOOL,GADIVEMULA,36,66,171,16,289
ANDHRA PRADESH,KURNOOL,GONEGANDLA,472,1001,520,25,2018
ANDHRA PRADESH,KURNOOL,GOSPADU,35,82,95,0,212
ANDHRA PRADESH,KURNOOL,GUDUR,87,252,247,18,604
ANDHRA PRADESH,KURNOOL,HALAHARVI,4,17,34,21,76
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,5,44,236,9,294
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,245,464,198,32,939
ANDHRA PRADESH,KURNOOL,KALLUR,85,200,273,72,630
ANDHRA PRADESH,KURNOOL,KODUMUR,79,256,308,69,712
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,6,14,44,9,73
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,40,59,87,12,198
ANDHRA PRADESH,KURNOOL,KOSIGI,2070,16,4,1,2091
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,103,463,227,10,803
ANDHRA PRADESH,KURNOOL,KOWTHALAM,149,376,307,21,853
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,77,275,461,103,916
ANDHRA PRADESH,KURNOOL,KURNOOL,88,188,213,23,512
ANDHRA PRADESH,KURNOOL,MADDIKERA EAST,43,110,130,34,317
ANDHRA PRADESH,KURNOOL,MAHANANDI,111,404,406,7,928
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,160,304,226,3,693
ANDHRA PRADESH,KURNOOL,MIDTHUR,65,176,351,63,655
ANDHRA PRADESH,KURNOOL,NANDAVARAM,97,178,245,21,541
ANDHRA PRADESH,KURNOOL,NANDI KOTKUR,16,127,166,23,332
ANDHRA PRADESH,KURNOOL,NANDYAL,88,173,142,2,405
ANDHRA PRADESH,KURNOOL,ORVAKAL,75,260,444,36,815
ANDHRA PRADESH,KURNOOL,OWK,27,70,298,60,455
ANDHRA PRADESH,KURNOOL,PAGIDYALA,35,196,145,3,379
ANDHRA PRADESH,KURNOOL,PAMULAPADU,94,562,322,9,987
ANDHRA PRADESH,KURNOOL,PANYAM,2,24,122,24,172
ANDHRA PRADESH,KURNOOL,PATTIKANDA,84,118,101,31,334
ANDHRA PRADESH,KURNOOL,PEAPALLY,138,175,570,16,899
ANDHRA PRADESH,KURNOOL,PEDDA KADUBUR,163,417,478,24,1082
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,69,235,182,35,521
ANDHRA PRADESH,KURNOOL,SANJAMALA,5,101,273,41,420
ANDHRA PRADESH,KURNOOL,SIRVEL,114,287,508,39,948
ANDHRA PRADESH,KURNOOL,TUGGALI,116,390,215,35,756
ANDHRA PRADESH,KURNOOL,UYYALAWADA,6,21,22,8,57
ANDHRA PRADESH,KURNOOL,VELDURTHI,279,393,273,9,954
ANDHRA PRADESH,KURNOOL,VELGODU,30,54,143,11,238
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,378,774,684,39,1875
ANDHRA PRADESH,MAHABOOBNAGAR,ACHAMPETA,231,220,228,462,1141
ANDHRA PRADESH,MAHABOOBNAGAR,ADDAKAL,180,506,908,83,1677
ANDHRA PRADESH,MAHABOOBNAGAR,AIZA,264,622,583,38,1507
ANDHRA PRADESH,MAHABOOBNAGAR,ALAMPUR,100,119,162,42,423
ANDHRA PRADESH,MAHABOOBNAGAR,AMANGAL,847,548,425,7,1827
ANDHRA PRADESH,MAHABOOBNAGAR,AMRABAD,244,97,46,1,388
ANDHRA PRADESH,MAHABOOBNAGAR,ATMAKUR,205,716,900,88,1909
ANDHRA PRADESH,MAHABOOBNAGAR,BALANAGAR,268,605,1139,153,2165
ANDHRA PRADESH,MAHABOOBNAGAR,BALMOOR,230,472,614,64,1380
ANDHRA PRADESH,MAHABOOBNAGAR,BHOOTHPUR,306,434,546,46,1332
ANDHRA PRADESH,MAHABOOBNAGAR,BIJINAPALLE,296,502,284,44,1126
ANDHRA PRADESH,MAHABOOBNAGAR,BOMRASPETA,141,307,253,21,722
ANDHRA PRADESH,MAHABOOBNAGAR,CHINNA CHINTA KUNTA,161,358,489,107,1115
ANDHRA PRADESH,MAHABOOBNAGAR,DAMARAGIDDA,224,358,350,31,963
ANDHRA PRADESH,MAHABOOBNAGAR,DHANWADA,291,557,573,5,1426
ANDHRA PRADESH,MAHABOOBNAGAR,DHARUR,596,897,904,48,2445
ANDHRA PRADESH,MAHABOOBNAGAR,DOULATABAD,269,498,559,26,1352
ANDHRA PRADESH,MAHABOOBNAGAR,FAROOQNAGAR,410,512,876,110,1908
ANDHRA PRADESH,MAHABOOBNAGAR,GADWAL,196,279,376,37,888
ANDHRA PRADESH,MAHABOOBNAGAR,GHANPUR,424,457,315,10,1206
ANDHRA PRADESH,MAHABOOBNAGAR,GHATTU,620,840,712,132,2304
ANDHRA PRADESH,MAHABOOBNAGAR,GOPALPETA,583,1293,1248,65,3189
ANDHRA PRADESH,MAHABOOBNAGAR,HANWADA,570,737,496,74,1877
ANDHRA PRADESH,MAHABOOBNAGAR,ITIKYAL,263,602,620,39,1524
ANDHRA PRADESH,MAHABOOBNAGAR,JADCHERLA,171,518,785,76,1550
ANDHRA PRADESH,MAHABOOBNAGAR,KALWAKURTHY,291,514,844,107,1756
ANDHRA PRADESH,MAHABOOBNAGAR,KESHAMPETA,364,257,326,44,991
ANDHRA PRADESH,MAHABOOBNAGAR,KODAIR,606,823,544,11,1984
ANDHRA PRADESH,MAHABOOBNAGAR,KODANGAL,163,278,272,57,770
ANDHRA PRADESH,MAHABOOBNAGAR,KOILKONDA,613,932,717,48,2310
ANDHRA PRADESH,MAHABOOBNAGAR,KOLLAPUR,305,617,570,27,1519
ANDHRA PRADESH,MAHABOOBNAGAR,KOSGI,833,669,483,0,1985
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHAKOTA,343,827,595,16,1781
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHUR,158,225,381,34,798
ANDHRA PRADESH,MAHABOOBNAGAR,MADDUR,423,558,564,62,1607
ANDHRA PRADESH,MAHABOOBNAGAR,MADGUL,494,511,619,35,1659
ANDHRA PRADESH,MAHABOOBNAGAR,MAGANOOR,219,342,673,42,1276
ANDHRA PRADESH,MAHABOOBNAGAR,MAHBUBNAGAR,398,408,333,27,1166
ANDHRA PRADESH,MAHABOOBNAGAR,MAKTHAL,224,163,136,2,525
ANDHRA PRADESH,MAHABOOBNAGAR,MALDAKAL,240,617,412,35,1304
ANDHRA PRADESH,MAHABOOBNAGAR,MANOPADU,42,65,112,0,219
ANDHRA PRADESH,MAHABOOBNAGAR,MIDJIL,152,400,675,131,1358
ANDHRA PRADESH,MAHABOOBNAGAR,NAGAR KURNOOL,266,650,856,20,1792
ANDHRA PRADESH,MAHABOOBNAGAR,NARAYANPET,722,370,98,0,1190
ANDHRA PRADESH,MAHABOOBNAGAR,NARVA,471,970,787,29,2257
ANDHRA PRADESH,MAHABOOBNAGAR,NAWABPET,395,399,248,21,1063
ANDHRA PRADESH,MAHABOOBNAGAR,PANGAL,910,914,486,12,2322
ANDHRA PRADESH,MAHABOOBNAGAR,PEBBAIR,509,756,608,21,1894
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAKOTHAPALLE,258,975,990,74,2297
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAMANDADI,362,551,595,17,1525
ANDHRA PRADESH,MAHABOOBNAGAR,TADOOR,279,503,518,75,1375
ANDHRA PRADESH,MAHABOOBNAGAR,TALAKONDAPALLE,281,494,784,103,1662
ANDHRA PRADESH,MAHABOOBNAGAR,TELKAPALLE,339,714,664,22,1739
ANDHRA PRADESH,MAHABOOBNAGAR,UTKOOR,101,206,351,19,677
ANDHRA PRADESH,MAHABOOBNAGAR,VANGOOR,367,716,1063,98,2244
ANDHRA PRADESH,MAHABOOBNAGAR,VEEPANGANDLA,280,698,1003,69,2050
ANDHRA PRADESH,MAHABOOBNAGAR,VELDANDA,453,833,925,117,2328
ANDHRA PRADESH,MAHABOOBNAGAR,WADDEPALLE,417,481,302,51,1251
ANDHRA PRADESH,MAHABOOBNAGAR,WANAPARTHY,857,810,691,39,2397
ANDHRA PRADESH,MEDAK,ALLADURG,172,56,23,0,251
ANDHRA PRADESH,MEDAK,ANDOLE,18,15,10,0,43
ANDHRA PRADESH,MEDAK,CHEGUNTA,1182,323,111,0,1616
ANDHRA PRADESH,MEDAK,CHINNA KODUR,3780,1681,631,34,6126
ANDHRA PRADESH,MEDAK,DOULTABAD,1444,571,303,8,2326
ANDHRA PRADESH,MEDAK,DUBBAK,562,801,236,3,1602
ANDHRA PRADESH,MEDAK,GAJWEL,981,386,222,14,1603
ANDHRA PRADESH,MEDAK,HATHNOORA,22,10,12,1,45
ANDHRA PRADESH,MEDAK,JAGDEVPUR,619,378,258,11,1266
ANDHRA PRADESH,MEDAK,JHARASANGAM,273,609,462,15,1359
ANDHRA PRADESH,MEDAK,JINNARAM,232,182,141,4,559
ANDHRA PRADESH,MEDAK,KALHER,23,28,10,0,61
ANDHRA PRADESH,MEDAK,KANGTI,82,58,72,9,221
ANDHRA PRADESH,MEDAK,KOHIR,754,970,591,28,2343
ANDHRA PRADESH,MEDAK,KONDAPAK,1545,961,427,21,2954
ANDHRA PRADESH,MEDAK,KONDAPUR,427,336,349,6,1118
ANDHRA PRADESH,MEDAK,KOWDIPALLE,524,225,73,1,823
ANDHRA PRADESH,MEDAK,KULCHARAM,16,26,25,2,69
ANDHRA PRADESH,MEDAK,MANOOR,174,168,205,17,564
ANDHRA PRADESH,MEDAK,MEDAK,201,111,48,8,368
ANDHRA PRADESH,MEDAK,MIRDODDI,1255,893,220,4,2372
ANDHRA PRADESH,MEDAK,MULUG,803,212,151,2,1168
ANDHRA PRADESH,MEDAK,MUNPALLE,122,126,103,11,362
ANDHRA PRADESH,MEDAK,NANGANUR,1397,1504,636,187,3724
ANDHRA PRADESH,MEDAK,NARAYANKHED,323,182,151,16,672
ANDHRA PRADESH,MEDAK,NARSAPUR,273,61,7,11,352
ANDHRA PRADESH,MEDAK,NYALKAL,340,372,415,35,1162
ANDHRA PRADESH,MEDAK,PAPANNAPET,60,18,5,0,83
ANDHRA PRADESH,MEDAK,PATANCHERU,86,19,10,0,115
ANDHRA PRADESH,MEDAK,PULKAL,34,27,24,4,89
ANDHRA PRADESH,MEDAK,RAIKODE,167,192,242,10,611
ANDHRA PRADESH,MEDAK,RAMACHANDRAPURAM,36,53,41,0,130
ANDHRA PRADESH,MEDAK,RAMAYAMPET,891,361,99,5,1356
ANDHRA PRADESH,MEDAK,REGODE,339,184,147,6,676
ANDHRA PRADESH,MEDAK,SADASIVPET,103,120,204,14,441
ANDHRA PRADESH,MEDAK,SANGAREDDY,322,216,208,13,759
ANDHRA PRADESH,MEDAK,SHANKARAMPET (A),52,14,8,0,74
ANDHRA PRADESH,MEDAK,SHANKARAMPET (R),109,49,34,1,193
ANDHRA PRADESH,MEDAK,SHIVAMPET,867,481,255,35,1638
ANDHRA PRADESH,MEDAK,SIDDIPET,2684,1787,895,13,5379
ANDHRA PRADESH,MEDAK,TEKMAL,87,42,8,0,137
ANDHRA PRADESH,MEDAK,TUPRAN,433,140,28,0,601
ANDHRA PRADESH,MEDAK,WARGAL,1111,278,21,0,1410
ANDHRA PRADESH,MEDAK,YELDURTHY,154,83,20,3,260
ANDHRA PRADESH,MEDAK,ZAHIRABAD,462,964,1348,110,2884
ANDHRA PRADESH,NALGONDA,ALAIR,391,608,1433,169,2601
ANDHRA PRADESH,NALGONDA,ANUMULA,296,313,105,0,714
ANDHRA PRADESH,NALGONDA,ATMAKUR  (S),1067,1033,481,11,2592
ANDHRA PRADESH,NALGONDA,ATMAKUR (M),371,917,1012,27,2327
ANDHRA PRADESH,NALGONDA,BHUVANAGIRI,628,913,820,191,2552
ANDHRA PRADESH,NALGONDA,BIBINAGAR,331,448,219,9,1007
ANDHRA PRADESH,NALGONDA,BOMMALARAMARAM,723,202,134,16,1075
ANDHRA PRADESH,NALGONDA,CHANDAM PET,753,725,562,38,2078
ANDHRA PRADESH,NALGONDA,CHANDUR,0,0,1881,0,1881
ANDHRA PRADESH,NALGONDA,CHILKUR,45,65,115,6,231
ANDHRA PRADESH,NALGONDA,CHINTHA PALLE,0,0,1854,1,1855
ANDHRA PRADESH,NALGONDA,CHITYALA,633,922,975,172,2702
ANDHRA PRADESH,NALGONDA,CHIVVEMLA,995,1084,364,1,2444
ANDHRA PRADESH,NALGONDA,CHOUTUPPAL,272,532,1108,253,2165
ANDHRA PRADESH,NALGONDA,DAMERACHERLA,258,250,86,17,611
ANDHRA PRADESH,NALGONDA,DEVARAKONDA,767,566,622,17,1972
ANDHRA PRADESH,NALGONDA,GARIDE PALLE,316,379,232,8,935
ANDHRA PRADESH,NALGONDA,GUNDALA,522,844,894,31,2291
ANDHRA PRADESH,NALGONDA,GUNDLA PALLE,374,533,759,17,1683
ANDHRA PRADESH,NALGONDA,GURRAMPODE,148,299,468,20,935
ANDHRA PRADESH,NALGONDA,HUZURNAGAR,176,135,236,10,557
ANDHRA PRADESH,NALGONDA,JAJI REDDI GUDEM,425,492,319,98,1334
ANDHRA PRADESH,NALGONDA,KANGAL,329,267,199,28,823
ANDHRA PRADESH,NALGONDA,KATTANGOOR,458,776,719,48,2001
ANDHRA PRADESH,NALGONDA,KETHEPALLE,0,0,2604,0,2604
ANDHRA PRADESH,NALGONDA,KODAD,199,502,592,9,1302
ANDHRA PRADESH,NALGONDA,M TURKAPALLE,962,653,453,29,2097
ANDHRA PRADESH,NALGONDA,MARRI GUDA,0,319,1034,0,1353
ANDHRA PRADESH,NALGONDA,MATTAMPALLE,222,341,159,7,729
ANDHRA PRADESH,NALGONDA,MELLACHERVU,74,82,41,4,201
ANDHRA PRADESH,NALGONDA,MIRYALAGUDA,0,0,630,0,630
ANDHRA PRADESH,NALGONDA,MOTHEY,947,1559,871,24,3401
ANDHRA PRADESH,NALGONDA,MOTHKUR,1120,732,635,44,2531
ANDHRA PRADESH,NALGONDA,MUNAGALA,836,1340,1004,37,3217
ANDHRA PRADESH,NALGONDA,MUNUGODE,499,490,600,31,1620
ANDHRA PRADESH,NALGONDA,NADIGUDEM,237,504,746,11,1498
ANDHRA PRADESH,NALGONDA,NAKREKAL,1333,901,733,47,3014
ANDHRA PRADESH,NALGONDA,NALGONDA,0,0,2876,0,2876
ANDHRA PRADESH,NALGONDA,NAMPALLE,190,1305,229,2,1726
ANDHRA PRADESH,NALGONDA,NARAYANAPUR,287,387,718,37,1429
ANDHRA PRADESH,NALGONDA,NARKETPALLE,381,807,1240,115,2543
ANDHRA PRADESH,NALGONDA,NERED CHERLA,295,291,171,14,771
ANDHRA PRADESH,NALGONDA,NIDAMANUR,130,157,636,95,1018
ANDHRA PRADESH,NALGONDA,NUTHANKAL,958,1521,983,39,3501
ANDHRA PRADESH,NALGONDA,PEDDA ADISERLAPALLE,550,397,588,24,1559
ANDHRA PRADESH,NALGONDA,PEDDAVURA,708,606,363,28,1705
ANDHRA PRADESH,NALGONDA,PENPAHAD,918,659,874,32,2483
ANDHRA PRADESH,NALGONDA,POCHAMPALLE,125,304,310,19,758
ANDHRA PRADESH,NALGONDA,RAJAPET,337,762,907,117,2123
ANDHRA PRADESH,NALGONDA,RAMANNAPETA,410,714,724,88,1936
ANDHRA PRADESH,NALGONDA,SALIGOURARAM,200,2027,780,34,3041
ANDHRA PRADESH,NALGONDA,SURYAPET,1328,1384,792,19,3523
ANDHRA PRADESH,NALGONDA,THIPPARTHI,215,931,1189,133,2468
ANDHRA PRADESH,NALGONDA,THIRUMALAGIRI,841,638,101,0,1580
ANDHRA PRADESH,NALGONDA,THRIPURARAM,139,240,215,50,644
ANDHRA PRADESH,NALGONDA,THUNGA THURTHI,951,1652,937,23,3563
ANDHRA PRADESH,NALGONDA,VALIGONDA,532,912,1051,81,2576
ANDHRA PRADESH,NALGONDA,VEMULAPALLE,0,0,1008,0,1008
ANDHRA PRADESH,NALGONDA,YADAGIRIGUTTA,0,0,2150,0,2150
ANDHRA PRADESH,NELLORE,ALLUR,9,4,4,0,17
ANDHRA PRADESH,NELLORE,ANANTHASAGARAM,228,551,208,11,998
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,33,536,474,1,1044
ANDHRA PRADESH,NELLORE,ATMAKUR,36,93,96,4,229
ANDHRA PRADESH,NELLORE,BALAYAPALLE,471,1030,277,3,1781
ANDHRA PRADESH,NELLORE,BOGOLE,254,94,38,0,386
ANDHRA PRADESH,NELLORE,BUTCHIREDDIPALEM,1,1,3,0,5
ANDHRA PRADESH,NELLORE,CHEJERLA,69,336,611,28,1044
ANDHRA PRADESH,NELLORE,CHILLAKUR,182,346,278,31,837
ANDHRA PRADESH,NELLORE,CHITTAMUR,53,93,49,0,195
ANDHRA PRADESH,NELLORE,DAGADARTHI,106,300,204,5,615
ANDHRA PRADESH,NELLORE,DAKKILI,465,1174,255,0,1894
ANDHRA PRADESH,NELLORE,DORAVARISATRAM,350,169,35,2,556
ANDHRA PRADESH,NELLORE,DUTTALUR,137,527,375,7,1046
ANDHRA PRADESH,NELLORE,GUDUR,368,638,150,11,1167
ANDHRA PRADESH,NELLORE,JALADANKI,76,221,257,20,574
ANDHRA PRADESH,NELLORE,KALIGIRI,297,1061,609,4,1971
ANDHRA PRADESH,NELLORE,KALUVOYA,364,684,334,2,1384
ANDHRA PRADESH,NELLORE,KAVALI,274,247,89,0,610
ANDHRA PRADESH,NELLORE,KODAVALUR,8,28,14,0,50
ANDHRA PRADESH,NELLORE,KONDAPURAM,94,260,192,2,548
ANDHRA PRADESH,NELLORE,KOTA,225,121,61,3,410
ANDHRA PRADESH,NELLORE,MANUBOLU,50,111,127,0,288
ANDHRA PRADESH,NELLORE,MARRIPADU,253,594,421,2,1270
ANDHRA PRADESH,NELLORE,NAIDUPETA,62,176,87,5,330
ANDHRA PRADESH,NELLORE,NELLORE,62,99,77,1,239
ANDHRA PRADESH,NELLORE,OJILI,353,864,205,3,1425
ANDHRA PRADESH,NELLORE,PELLAKUR,300,343,30,1,674
ANDHRA PRADESH,NELLORE,PODLAKUR,357,1266,692,2,2317
ANDHRA PRADESH,NELLORE,RAPUR,466,962,243,7,1678
ANDHRA PRADESH,NELLORE,SEETHARAMAPURAM,365,306,69,1,741
ANDHRA PRADESH,NELLORE,SULLURPETA,187,126,27,0,340
ANDHRA PRADESH,NELLORE,SYDAPURAM,797,977,331,3,2108
ANDHRA PRADESH,NELLORE,TADA,163,167,28,0,358
ANDHRA PRADESH,NELLORE,UDAYAGIRI,561,489,317,1,1368
ANDHRA PRADESH,NELLORE,VAKADU,13,23,3,0,39
ANDHRA PRADESH,NELLORE,VARIKUNTAPADU,257,390,233,2,882
ANDHRA PRADESH,NELLORE,VENKATACHALAM,299,283,127,2,711
ANDHRA PRADESH,NELLORE,VENKATAGIRI,333,534,242,2,1111
ANDHRA PRADESH,NELLORE,VINJAMUR,124,849,299,3,1275
ANDHRA PRADESH,NIZAMABAD,ARMUR,683,160,23,3,869
ANDHRA PRADESH,NIZAMABAD,BALKONDA,1171,500,50,2,1723
