-----
{
 "description": "The table refers to Block wise Distribution of Dugwells by Status. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.6.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells by Status", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.6.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,In use,Not in use - Temporarily,Not in use - Salinity,Not in use - Dried up,Not in use - Destroyed,Not in use - Others,Total - Not in use,Grand total ( Use  + Not in use)
MADHYA PRADESH,BETUL,MULTAI,3530,5511,54,320,47,528,6460,9990
MADHYA PRADESH,BETUL,PRABHAT PATTAN,3163,3916,50,454,14,186,4620,7783
MADHYA PRADESH,BETUL,SHAHPUR,2524,586,20,56,4,35,701,3225
MADHYA PRADESH,BHIND,ATER,1943,6,3,0,0,0,9,1952
MADHYA PRADESH,BHIND,BHIND,1038,26,1,8,1,8,44,1082
MADHYA PRADESH,BHIND,GOHAD,1502,291,18,124,6,42,481,1983
MADHYA PRADESH,BHIND,LAHAR,2669,577,46,26,13,687,1349,4018
MADHYA PRADESH,BHIND,MEHAGOAN,3541,236,18,38,13,77,382,3923
MADHYA PRADESH,BHIND,ROUN(MIHONA),1323,217,2,209,5,468,901,2224
MADHYA PRADESH,BHOPAL,BERASIA,7557,99,8,20,12,14,153,7710
MADHYA PRADESH,BHOPAL,FUNDA,2451,8,14,26,0,2,50,2501
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,5092,46,0,13,6,20,85,5177
MADHYA PRADESH,CHHATARPUR,BIJAWAR,5646,27,3,7,9,6,52,5698
MADHYA PRADESH,CHHATARPUR,BUXWAHA,1393,3,0,0,1,0,4,1397
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,12271,99,2,13,23,25,162,12433
MADHYA PRADESH,CHHATARPUR,GAURIHAR,871,21,0,0,1,19,41,912
MADHYA PRADESH,CHHATARPUR,LAUNDI,5017,29,2,2,0,3,36,5053
MADHYA PRADESH,CHHATARPUR,NOWGONG,10148,25,3,8,22,14,72,10220
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,12701,47,0,8,50,24,129,12830
MADHYA PRADESH,CHHINDWARA,AMARWADA,7372,0,0,0,0,0,0,7372
MADHYA PRADESH,CHHINDWARA,BICHHUA,3292,263,24,61,20,42,410,3702
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,9251,1523,8,38,20,0,1589,10840
MADHYA PRADESH,CHHINDWARA,CHOURAI,12364,0,0,0,0,0,0,12364
MADHYA PRADESH,CHHINDWARA,HARAI,2617,1,0,0,0,0,1,2618
MADHYA PRADESH,CHHINDWARA,JAMAI,3079,690,4,22,7,31,754,3833
MADHYA PRADESH,CHHINDWARA,MOHKHED,10600,695,51,322,33,14,1115,11715
MADHYA PRADESH,CHHINDWARA,PANDHURANA,10333,2,0,31,0,14,47,10380
MADHYA PRADESH,CHHINDWARA,PARASIA,6431,849,48,50,25,8,980,7411
MADHYA PRADESH,CHHINDWARA,SAUSAR,7212,12,2,4,0,56,74,7286
MADHYA PRADESH,CHHINDWARA,TAMIA,455,0,0,0,0,0,0,455
MADHYA PRADESH,DAMOH,BATIYAGHAR,1824,46,16,18,2,11,93,1917
MADHYA PRADESH,DAMOH,DAMOH,3748,76,36,5,2,11,130,3878
MADHYA PRADESH,DAMOH,HATTA,1371,145,9,107,12,120,393,1764
MADHYA PRADESH,DAMOH,JABERA,1162,41,10,14,5,16,86,1248
MADHYA PRADESH,DAMOH,PATERA,1382,88,2,6,3,3,102,1484
MADHYA PRADESH,DAMOH,PATHARIA,1941,15,4,13,2,5,39,1980
MADHYA PRADESH,DAMOH,TENDUKHEDA,865,61,13,36,2,21,133,998
MADHYA PRADESH,DATIA,BHANDER,2435,192,1,6,2,22,223,2658
MADHYA PRADESH,DATIA,DATIA,12332,478,77,58,17,16,646,12978
MADHYA PRADESH,DATIA,SEONDHA,4050,107,52,64,15,68,306,4356
MADHYA PRADESH,DEWAS,BAGLEE,8334,373,2,48,0,1,424,8758
MADHYA PRADESH,DEWAS,DEWAS,5929,1034,3,180,35,1,1253,7182
MADHYA PRADESH,DEWAS,KANNOD,5485,457,2,5,0,1,465,5950
MADHYA PRADESH,DEWAS,KHATEGAON,3723,270,1,9,3,0,283,4006
MADHYA PRADESH,DEWAS,SONKUCH,3829,514,2,6,3,12,537,4366
MADHYA PRADESH,DEWAS,TONKHURD,3140,89,1,2,0,0,92,3232
MADHYA PRADESH,DHAR,BADNAWER,1713,2775,47,515,26,8,3371,5084
MADHYA PRADESH,DHAR,BAGH,748,1269,136,7,0,0,1412,2160
MADHYA PRADESH,DHAR,DAHI,373,2605,20,122,28,29,2804,3177
MADHYA PRADESH,DHAR,DHAR,58,47,0,0,21,1,69,127
MADHYA PRADESH,DHAR,DHARAMPURI,3494,2442,16,16,6,33,2513,6007
MADHYA PRADESH,DHAR,GANDHWANI,756,1060,9,10,5,0,1084,1840
MADHYA PRADESH,DHAR,KUKSHI,774,3018,21,11,1,2,3053,3827
MADHYA PRADESH,DHAR,MANAWAR,2326,1217,7,20,22,33,1299,3625
MADHYA PRADESH,DHAR,NALACHHA,546,336,5,124,22,14,501,1047
MADHYA PRADESH,DHAR,NISARPUR,933,887,46,7,28,12,980,1913
MADHYA PRADESH,DHAR,SARDARPUR,2864,4204,51,308,13,94,4670,7534
MADHYA PRADESH,DHAR,TIRLA,137,97,0,74,17,10,198,335
MADHYA PRADESH,DHAR,UMARBAN,471,255,0,0,1,1,257,728
MADHYA PRADESH,DINDORI,AMARPUR,11,0,0,0,0,0,0,11
MADHYA PRADESH,DINDORI,BAJAG,3,0,0,0,0,0,0,3
MADHYA PRADESH,DINDORI,DINDORI,22,0,0,0,0,0,0,22
MADHYA PRADESH,DINDORI,KARANJIYA,9,0,0,0,0,0,0,9
MADHYA PRADESH,DINDORI,SAMNAPUR,100,52,24,35,23,80,214,314
MADHYA PRADESH,DINDORI,SHAHPURA,57,34,1,1,0,4,40,97
MADHYA PRADESH,GUNA,ARON,453,0,0,0,0,0,0,453
MADHYA PRADESH,GUNA,ASHOKNAGAR,2762,0,0,0,0,0,0,2762
MADHYA PRADESH,GUNA,BAMORI,770,19,0,0,0,0,19,789
MADHYA PRADESH,GUNA,CHANCHODA,9631,8,0,0,0,1,9,9640
MADHYA PRADESH,GUNA,CHANDERI,965,0,0,0,0,0,0,965
MADHYA PRADESH,GUNA,EHSAGADH,1366,10,0,5,3,0,18,1384
MADHYA PRADESH,GUNA,GUNA,3245,2,0,0,0,0,2,3247
MADHYA PRADESH,GUNA,MUNGAWALI,1829,19,0,0,0,0,19,1848
MADHYA PRADESH,GUNA,RAGHOGARH,6240,0,2,2,7,2,13,6253
MADHYA PRADESH,GWALIOR,BHITARWAR,4071,130,107,35,23,362,657,4728
MADHYA PRADESH,GWALIOR,DABRA,3136,154,110,69,29,98,460,3596
MADHYA PRADESH,GWALIOR,GHATIGAWAN,3474,249,49,253,167,418,1136,4610
MADHYA PRADESH,GWALIOR,MORAR,4024,361,21,496,19,56,953,4977
MADHYA PRADESH,HARDA,HARDA,1774,313,4,27,12,426,782,2556
MADHYA PRADESH,HARDA,KHIRKIYA,6786,658,23,121,12,20,834,7620
MADHYA PRADESH,HARDA,TIMARNI,2771,40,25,2,0,53,120,2891
MADHYA PRADESH,HOSHANGABAD,BABAI,3975,16,22,2,6,50,96,4071
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,5703,163,7,28,3,30,231,5934
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,2222,41,2,0,1,75,119,2341
MADHYA PRADESH,HOSHANGABAD,KESLA,1324,100,15,1,0,10,126,1450
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,2379,90,6,66,13,12,187,2566
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,2782,111,1,4,2,66,184,2966
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,1665,153,7,30,1,139,330,1995
MADHYA PRADESH,INDORE,DEPAL PUR,624,980,8,139,30,17,1174,1798
MADHYA PRADESH,INDORE,INDORE,3165,1310,10,168,5,56,1549,4714
MADHYA PRADESH,INDORE,MHOW,5373,239,16,91,5,55,406,5779
MADHYA PRADESH,INDORE,SANWER,165,62,1,138,17,33,251,416
MADHYA PRADESH,JABALPUR,BARGI,2254,78,4,15,1,10,108,2362
MADHYA PRADESH,JABALPUR,KUNDAM,389,24,3,3,2,15,47,436
MADHYA PRADESH,JABALPUR,MAJHOLI,1526,28,10,4,8,74,124,1650
MADHYA PRADESH,JABALPUR,PANAGAR,865,22,4,4,35,32,97,962
MADHYA PRADESH,JABALPUR,PATAN,147,11,2,4,0,1,18,165
MADHYA PRADESH,JABALPUR,SHAHPURA,2467,35,3,11,8,19,76,2543
MADHYA PRADESH,JABALPUR,SIHORA,1623,37,3,3,1,11,55,1678
MADHYA PRADESH,JHABUA,ALIRAJPUR,258,2612,20,171,28,16,2847,3105
MADHYA PRADESH,JHABUA,BHABHARA,155,1206,10,41,7,2,1266,1421
MADHYA PRADESH,JHABUA,JHABUA,37,1123,24,161,90,137,1535,1572
MADHYA PRADESH,JHABUA,JOBAT,162,1379,34,114,50,41,1618,1780
MADHYA PRADESH,JHABUA,KATTHIWADA,426,362,19,1,1,75,458,884
MADHYA PRADESH,JHABUA,MEGHNAGAR,156,1558,20,88,27,44,1737,1893
MADHYA PRADESH,JHABUA,PETLAWAD,2472,3065,52,89,36,50,3292,5764
MADHYA PRADESH,JHABUA,RAMA,303,1678,6,58,9,18,1769,2072
MADHYA PRADESH,JHABUA,RANAPUR,74,1168,44,19,17,3,1251,1325
MADHYA PRADESH,JHABUA,SONDWA,387,748,9,29,2,63,851,1238
MADHYA PRADESH,JHABUA,THANDLA,863,1482,7,153,12,22,1676,2539
MADHYA PRADESH,JHABUA,UDAIGARH,168,1142,4,94,16,14,1270,1438
MADHYA PRADESH,KATNI,BADWARA,3271,4,0,0,0,1,5,3276
MADHYA PRADESH,KATNI,BAHORIBAND,2257,7,0,0,0,0,7,2264
MADHYA PRADESH,KATNI,DHIMAR KHERA,1096,0,0,0,0,0,0,1096
MADHYA PRADESH,KATNI,KATNI,1639,36,0,0,0,0,36,1675
MADHYA PRADESH,KATNI,RITHI,1138,0,0,0,0,0,0,1138
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,2515,13,10,0,0,7,30,2545
MADHYA PRADESH,KHANDWA,BALADI,2535,1009,123,63,79,0,1274,3809
MADHYA PRADESH,KHANDWA,BURHANPUR,5567,1077,187,892,153,0,2309,7876
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,2776,4340,56,355,77,0,4828,7604
MADHYA PRADESH,KHANDWA,HARSOOD,2837,2335,16,210,166,0,2727,5564
MADHYA PRADESH,KHANDWA,KHAKNAR,4688,813,202,498,150,0,1663,6351
MADHYA PRADESH,KHANDWA,KHALWA,3993,977,77,257,82,0,1393,5386
MADHYA PRADESH,KHANDWA,KHANDWA,3752,2838,72,291,238,0,3439,7191
MADHYA PRADESH,KHANDWA,PANDHANA,6426,2059,179,598,524,0,3360,9786
MADHYA PRADESH,KHANDWA,PUNASA,5273,3503,79,339,177,0,4098,9371
MADHYA PRADESH,KHARGONE,BARWAHA,11780,1746,8,321,8,17,2100,13880
MADHYA PRADESH,KHARGONE,BHAGWANPURA,2132,185,33,33,6,75,332,2464
MADHYA PRADESH,KHARGONE,BHIKANGAON,5078,1929,78,166,6,57,2236,7314
MADHYA PRADESH,KHARGONE,GOGAWA,4120,460,84,118,1,0,663,4783
MADHYA PRADESH,KHARGONE,KASRAWAD,5217,1703,65,406,19,378,2571,7788
MADHYA PRADESH,KHARGONE,KHARGONE,4587,946,40,159,36,20,1201,5788
MADHYA PRADESH,KHARGONE,MAHESHWAR,7493,1258,20,64,7,15,1364,8857
MADHYA PRADESH,KHARGONE,SEGOAN,2973,206,18,109,3,5,341,3314
MADHYA PRADESH,KHARGONE,ZIRNYA,2290,675,187,59,2,29,952,3242
MADHYA PRADESH,MANDLA,BICHHIA,501,21,0,0,0,1,22,523
MADHYA PRADESH,MANDLA,BIJADANDI,23,9,0,0,0,1,10,33
MADHYA PRADESH,MANDLA,GHUGHRI,13,0,0,0,0,0,0,13
MADHYA PRADESH,MANDLA,MANDLA,701,0,0,3,4,4,11,712
MADHYA PRADESH,MANDLA,MAWAI,9,0,1,94,0,26,121,130
MADHYA PRADESH,MANDLA,MOHGAON,221,33,1,1,0,10,45,266
MADHYA PRADESH,MANDLA,NAINPUR,454,61,0,5,0,5,71,525
MADHYA PRADESH,MANDLA,NARAYANGANJ,146,110,3,5,7,31,156,302
MADHYA PRADESH,MANDLA,NIVAS,86,84,3,2,3,6,98,184
MADHYA PRADESH,MANDSAUR,BHANPURA,6624,628,35,69,11,17,760,7384
MADHYA PRADESH,MANDSAUR,GAROTH,14878,2357,31,44,54,55,2541,17419
MADHYA PRADESH,MANDSAUR,MALHARGAR,17399,2364,22,100,51,45,2582,19981
MADHYA PRADESH,MANDSAUR,MANDSAUR,24355,4819,3,149,20,46,5037,29392
MADHYA PRADESH,MANDSAUR,SITAMAU,16010,7025,60,432,41,165,7723,23733
MADHYA PRADESH,MORENA,AMBAH,1554,11,0,3,0,8,22,1576
MADHYA PRADESH,MORENA,JOURA,2807,44,21,13,2,1,81,2888
MADHYA PRADESH,MORENA,KAILARAS,1820,12,0,2,9,1,24,1844
MADHYA PRADESH,MORENA,MORENA,4443,40,4,61,5,27,137,4580
MADHYA PRADESH,MORENA,PAHARGARH,624,5,1,0,0,0,6,630
MADHYA PRADESH,MORENA,PORSA,2040,82,15,4,1,17,119,2159
MADHYA PRADESH,MORENA,SABALGARH,1061,38,2,0,2,28,70,1131
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,2311,6,1,10,0,11,28,2339
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,3434,41,13,26,4,32,116,3550
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,1042,14,1,45,55,1,116,1158
MADHYA PRADESH,NARSINGHPUR,KARELI,362,0,2,2,1,12,17,379
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,1390,62,18,53,16,2,151,1541
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,2902,18,11,0,0,3,32,2934
MADHYA PRADESH,NEEMUCH,JAWAD,10930,2265,21,193,64,120,2663,13593
MADHYA PRADESH,NEEMUCH,MANASA,11729,3878,23,93,41,29,4064,15793
MADHYA PRADESH,NEEMUCH,NEEMUCH,12375,5539,32,129,52,23,5775,18150
MADHYA PRADESH,PANNA,AJAYGARH,3272,21,1,1,1,0,24,3296
MADHYA PRADESH,PANNA,GUNOUR,664,0,0,0,0,0,0,664
MADHYA PRADESH,PANNA,PANNA,1209,2,1,0,0,1,4,1213
MADHYA PRADESH,PANNA,PAWAI,888,44,2,0,1,5,52,940
MADHYA PRADESH,PANNA,SHAHNAGAR,659,0,0,0,0,0,0,659
MADHYA PRADESH,RAISEN,ABDULLA GANJ,303,85,7,0,0,0,92,395
MADHYA PRADESH,RAISEN,BADI,1383,0,0,0,0,0,0,1383
MADHYA PRADESH,RAISEN,BEGAMGANJ,2372,26,0,0,0,0,26,2398
MADHYA PRADESH,RAISEN,GAIRATGANJ,1413,0,0,0,0,0,0,1413
MADHYA PRADESH,RAISEN,SANCHI,597,205,2,27,3,10,247,844
MADHYA PRADESH,RAISEN,SILVANI,1966,143,0,1,2,2,148,2114
MADHYA PRADESH,RAISEN,UDAYPURA,2369,67,0,1,0,0,68,2437
MADHYA PRADESH,RAJGARH,BIAORA,12301,1081,17,40,17,255,1410,13711
MADHYA PRADESH,RAJGARH,KHILCHIPUR,9434,801,4,20,22,21,868,10302
MADHYA PRADESH,RAJGARH,NARSINGARH,12468,450,8,36,20,17,531,12999
MADHYA PRADESH,RAJGARH,RAJGARH,8672,2123,33,200,106,176,2638,11310
MADHYA PRADESH,RAJGARH,SARANGPUR,9451,1482,30,303,8,51,1874,11325
MADHYA PRADESH,RAJGARH,ZEERAPUR],10356,203,7,56,10,2,278,10634
MADHYA PRADESH,RATLAM,ALOT,5009,3808,20,189,20,40,4077,9086
MADHYA PRADESH,RATLAM,BAJNA,780,1317,1,7,0,17,1342,2122
MADHYA PRADESH,RATLAM,JAORA,6513,4402,141,105,35,43,4726,11239
MADHYA PRADESH,RATLAM,PIPLODA,5441,3734,160,189,37,97,4217,9658
MADHYA PRADESH,RATLAM,RATLAM,5802,2864,64,478,125,297,3828,9630
MADHYA PRADESH,RATLAM,SAILANA,1722,987,73,83,35,88,1266,2988
MADHYA PRADESH,REWA,GANGEO,914,3,0,0,0,0,3,917
MADHYA PRADESH,REWA,HANUMANA,633,0,0,0,0,0,0,633
MADHYA PRADESH,REWA,JAWA,2814,1,0,3,0,0,4,2818
MADHYA PRADESH,REWA,MAUGANJ,300,0,0,0,0,0,0,300
MADHYA PRADESH,REWA,NAIGARHI,655,0,0,0,0,0,0,655
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,871,3,0,4,1,2,10,881
MADHYA PRADESH,REWA,REWA,1033,11,1,0,0,0,12,1045
MADHYA PRADESH,REWA,SIRMOUR,1959,0,2,0,0,0,2,1961
MADHYA PRADESH,REWA,TEONTHER,2549,1,1,0,1,5,8,2557
MADHYA PRADESH,SAGAR,BANDA,5480,105,1,28,16,49,199,5679
MADHYA PRADESH,SAGAR,BINA,1520,11,1,1,0,7,20,1540
MADHYA PRADESH,SAGAR,DEORI,4747,102,22,10,10,10,154,4901
MADHYA PRADESH,SAGAR,JAISINAGAR,4545,74,9,15,6,9,113,4658
MADHYA PRADESH,SAGAR,KESLI,3819,126,54,7,1,23,211,4030
MADHYA PRADESH,SAGAR,KHURAI,2738,24,5,2,4,7,42,2780
MADHYA PRADESH,SAGAR,MALTHONE,2415,23,1,3,3,6,36,2451
MADHYA PRADESH,SAGAR,RAHATGARH,3506,20,5,4,1,7,37,3543
MADHYA PRADESH,SAGAR,REHLI,5823,65,4,6,1,18,94,5917
MADHYA PRADESH,SAGAR,SAGAR,6656,66,29,18,9,27,149,6805
MADHYA PRADESH,SAGAR,SHAHGARH,2233,83,1,17,7,18,126,2359
MADHYA PRADESH,SATNA,AMARPATAN,1599,63,1,28,5,11,108,1707
MADHYA PRADESH,SATNA,MAIHAR,3275,51,0,3,0,0,54,3329
MADHYA PRADESH,SATNA,MAJHAGAWAN,2463,213,14,21,0,4,252,2715
MADHYA PRADESH,SATNA,NAGOD,2280,119,17,47,11,39,233,2513
MADHYA PRADESH,SATNA,RAMNAGER,1692,50,0,4,1,5,60,1752
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,2150,123,7,26,2,12,170,2320
MADHYA PRADESH,SATNA,SOHAWAL,1432,72,3,11,1,14,101,1533
MADHYA PRADESH,SATNA,UCHEHARA,3199,63,0,1,0,2,66,3265
MADHYA PRADESH,SEHORE,ASHTA,5729,1838,17,141,54,18,2068,7797
MADHYA PRADESH,SEHORE,BUDHNI,3039,29,0,1,11,23,64,3103
MADHYA PRADESH,SEHORE,ICHAWAR,4178,976,2,52,27,4,1061,5239
MADHYA PRADESH,SEHORE,NASRULLAGANJ,4274,37,110,8,2,1,158,4432
MADHYA PRADESH,SEHORE,SEHORE,7357,261,11,94,11,0,377,7734
MADHYA PRADESH,SEONI,BARGHAT,2451,36,0,5,0,1,42,2493
MADHYA PRADESH,SEONI,CHHAPARA,2091,436,56,94,21,42,649,2740
MADHYA PRADESH,SEONI,DHANORA,633,40,14,10,4,9,77,710
MADHYA PRADESH,SEONI,GHANSOR,347,2,0,1,0,3,6,353
MADHYA PRADESH,SEONI,KEOLARI,1131,78,17,12,2,25,134,1265
MADHYA PRADESH,SEONI,KURAI,3073,449,32,51,55,520,1107,4180
MADHYA PRADESH,SEONI,LAKHNADON,3091,705,12,159,27,196,1099,4190
MADHYA PRADESH,SEONI,SEONI,5594,523,23,88,35,163,832,6426
MADHYA PRADESH,SHAHDOL,ANUPPUR,191,1,0,0,0,0,1,192
MADHYA PRADESH,SHAHDOL,BEOHARI,713,0,0,0,0,0,0,713
MADHYA PRADESH,SHAHDOL,BURHAR,154,0,0,0,0,0,0,154
MADHYA PRADESH,SHAHDOL,GOHPARU,100,0,0,0,0,0,0,100
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,1078,0,0,0,0,0,0,1078
MADHYA PRADESH,SHAHDOL,JAITHARI,1214,0,0,0,0,0,0,1214
MADHYA PRADESH,SHAHDOL,KOTMA,16,0,0,0,0,0,0,16
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,103,7,0,0,0,0,7,110
MADHYA PRADESH,SHAHDOL,SOHAGPUR,601,1,0,0,0,0,1,602
MADHYA PRADESH,SHAJAPUR,AGAR,4460,752,9,66,13,38,878,5338
MADHYA PRADESH,SHAJAPUR,BAROD,5696,1642,19,183,67,64,1975,7671
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,6211,1739,14,59,106,103,2021,8232
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,6841,1171,32,63,44,47,1357,8198
MADHYA PRADESH,SHAJAPUR,NALKHEDA,3616,770,9,22,5,18,824,4440
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,6907,653,10,77,5,30,775,7682
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,4378,438,2,21,50,171,682,5060
MADHYA PRADESH,SHAJAPUR,SUSNER,6664,402,9,168,16,31,626,7290
MADHYA PRADESH,SHEOPUR,KARHAL,90,30,0,0,0,0,30,120
MADHYA PRADESH,SHEOPUR,SHEOPUR,390,31,1,3,2,9,46,436
MADHYA PRADESH,SHEOPUR,VIJAYPUR,3312,101,5,86,10,106,308,3620
MADHYA PRADESH,SHIVPURI,BADARWAS,3325,39,0,3,0,2,44,3369
MADHYA PRADESH,SHIVPURI,KARERA,5023,41,0,25,1,4,71,5094
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,10657,229,36,175,81,15,536,11193
MADHYA PRADESH,SHIVPURI,KOLARAS,3644,141,4,74,2,10,231,3875
MADHYA PRADESH,SHIVPURI,NARWAR,6263,95,3,28,58,105,289,6552
MADHYA PRADESH,SHIVPURI,PICHHORE,6039,168,24,48,32,19,291,6330
MADHYA PRADESH,SHIVPURI,POHARI,2795,73,11,36,7,107,234,3029
MADHYA PRADESH,SHIVPURI,SHIVPURI,2751,406,61,593,95,61,1216,3967
MADHYA PRADESH,SIDHI,CHITRANGI,520,0,0,0,0,0,0,520
MADHYA PRADESH,SIDHI,DEOSAR,1447,1,0,0,0,0,1,1448
MADHYA PRADESH,SIDHI,KUSMI,215,0,0,0,0,0,0,215
MADHYA PRADESH,SIDHI,MAJHOULI,1528,5,0,1,0,0,6,1534
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,1401,0,0,0,0,0,0,1401
MADHYA PRADESH,SIDHI,SIDHI,1802,1,1,0,0,1,3,1805
MADHYA PRADESH,SIDHI,SIHAWAL,1294,0,0,0,0,0,0,1294
MADHYA PRADESH,SIDHI,WAIDHAN,4053,2,0,0,0,0,2,4055
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,11345,201,3,1,6,2,213,11558
MADHYA PRADESH,TIKAMGARH,JATARA,11042,1,0,1,0,0,2,11044
MADHYA PRADESH,TIKAMGARH,NIWARI,7890,2,0,1,0,0,3,7893
MADHYA PRADESH,TIKAMGARH,PALERA,9259,4,0,1,5,0,10,9269
MADHYA PRADESH,TIKAMGARH,PRITHVIPUR,9144,48,2,1,79,4,134,9278
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,9894,147,5,0,2,1,155,10049
MADHYA PRADESH,UJJAIN,BARNAGAR,402,537,8,1122,482,209,2358,2760
MADHYA PRADESH,UJJAIN,GHATTIA,2735,2801,18,125,24,37,3005,5740
MADHYA PRADESH,UJJAIN,KHACHROD,6114,4658,31,267,41,101,5098,11212
MADHYA PRADESH,UJJAIN,MEHIDPUR,4271,4810,17,67,52,26,4972,9243
MADHYA PRADESH,UJJAIN,TARANA,5244,2025,13,114,26,9,2187,7431
MADHYA PRADESH,UJJAIN,UJJAIN,2631,1511,9,236,36,62,1854,4485
MADHYA PRADESH,UMARIA,KARKELI,996,7,0,1,1,2,11,1007
MADHYA PRADESH,UMARIA,MANPUR,1190,4,1,0,0,1,6,1196
MADHYA PRADESH,UMARIA,PALI,157,5,0,13,0,4,22,179
MADHYA PRADESH,VIDISHA,BASODA,3503,37,2,2,4,3,48,3551
MADHYA PRADESH,VIDISHA,GYARASPUR,2075,14,0,1,1,13,29,2104
MADHYA PRADESH,VIDISHA,KURWAI,1464,10,1,7,1,0,19,1483
MADHYA PRADESH,VIDISHA,LATERI,1666,13,10,1,3,35,62,1728
MADHYA PRADESH,VIDISHA,NATERAN,4470,126,2,6,3,2,139,4609
MADHYA PRADESH,VIDISHA,SIRONJ,1600,97,39,18,10,22,186,1786
MADHYA PRADESH,VIDISHA,VIDISHA,821,10,0,11,0,0,21,842
MAHARASHTRA,AHMEDNAGAR,AKOLA,10227,89,79,75,9,38,290,10517
MAHARASHTRA,AHMEDNAGAR,JAMKHED,5521,55,1,2,0,0,58,5579
MAHARASHTRA,AHMEDNAGAR,KARJAT,10705,138,63,60,4,102,367,11072
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,8149,51,181,2720,7,16,2975,11124
MAHARASHTRA,AHMEDNAGAR,NAGAR,10499,30,16,49,0,3,98,10597
MAHARASHTRA,AHMEDNAGAR,NEVASA,11997,207,2,238,4,25,476,12473
MAHARASHTRA,AHMEDNAGAR,PARNER,13829,615,3,492,25,10,1145,14974
MAHARASHTRA,AHMEDNAGAR,PATHARDI,5442,683,94,1449,46,734,3006,8448
MAHARASHTRA,AHMEDNAGAR,RAHATA,9081,130,6,12,0,0,148,9229
MAHARASHTRA,AHMEDNAGAR,RAHURI,12042,39,2,0,0,0,41,12083
MAHARASHTRA,AHMEDNAGAR,SANGAMNER,20737,4,3,3,2,0,12,20749
MAHARASHTRA,AHMEDNAGAR,SHEVGAON,10475,136,7,46,3,3,195,10670
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,7447,182,113,215,1,9,520,7967
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,6949,80,5,7,1,0,93,7042
MAHARASHTRA,AKOLA,AKOLA,1561,21,0,0,2,2,25,1586
MAHARASHTRA,AKOLA,AKOT,4233,283,15,36,8,7,349,4582
MAHARASHTRA,AKOLA,BALAPUR,1316,16,5,175,2,45,243,1559
MAHARASHTRA,AKOLA,BARSHI TAKLI,3027,82,17,1,0,0,100,3127
MAHARASHTRA,AKOLA,MURTIJAPUR,2363,87,1,12,7,8,115,2478
MAHARASHTRA,AKOLA,PATUR,2966,14,0,25,1,1,41,3007
MAHARASHTRA,AKOLA,TELHARA,3263,589,18,24,3,130,764,4027
MAHARASHTRA,AMRAVATI,ACHALPUR,6505,633,91,2,0,3,729,7234
MAHARASHTRA,AMRAVATI,AMRAVATI,3529,68,373,2,1,16,460,3989
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,4914,303,5,40,4,75,427,5341
MAHARASHTRA,AMRAVATI,BHATKULI,662,13,0,0,2,0,15,677
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,7722,1029,29,118,4,2,1182,8904
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,3502,401,0,0,7,22,430,3932
MAHARASHTRA,AMRAVATI,CHIKHALDARA,718,189,10,12,0,1,212,930
MAHARASHTRA,AMRAVATI,DARYAPUR,414,274,1,21,7,0,303,717
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,3666,523,104,49,40,440,1156,4822
MAHARASHTRA,AMRAVATI,DHARNI,1507,254,37,55,10,7,363,1870
