-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Surface Lift Schemes. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.12.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Surface Lift Schemes", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total - Irrigation potential created
TRIPURA,WEST TRIPURA,MELAGHAR,1445,168,1277,0,15,1459
TRIPURA,WEST TRIPURA,MOHANPUR,335,164,260,16,26,465
TRIPURA,WEST TRIPURA,PADMABILL,40,31,20,0,0,51
TRIPURA,WEST TRIPURA,TELIAMURA,1082,883,779,50,16,1728
TRIPURA,WEST TRIPURA,TULASHIKHAR,261,180,115,0,0,296
UTTAR PRADESH,ALIGARH,AKRABAD,7,8,10,0,0,18
UTTAR PRADESH,ALIGARH,ATRAULI,26,19,14,5,0,38
UTTAR PRADESH,ALIGARH,CHANDOUS,12,10,14,0,0,24
UTTAR PRADESH,ALIGARH,IGLAS,10,4,10,0,0,14
UTTAR PRADESH,ALIGARH,KHAIR,12,8,12,0,0,20
UTTAR PRADESH,ALLAHABAD,BAHADURPUR,6,3,4,1,2,10
UTTAR PRADESH,ALLAHABAD,HANDIA,45,32,34,0,1,66
UTTAR PRADESH,ALLAHABAD,JASRA,20,10,13,0,0,23
UTTAR PRADESH,ALLAHABAD,KORAON,100,32,69,7,6,113
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,321,79,295,58,6,438
UTTAR PRADESH,BAHARAICH,CHITTAURA,12,7,6,4,0,17
UTTAR PRADESH,BALRAMPUR,BALRAMPUR,100,65,70,25,0,160
UTTAR PRADESH,BALRAMPUR,HARRAIYA SATGHARWA,30,27,35,34,4,100
UTTAR PRADESH,BALRAMPUR,REHARA BAZAR,12,6,6,0,0,12
UTTAR PRADESH,BALRAMPUR,SHRI DATTGANJ,12,5,7,3,1,16
UTTAR PRADESH,BANDA,BABERU,1044,18,1026,0,0,1044
UTTAR PRADESH,BANDA,BADOKHAR KHURD,51,0,51,0,0,51
UTTAR PRADESH,BANDA,BISANDA,40,30,32,1,0,63
UTTAR PRADESH,BANDA,MAHUA,5,0,5,0,0,5
UTTAR PRADESH,BANDA,NARAINI,120,4,122,0,0,126
UTTAR PRADESH,BANDA,TINDWARI,1200,20,1175,5,0,1200
UTTAR PRADESH,BAREILLY,SHERGARH,12,7,7,0,0,14
UTTAR PRADESH,BIJNOR,NOORPUR,18,13,3,3,0,19
UTTAR PRADESH,BULAND SAHAR,ANUPSHAHR,2,2,0,0,0,2
UTTAR PRADESH,CHANDAULI,BARAHNI,319,276,146,150,14,586
UTTAR PRADESH,CHANDAULI,CHAHANIA,233,118,109,165,42,434
UTTAR PRADESH,CHANDAULI,CHAKIYA,20,17,17,0,0,33
UTTAR PRADESH,CHANDAULI,NIYMATA BAD,22,15,15,31,16,77
UTTAR PRADESH,CHITRAKOOT,KARVI,324,61,202,59,3,326
UTTAR PRADESH,CHITRAKOOT,MANIKPUR,2011,669,1183,208,5,2065
UTTAR PRADESH,CHITRAKOOT,MAU,580,53,496,36,0,585
UTTAR PRADESH,CHITRAKOOT,PAHADI,622,155,573,36,0,764
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,821,106,657,72,3,839
UTTAR PRADESH,DEORIA,BANKATA,8,2,5,2,0,8
UTTAR PRADESH,FARRUKHABAD,MOHAMDABAD,157,132,88,150,0,370
UTTAR PRADESH,GHAZIABAD,HAPUR,8,7,6,13,0,26
UTTAR PRADESH,GHAZIPUR,SADAT,2,2,2,0,0,4
UTTAR PRADESH,GONDA,MUJEHNA,26,26,26,0,0,52
UTTAR PRADESH,GONDA,TARABGANJ,2,2,2,6,0,10
UTTAR PRADESH,HAMIRPUR,KURARA,206,2,204,0,0,206
UTTAR PRADESH,HAMIRPUR,MAUDAHA,732,325,407,0,0,733
UTTAR PRADESH,HAMIRPUR,MUSKARA,703,96,605,6,0,707
UTTAR PRADESH,HAMIRPUR,RATH,52,5,47,0,0,52
UTTAR PRADESH,HAMIRPUR,SARILA,22,0,22,0,0,22
UTTAR PRADESH,HAMIRPUR,SUMREPUR,2242,558,682,1006,0,2247
UTTAR PRADESH,HARDOI,SHAHABAD,49,25,25,0,0,49
UTTAR PRADESH,HARDOI,SURSA,9,3,6,0,0,9
UTTAR PRADESH,JALAUN,DAKOR,371,7,364,0,0,371
UTTAR PRADESH,JALAUN,ETKONCH,10,0,9,1,0,10
UTTAR PRADESH,JALAUN,JALAUN,2,0,2,0,0,2
UTTAR PRADESH,JALAUN,KADAURA,10,0,10,0,0,10
UTTAR PRADESH,JALAUN,KUTHAUND,22,0,22,0,0,22
UTTAR PRADESH,JALAUN,MADHO GANJ,61,0,61,0,0,61
UTTAR PRADESH,JALAUN,MAHEBA,90,24,68,24,0,116
UTTAR PRADESH,JALAUN,NADIGAON,31,0,31,0,0,31
UTTAR PRADESH,JAUNPUR,DOBHI,2,8,1,2,0,11
UTTAR PRADESH,JAUNPUR,JALAL PUR,16,7,11,0,0,19
UTTAR PRADESH,JAUNPUR,MADRIYAHU,3,2,2,0,0,4
UTTAR PRADESH,JHANSI,BABINA,29,15,14,0,0,29
UTTAR PRADESH,JHANSI,BADAGAON,85,22,69,7,0,97
UTTAR PRADESH,JHANSI,BAMAUR,831,275,543,120,6,944
UTTAR PRADESH,JHANSI,BANGRA,80,1,80,0,0,80
UTTAR PRADESH,JHANSI,CHIRGAON,1622,333,1601,295,0,2229
UTTAR PRADESH,JHANSI,MAURANIPUR,1611,17,1592,2,0,1611
UTTAR PRADESH,JHANSI,MOTH,1180,105,1063,43,0,1211
UTTAR PRADESH,KANNAUJ,SAURIKH,28,30,15,2,0,46
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,5,1,4,0,0,5
UTTAR PRADESH,KANPUR NAGAR,BILHAUR,5,3,5,0,0,8
UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,73,16,54,16,0,87
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,5,2,5,2,0,8
UTTAR PRADESH,KANPUR NAGAR,PATARA,60,20,40,2,9,71
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,8,5,7,0,1,14
UTTAR PRADESH,LALITPUR,BIRDHA,833,82,760,22,0,864
UTTAR PRADESH,LALITPUR,JAKHAURA,66,17,55,7,0,79
UTTAR PRADESH,LALITPUR,MEHRONI,1622,333,1601,295,0,2229
UTTAR PRADESH,LALITPUR,TALBEHAT,29,15,14,0,0,29
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,37,1,37,0,9,47
UTTAR PRADESH,LUCKNOW,CHINHAT,75,20,35,55,5,115
UTTAR PRADESH,LUCKNOW,MALIHABAD,19,0,19,0,0,19
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,225,50,175,0,0,225
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,52,24,27,6,7,64
UTTAR PRADESH,MAHARAJ GANJ,DHANI,30,10,38,0,0,48
UTTAR PRADESH,MAHOBA,CHARKHARI,152,37,98,46,2,182
UTTAR PRADESH,MAHOBA,JAITPUR,19,0,19,0,0,19
UTTAR PRADESH,MAHOBA,KABARAI,689,12,669,8,0,689
UTTAR PRADESH,MAHOBA,PANWADI,109,31,69,11,0,111
UTTAR PRADESH,MEERUT,DAURALA,5,1,1,4,0,6
UTTAR PRADESH,MEERUT,HASTINAPUR,29,6,6,23,0,36
UTTAR PRADESH,MEERUT,KHARKHODA,1,1,1,0,1,3
UTTAR PRADESH,MEERUT,RAJPURA,0,0,0,0,0,1
UTTAR PRADESH,MIRZAPUR,CHHANBEY,134,111,80,2,0,192
UTTAR PRADESH,MIRZAPUR,CITY,148,112,118,62,8,300
UTTAR PRADESH,MIRZAPUR,HALIYA,2056,1510,1141,262,7,2920
UTTAR PRADESH,MIRZAPUR,LALGANJ,280,297,168,0,1,465
UTTAR PRADESH,MUZZAFARNAGAR,CHARTHAWAL,22,22,33,55,0,109
UTTAR PRADESH,MUZZAFARNAGAR,SHAHPUR,2,2,2,4,0,7
UTTAR PRADESH,MUZZAFARNAGAR,UN,4,4,7,11,0,22
UTTAR PRADESH,RAEBARELI,DEEH,100,25,75,0,0,100
UTTAR PRADESH,RAMPUR,SAID NAGAR,109,51,56,1,8,115
UTTAR PRADESH,SANT KABIR NAGAR,KHALILABAD,7,4,5,0,0,9
UTTAR PRADESH,SANT KABIR NAGAR,MENHDAWAL,110,90,115,50,5,260
UTTAR PRADESH,SANT KABIR NAGAR,NATHNAGAR,48,11,10,16,11,48
UTTAR PRADESH,SANT RAVI DAS NAGAR,AURAI,231,85,142,63,21,311
UTTAR PRADESH,SHRAWASTI,JAMUNHA,58,28,30,1,0,59
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,4,1,3,0,0,4
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,71,15,55,0,1,71
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,142,83,93,57,14,248
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,12,3,6,2,0,12
UTTAR PRADESH,SONBHADRA,BABHANI,15,15,15,0,0,30
UTTAR PRADESH,SONBHADRA,CHATRA,205,257,147,50,11,464
UTTAR PRADESH,SONBHADRA,CHOPAN,522,363,238,0,0,602
UTTAR PRADESH,SONBHADRA,LALGANJ,345,292,183,307,0,781
UTTAR PRADESH,SONBHADRA,MEYOURPUR,1187,1064,642,257,36,2000
UTTAR PRADESH,SONBHADRA,NAGAOA,67,79,56,4,0,138
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,1358,1166,1314,849,134,3464
UTTAR PRADESH,SULTANPUR,DOSTPUR,4,2,2,4,0,7
UTTAR PRADESH,VARANASI,CHIRAI GOAN,10,5,7,3,2,16
UTTAR PRADESH,VARANASI,SAVAPURI,35,17,17,2,0,36
UTTARANCHAL,ALMORA,BHAISIACHHANA,35,35,35,0,0,70
UTTARANCHAL,ALMORA,BHIKIASAIN,129,129,129,0,0,258
UTTARANCHAL,ALMORA,CHAUKHUTIYA,276,276,276,0,0,551
UTTARANCHAL,ALMORA,DHAULADEVI,9,9,9,0,0,17
UTTARANCHAL,ALMORA,DWARAHAT,58,58,58,0,8,123
UTTARANCHAL,ALMORA,HAWALBAG,174,174,174,0,0,347
UTTARANCHAL,ALMORA,LAMGARA,26,26,26,0,0,52
UTTARANCHAL,ALMORA,SALT,102,102,102,0,0,204
UTTARANCHAL,ALMORA,SYALDEY,153,153,153,0,0,307
UTTARANCHAL,ALMORA,TAKULA,57,57,57,0,0,115
UTTARANCHAL,ALMORA,TARIKHET,34,34,34,0,0,67
UTTARANCHAL,BAGESHWAR,BAGESHWAR,324,220,211,15,38,484
UTTARANCHAL,BAGESHWAR,GARUR,133,91,88,0,8,188
UTTARANCHAL,BAGESHWAR,KAPKOT,96,69,64,0,10,144
UTTARANCHAL,CHAMOLI,DASHOLI,50,50,50,0,0,101
UTTARANCHAL,CHAMOLI,DEWAL,20,20,20,0,0,40
UTTARANCHAL,CHAMOLI,GAIRSEN,168,168,168,0,0,335
UTTARANCHAL,CHAMOLI,GHAT,61,61,61,0,0,121
UTTARANCHAL,CHAMOLI,KARNAPRAYAG,107,90,90,17,0,197
UTTARANCHAL,CHAMOLI,NARAINBAGAR,90,91,91,0,0,183
UTTARANCHAL,CHAMOLI,POKHARI,20,15,15,5,0,35
UTTARANCHAL,CHAMOLI,THARALI,9,9,9,0,0,18
UTTARANCHAL,CHAMPAWAT,CHAMPAWAT,78,42,55,50,0,147
UTTARANCHAL,CHAMPAWAT,LOHAGHAT,16,10,12,0,0,22
UTTARANCHAL,CHAMPAWAT,PATI,72,64,64,0,2,130
UTTARANCHAL,DEHRA DUN,DOIWALA,128,80,81,3,0,165
UTTARANCHAL,DEHRA DUN,SEHASPUR,104,67,62,0,0,128
UTTARANCHAL,DEHRA DUN,VIKASH NAGAR,247,238,114,4,0,356
UTTARANCHAL,HARIDWAR,BHADRABAD,213,68,109,132,14,323
UTTARANCHAL,NAINITAL,BETALGHAT,183,173,181,30,0,384
UTTARANCHAL,NAINITAL,BHIMTAL,191,142,130,80,4,356
UTTARANCHAL,NAINITAL,DHARI,129,121,121,10,0,252
UTTARANCHAL,NAINITAL,KOTABAGH,144,144,144,0,13,301
UTTARANCHAL,NAINITAL,OKHALKANDA,96,98,98,0,0,196
UTTARANCHAL,NAINITAL,RAMGARH,289,280,281,1,2,563
UTTARANCHAL,NAINITAL,RAMNAGAR,40,20,20,0,0,41
UTTARANCHAL,PAURI,BIRONKHAL,22,22,22,0,0,44
UTTARANCHAL,PAURI,DUGADDA,127,127,127,0,0,254
UTTARANCHAL,PAURI,DWARIKHAL(DHANGU),12,12,12,0,0,24
UTTARANCHAL,PAURI,EKESWAR,60,60,60,0,0,120
UTTARANCHAL,PAURI,JAIHARIKHAL,50,50,50,0,0,100
UTTARANCHAL,PAURI,KALJIKHAL,199,125,119,12,0,255
UTTARANCHAL,PAURI,KHIRSU,15,6,6,0,3,15
UTTARANCHAL,PAURI,KOT,116,116,116,0,0,232
UTTARANCHAL,PAURI,PABO,159,159,159,81,0,399
UTTARANCHAL,PAURI,PAURI,12,12,12,0,0,24
UTTARANCHAL,PAURI,POKHRA,10,10,10,0,0,21
UTTARANCHAL,PAURI,YAMKESWAR,43,43,43,0,0,86
UTTARANCHAL,PITHORAGARH,BERINAAG,158,91,72,0,11,174
UTTARANCHAL,PITHORAGARH,BIN,133,98,77,1,18,194
UTTARANCHAL,PITHORAGARH,DHARCHULA,60,59,34,3,0,95
UTTARANCHAL,PITHORAGARH,DIDIHAT,99,61,53,0,9,123
UTTARANCHAL,PITHORAGARH,GANGOLIHAT,129,80,64,7,6,157
UTTARANCHAL,PITHORAGARH,KANALICHINA,148,87,62,5,15,169
UTTARANCHAL,PITHORAGARH,MUNAKOT,204,120,91,8,19,238
UTTARANCHAL,PITHORAGARH,MUNSIYARI,258,138,108,25,42,314
UTTARANCHAL,RUDHARAPARYAG,AUGUSTYAMUNI,154,108,106,121,1,336
UTTARANCHAL,RUDHARAPARYAG,JAKHOLI,24,13,14,0,0,27
UTTARANCHAL,TEHARI GARHWAL,CHAMBA,4,4,4,0,0,8
UTTARANCHAL,TEHARI GARHWAL,DEV PRAYAAG,12,8,7,0,0,15
UTTARANCHAL,TEHARI GARHWAL,DHOOLDHAR,239,165,165,0,0,330
UTTARANCHAL,TEHARI GARHWAL,JAAKHANIDAHAR,28,22,19,0,0,42
UTTARANCHAL,TEHARI GARHWAL,JONPUR,70,40,39,0,4,83
UTTARANCHAL,TEHARI GARHWAL,KIRTINAGAR,128,86,73,0,0,159
UTTARANCHAL,TEHARI GARHWAL,MILANGNA,147,100,76,1,0,177
UTTARANCHAL,TEHARI GARHWAL,NARANDER NAGAR,40,20,20,0,0,40
UTTARANCHAL,TEHARI GARHWAL,PRATAP NAGAR,27,12,13,0,2,27
UTTARANCHAL,UDHAM SINGH NAGAR,JASPUR,480,309,300,30,20,660
UTTARANCHAL,UDHAM SINGH NAGAR,KASHIPUR,1295,948,788,146,691,2573
UTTARANCHAL,UDHAM SINGH NAGAR,KHATIMA,32,30,30,0,0,60
UTTARANCHAL,UDHAM SINGH NAGAR,RUDRAPUR,661,463,474,180,0,1118
UTTARANCHAL,UTTARKASHI,BHATWARI,22,16,15,0,0,31
UTTARANCHAL,UTTARKASHI,CHINALISAUR,150,89,101,0,0,190
UTTARANCHAL,UTTARKASHI,DUNDA,16,9,9,0,0,18
UTTARANCHAL,UTTARKASHI,NOUGAON,26,18,21,0,0,39
UTTARANCHAL,UTTARKASHI,PAROLA,112,90,78,0,0,168
WEST BENGAL,BANKURA,BANKURA-I,106,96,32,0,32,159
WEST BENGAL,BANKURA,BANKURA-II,982,693,378,2,264,1337
WEST BENGAL,BANKURA,BISHNUPUR,1142,1062,661,0,304,2027
WEST BENGAL,BANKURA,BORJORA,1495,1209,782,1,740,2732
WEST BENGAL,BANKURA,CHHATNA,442,348,225,10,142,726
WEST BENGAL,BANKURA,GANGAJAL GHATI,237,236,145,0,74,455
WEST BENGAL,BANKURA,HIRBUNDH,479,310,258,0,107,675
WEST BENGAL,BANKURA,INDPUR,3454,1994,2016,9,1086,5105
WEST BENGAL,BANKURA,INDUS,66,58,55,0,33,146
WEST BENGAL,BANKURA,JOYPUR,521,454,429,5,192,1080
WEST BENGAL,BANKURA,KATUL PUR,1210,1175,1046,18,553,2793
WEST BENGAL,BANKURA,KHATRA-I,78,59,24,1,26,110
WEST BENGAL,BANKURA,MEJIA,284,166,189,0,92,448
WEST BENGAL,BANKURA,ONDA,562,423,370,31,243,1066
WEST BENGAL,BANKURA,PATRASAYER,517,482,392,0,172,1046
WEST BENGAL,BANKURA,RAIPUR,1432,1126,735,3,459,2322
WEST BENGAL,BANKURA,RANIBUNDH,185,148,91,0,79,319
WEST BENGAL,BANKURA,SALTORA,207,200,75,2,47,325
WEST BENGAL,BANKURA,SARENGA,210,130,132,0,86,349
WEST BENGAL,BANKURA,SIMLAPAL,487,423,371,0,159,953
WEST BENGAL,BANKURA,SONAMUKHI,138,138,130,0,72,339
WEST BENGAL,BANKURA,TALDANGRA,625,483,370,35,186,1075
WEST BENGAL,BIRBHUM,BOLPUR SRINEKATAN,517,374,200,2,159,734
WEST BENGAL,BIRBHUM,DUBRAJ PUR,1876,1427,899,76,566,2967
WEST BENGAL,BIRBHUM,ILLAM BAZAR,688,622,421,1,217,1261
WEST BENGAL,BIRBHUM,KHOYRASOLE,1967,1669,838,15,653,3174
WEST BENGAL,BIRBHUM,LABPUR,2229,1909,1566,12,1019,4505
WEST BENGAL,BIRBHUM,MAYURESWAR-1,2235,2097,1748,48,719,4612
WEST BENGAL,BIRBHUM,MAYUURESWAR-2,1229,1020,832,23,404,2279
WEST BENGAL,BIRBHUM,MD.BAZAR,683,451,328,6,236,1020
WEST BENGAL,BIRBHUM,MURARAI-1,906,772,718,0,290,1779
WEST BENGAL,BIRBHUM,MURARAI-2,1123,1008,933,3,355,2300
WEST BENGAL,BIRBHUM,NALHATI-1,2371,1958,1608,82,743,4391
WEST BENGAL,BIRBHUM,NALHATI-2,1068,854,761,214,357,2186
WEST BENGAL,BIRBHUM,NANOOR,2374,1867,1506,17,806,4196
WEST BENGAL,BIRBHUM,RAJ NAGAR,830,689,377,5,239,1309
WEST BENGAL,BIRBHUM,RAMPURHAT-I,2127,1836,1368,14,752,3969
WEST BENGAL,BIRBHUM,RAMPURHAT-II,1569,1414,776,6,364,2559
WEST BENGAL,BIRBHUM,SAINTHIA,1085,862,754,22,399,2037
WEST BENGAL,BIRBHUM,SURI-I,938,709,357,8,300,1374
WEST BENGAL,BIRBHUM,SURI-II,156,148,134,0,50,332
WEST BENGAL,BURDWAN,ANDAL,42,42,11,0,2,55
WEST BENGAL,BURDWAN,ASANSOL MUNI.CORPN,27,5,0,0,22,27
WEST BENGAL,BURDWAN,AUSGRAM-I,1003,770,658,50,99,1577
WEST BENGAL,BURDWAN,AUSGRAM-II,1728,1550,704,2,272,2528
WEST BENGAL,BURDWAN,BARABONI,418,361,147,8,0,517
WEST BENGAL,BURDWAN,BHATAR,1368,914,599,0,94,1607
WEST BENGAL,BURDWAN,BURDWAN-1,287,255,105,0,101,462
WEST BENGAL,BURDWAN,DURGAPUR FARIDPUR,238,236,34,1,46,317
WEST BENGAL,BURDWAN,GALSI-1,705,692,445,1,253,1391
WEST BENGAL,BURDWAN,GALSI-2,66,27,48,0,3,77
WEST BENGAL,BURDWAN,JAMALPUR,1302,1008,976,51,311,2345
WEST BENGAL,BURDWAN,JAMURIA,30,27,15,0,0,42
WEST BENGAL,BURDWAN,KALNA-1,1590,1041,285,0,860,2185
WEST BENGAL,BURDWAN,KALNA-2,176,167,40,0,103,310
WEST BENGAL,BURDWAN,KANKSHA,573,502,136,0,277,915
WEST BENGAL,BURDWAN,KATUGRAM-I,804,589,505,10,49,1153
WEST BENGAL,BURDWAN,KATUGRAM-II,1323,784,243,26,672,1725
WEST BENGAL,BURDWAN,KATWA-I,425,338,139,4,77,557
WEST BENGAL,BURDWAN,KATWA-II,1137,561,221,7,471,1260
WEST BENGAL,BURDWAN,KHANDAGHOSH,411,299,311,0,16,627
WEST BENGAL,BURDWAN,KULTI MUNICIPALITY,41,25,9,6,6,46
WEST BENGAL,BURDWAN,MANGALCOTE,1487,1276,842,22,102,2242
WEST BENGAL,BURDWAN,MEMARI(1),492,215,460,0,59,734
WEST BENGAL,BURDWAN,MEMARI-2,527,499,224,2,176,901
WEST BENGAL,BURDWAN,MONTESWAR,1598,1183,451,12,510,2155
WEST BENGAL,BURDWAN,PURBASTHALI-1,2220,1567,236,6,1372,3181
WEST BENGAL,BURDWAN,PURBASTHALI-2,547,235,80,0,370,685
WEST BENGAL,BURDWAN,RAINA,389,267,235,0,149,651
WEST BENGAL,BURDWAN,RAINA-1,303,270,142,14,49,475
WEST BENGAL,BURDWAN,RANIGANGE,154,151,72,0,27,250
WEST BENGAL,BURDWAN,SALANPUR,302,301,10,0,0,311
WEST BENGAL,COOCHBEHAR,COOCHBEHAR-I,998,824,576,0,332,1731
WEST BENGAL,COOCHBEHAR,COOCHBEHAR-II,1099,869,734,0,418,2021
WEST BENGAL,COOCHBEHAR,DINHATA-1,988,700,555,0,385,1640
WEST BENGAL,COOCHBEHAR,DINHATA-II,1102,1003,668,1,405,2077
WEST BENGAL,COOCHBEHAR,HALDIBARI,110,63,58,4,30,155
WEST BENGAL,COOCHBEHAR,MATHABHANGA-I,946,673,604,0,362,1639
WEST BENGAL,COOCHBEHAR,MATHABHANGA-II,846,677,504,2,397,1580
WEST BENGAL,COOCHBEHAR,MEKHLIGANJ,765,532,522,59,266,1378
WEST BENGAL,COOCHBEHAR,SITAI,211,172,165,0,71,408
WEST BENGAL,COOCHBEHAR,SITALKUCHI,644,301,398,0,160,859
WEST BENGAL,COOCHBEHAR,TUFANGANJ-I,636,469,387,0,263,1119
WEST BENGAL,COOCHBEHAR,TUFANGANJ-II,479,386,320,0,203,909
WEST BENGAL,DAKSHIN DINAJPUR,BALURGHAT,3259,1859,1373,7,977,4216
WEST BENGAL,DAKSHIN DINAJPUR,BANSIHARI,1799,1246,607,8,925,2786
WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,3009,1973,1354,9,1569,4905
WEST BENGAL,DAKSHIN DINAJPUR,HARIRAMPUR,988,830,477,23,274,1604
WEST BENGAL,DAKSHIN DINAJPUR,HILI,159,112,66,11,49,238
WEST BENGAL,DAKSHIN DINAJPUR,KUMARGANJ,4195,2916,2470,46,1889,7321
WEST BENGAL,DAKSHIN DINAJPUR,KUSHMANDI,3554,1985,1461,15,1462,4923
WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,5443,3245,3245,34,1957,8482
WEST BENGAL,DARJEELING,KHARIBARI,594,424,211,170,65,870
WEST BENGAL,DARJEELING,MATIGARA,629,71,47,559,23,699
WEST BENGAL,DARJEELING,NAXALBARI,2431,294,189,2132,98,2713
WEST BENGAL,DARJEELING,PHANSIDEWA,720,371,257,333,96,1057
WEST BENGAL,HAORA,AMTA-I,2907,2814,1748,1,2640,7203
WEST BENGAL,HAORA,AMTA-II,3524,3379,1942,9,3003,8333
WEST BENGAL,HAORA,BAGNAN-I,2117,1713,1112,40,1851,4716
WEST BENGAL,HAORA,BAGNAN-II,2336,2136,1205,166,2051,5557
WEST BENGAL,HAORA,BALLYJAGACHA,2097,1566,655,0,643,2864
WEST BENGAL,HAORA,DOMJUR,2200,1842,990,55,1682,4569
WEST BENGAL,HAORA,JAGOTBALLAVPUR,2940,2893,1565,30,2698,7185
WEST BENGAL,HAORA,PANCHLA,369,353,161,16,355,884
WEST BENGAL,HAORA,SANKRAIL,72,68,55,4,49,175
WEST BENGAL,HAORA,SHYAMPUR-I,4658,4532,2546,1,4609,11688
WEST BENGAL,HAORA,SHYAMPUR-II,4565,4563,2605,0,4524,11692
WEST BENGAL,HAORA,UDAY NARAYANPUR,1947,1781,1130,20,1268,4200
WEST BENGAL,HAORA,ULUBERIA-I,2161,1823,1121,87,1899,4930
WEST BENGAL,HAORA,ULUBERIA-II,157,149,91,0,143,384
WEST BENGAL,HOOGHLY,ARAMBAGH,1942,1329,1368,60,295,3052
WEST BENGAL,HOOGHLY,BALAGARH,3091,2364,311,1,1816,4492
WEST BENGAL,HOOGHLY,CHANDITALA-I,752,237,202,1,530,970
WEST BENGAL,HOOGHLY,CHANDITALA-II,263,134,182,2,68,385
WEST BENGAL,HOOGHLY,CHINSURAH-MOGRA,752,536,86,1,348,971
WEST BENGAL,HOOGHLY,DHANIAKHALI,2363,1221,1853,1,358,3434
WEST BENGAL,HOOGHLY,GOGHAT-I,802,569,485,30,183,1267
WEST BENGAL,HOOGHLY,GOGHAT-II,673,598,370,1,146,1114
WEST BENGAL,HOOGHLY,HARIPAL,1983,1744,1363,22,375,3505
WEST BENGAL,HOOGHLY,JANGIPARA,2731,1881,2131,20,331,4363
WEST BENGAL,HOOGHLY,KHANAKUL-I,3336,2598,2177,7,924,5706
WEST BENGAL,HOOGHLY,KHANAKUL-II,4450,1276,1906,25,2837,6043
WEST BENGAL,HOOGHLY,PANDUA,592,576,235,1,209,1022
WEST BENGAL,HOOGHLY,POLBA DADPUR,785,566,367,15,417,1364
WEST BENGAL,HOOGHLY,PURSURAH,2448,2173,1722,1,203,4099
WEST BENGAL,HOOGHLY,SERAMPUR-UTTERPARA,121,94,15,13,80,201
WEST BENGAL,HOOGHLY,SINGUR,229,184,114,1,69,368
WEST BENGAL,HOOGHLY,TARAKESWAR,1032,897,702,3,30,1633
WEST BENGAL,JALPAIGURI,ALIPURDUAR-1,1546,527,568,852,186,2132
WEST BENGAL,JALPAIGURI,ALIPURDUAR-2,2176,650,592,1230,187,2658
WEST BENGAL,JALPAIGURI,DHUPGURI,1116,737,847,54,274,1912
WEST BENGAL,JALPAIGURI,FALAKATA,868,440,470,242,148,1300
WEST BENGAL,JALPAIGURI,JALPAIGURI SADAR,291,110,213,11,48,382
WEST BENGAL,JALPAIGURI,KALCHINI,199,83,58,60,28,229
WEST BENGAL,JALPAIGURI,KUMARGRAM,1119,120,185,922,55,1282
WEST BENGAL,JALPAIGURI,MADARIHAT,1171,178,220,900,48,1347
WEST BENGAL,JALPAIGURI,MAL,1947,932,878,941,196,2947
WEST BENGAL,JALPAIGURI,MATIALI,5874,360,296,5632,290,6578
WEST BENGAL,JALPAIGURI,MAYNAGURI,1757,1163,1095,69,428,2755
WEST BENGAL,JALPAIGURI,NAGRAKATA,6182,62,55,6118,8,6242
WEST BENGAL,JALPAIGURI,RAJGANJ,3175,897,408,2254,322,3881
WEST BENGAL,MALDA,BAMANGOLA,2513,922,1143,43,685,2794
WEST BENGAL,MALDA,CHANCHAL-I,720,500,390,11,535,1436
WEST BENGAL,MALDA,CHANCHAL-II,656,383,154,0,278,816
WEST BENGAL,MALDA,ENGLISH BAZAR,874,257,295,46,429,1028
WEST BENGAL,MALDA,GAZOLE,5230,1439,3050,32,961,5481
WEST BENGAL,MALDA,HABIBPUR,2503,888,715,112,1157,2871
WEST BENGAL,MALDA,HARISHCHANDRAPUR-I,285,195,102,0,45,342
WEST BENGAL,MALDA,HARISHCHANDRAPUR-II,1462,612,550,1,715,1878
WEST BENGAL,MALDA,KALIACHAK-I,40,16,18,6,0,40
WEST BENGAL,MALDA,KALIACHAK-II,219,129,89,0,9,227
WEST BENGAL,MALDA,KALIACHAK-III,18,15,5,0,0,20
