-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Shallow Tubewells. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.12.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Shallow Tubewells", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total
UTTAR PRADESH,RAEBARELI,CHHATOH,6525,4639,4833,1233,502,11207
UTTAR PRADESH,RAEBARELI,DALMAU,8193,5342,6445,1222,1032,14040
UTTAR PRADESH,RAEBARELI,DEEH,7092,3409,4416,92,449,8366
UTTAR PRADESH,RAEBARELI,DEENSHAH GOURA,10066,4600,6739,1634,1245,14218
UTTAR PRADESH,RAEBARELI,HARCHANDPUR,10256,6478,8572,356,1282,16687
UTTAR PRADESH,RAEBARELI,JAGAT PUR,7528,3204,4872,1253,856,10185
UTTAR PRADESH,RAEBARELI,KHEERO,10948,4349,5990,3395,1271,15004
UTTAR PRADESH,RAEBARELI,LAL GANJ,10572,3583,6751,811,975,12120
UTTAR PRADESH,RAEBARELI,MAHARAJ GANJ,11603,5212,5804,632,481,12128
UTTAR PRADESH,RAEBARELI,RAHI,17651,7725,10112,2465,1099,21402
UTTAR PRADESH,RAEBARELI,ROHANIYA,4932,2943,2769,519,528,6759
UTTAR PRADESH,RAEBARELI,SALON,20836,7357,11015,1361,2729,22462
UTTAR PRADESH,RAEBARELI,SARANI,10293,3661,6867,1746,792,13064
UTTAR PRADESH,RAEBARELI,SATAON,10214,5512,7257,1738,1318,15825
UTTAR PRADESH,RAEBARELI,SHIV GARH,9305,4844,4549,142,665,10201
UTTAR PRADESH,RAEBARELI,SINGHPUR,8841,6012,5656,638,1637,13943
UTTAR PRADESH,RAEBARELI,TILOI,4867,3236,3608,440,644,7928
UTTAR PRADESH,RAEBARELI,UCHAHAR,11113,5034,6354,814,945,13147
UTTAR PRADESH,RAMPUR,BILASPUR,15353,13265,12658,785,1581,28289
UTTAR PRADESH,RAMPUR,CHAMRAOA,13273,11237,10734,747,1358,24076
UTTAR PRADESH,RAMPUR,MILAK,22224,19084,18411,1086,1971,40552
UTTAR PRADESH,RAMPUR,SAID NAGAR,13256,11261,10809,714,1371,24155
UTTAR PRADESH,RAMPUR,SHAHABAD,19973,17117,16418,1052,1866,36452
UTTAR PRADESH,RAMPUR,SUAR,31722,27227,26076,1719,3139,58161
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,25693,12428,12041,11664,245,36377
UTTAR PRADESH,SAHARANPUR,DEOBAND,21419,5398,5228,11230,2553,24409
UTTAR PRADESH,SAHARANPUR,GANGOH,35001,13746,12419,11141,1834,39140
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,20991,13363,13025,6514,1491,34393
UTTAR PRADESH,SAHARANPUR,NAGAL,36260,11210,10272,25999,178,47659
UTTAR PRADESH,SAHARANPUR,NAKUR,38609,12518,12412,18488,7909,51327
UTTAR PRADESH,SAHARANPUR,NANAUTA,27531,13116,13162,15648,203,42129
UTTAR PRADESH,SAHARANPUR,PUVARKA,31652,9519,8345,9788,5071,32724
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,23721,7092,7095,13586,3036,30810
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,17115,15199,15031,1674,233,32137
UTTAR PRADESH,SAHARANPUR,SARSAWAN,42799,14921,14410,24582,1113,55026
UTTAR PRADESH,SANT KABIR NAGAR,BAGHAULEE,11367,6394,8090,685,416,15585
UTTAR PRADESH,SANT KABIR NAGAR,HAISAR BAZAR,20116,8483,13194,827,527,23031
UTTAR PRADESH,SANT KABIR NAGAR,KHALILABAD,12863,4847,6720,694,1266,13526
UTTAR PRADESH,SANT KABIR NAGAR,MENHDAWAL,8498,4348,6387,189,275,11199
UTTAR PRADESH,SANT KABIR NAGAR,NATHNAGAR,12457,6287,8627,746,932,16591
UTTAR PRADESH,SANT KABIR NAGAR,SAANTHA,23953,10097,11801,3530,2019,27448
UTTAR PRADESH,SANT KABIR NAGAR,SEMARIYAWAN,22190,10462,13382,3181,1107,28132
UTTAR PRADESH,SANT RAVI DAS NAGAR,AURAI,5231,2025,3076,1637,453,7191
UTTAR PRADESH,SANT RAVI DAS NAGAR,BHADOHI,7010,3439,5304,1665,843,11251
UTTAR PRADESH,SANT RAVI DAS NAGAR,DEEH,3097,1050,1891,1940,305,5186
UTTAR PRADESH,SANT RAVI DAS NAGAR,GYANPUR,6150,2615,3472,1741,764,8592
UTTAR PRADESH,SANT RAVI DAS NAGAR,SURIYAWA,10196,4077,4013,2081,42,10213
UTTAR PRADESH,SHAHJAHANPUR,BANDA,13801,13582,13634,125,28,27369
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,11707,10896,10924,628,95,22543
UTTAR PRADESH,SHAHJAHANPUR,DADROL,16818,15349,15661,685,327,32022
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,18001,17795,17907,35,38,35775
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,20355,19226,20121,122,40,39509
UTTAR PRADESH,SHAHJAHANPUR,KALAN,17776,16663,17318,182,169,34331
UTTAR PRADESH,SHAHJAHANPUR,KANTH,15933,14128,14222,1094,599,30043
UTTAR PRADESH,SHAHJAHANPUR,KATRA,6691,6618,6616,62,3,13299
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,25381,23466,23192,1119,752,48528
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,19555,19149,19318,101,117,38684
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,17398,14511,14727,2303,283,31824
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,13738,12933,13009,536,171,26649
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,18376,17690,17688,382,264,36023
UTTAR PRADESH,SHAHJAHANPUR,TILHER,23211,22865,22779,195,36,45875
UTTAR PRADESH,SHRAWASTI,GILAULA,28720,17443,18717,3969,1067,41196
UTTAR PRADESH,SHRAWASTI,HARIHAR PUR RANI,12111,6604,8870,864,397,16736
UTTAR PRADESH,SHRAWASTI,IKAUNA,32048,17117,19324,7182,4399,48022
UTTAR PRADESH,SHRAWASTI,JAMUNHA,24176,16935,19393,1179,675,38181
UTTAR PRADESH,SHRAWASTI,PAYAG PUR,14650,10785,8339,1900,335,21359
UTTAR PRADESH,SHRAWASTI,SIRSHIYA,1353,885,1258,348,106,2597
UTTAR PRADESH,SHRAWASTI,VISHESHAR GANJ,31582,17686,24125,1678,5226,48715
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,7770,4071,5255,3436,369,13131
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,10047,6057,7079,965,578,14678
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,25714,20766,27601,2027,665,51059
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,4863,4683,5552,26,77,10338
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,21949,15878,17853,932,43,34705
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,21863,12603,13991,3624,1810,32029
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,8197,2277,5494,42,556,8369
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,19369,17590,20942,2798,1141,42472
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,13983,8119,9442,2031,491,20083
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,29635,24183,25952,2152,1528,53814
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,3399,3691,4168,227,0,8086
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,7593,7724,8259,473,505,16961
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,5220,4309,6153,68,196,10726
UTTAR PRADESH,SITAPUR,AILIYA,19632,6153,11759,0,1879,19791
UTTAR PRADESH,SITAPUR,BEHTA,10501,3206,6327,0,1012,10544
UTTAR PRADESH,SITAPUR,BESWAN,25273,9585,14051,72,2039,25747
UTTAR PRADESH,SITAPUR,GODLAMAO,19435,7371,10805,55,1569,19799
UTTAR PRADESH,SITAPUR,HARGAON,16623,5747,9677,0,1320,16744
UTTAR PRADESH,SITAPUR,KASMANDA,15132,5739,8413,43,1221,15416
UTTAR PRADESH,SITAPUR,KHAIRABAD,16324,5644,9501,0,1297,16442
UTTAR PRADESH,SITAPUR,LAHERPUR,11673,4427,6490,33,942,11892
UTTAR PRADESH,SITAPUR,MACHREHTA,17925,5401,11087,0,1552,18040
UTTAR PRADESH,SITAPUR,MAHMOODABAD,27638,7594,18135,0,2260,27989
UTTAR PRADESH,SITAPUR,MAHOLI,17231,6209,9821,0,1644,17674
UTTAR PRADESH,SITAPUR,MISHRIKH,14594,5721,8313,0,1048,15082
UTTAR PRADESH,SITAPUR,PAHLA,25488,9412,14616,0,2128,26156
UTTAR PRADESH,SITAPUR,PERSENDI,20753,6564,12437,0,2063,21064
UTTAR PRADESH,SITAPUR,PISWAN,29809,10439,17301,0,2534,30274
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,34932,11971,20405,0,2985,35361
UTTAR PRADESH,SITAPUR,REUSA,19816,6276,12270,0,1603,20149
UTTAR PRADESH,SITAPUR,SAKEREN,19251,5560,11508,0,2351,19419
UTTAR PRADESH,SITAPUR,SIDHAOLI,19155,7265,10649,55,1545,19514
UTTAR PRADESH,SONBHADRA,BABHANI,645,421,446,114,39,1020
UTTAR PRADESH,SONBHADRA,CHATRA,2421,2152,2163,1205,159,5679
UTTAR PRADESH,SONBHADRA,CHOPAN,567,343,332,84,14,773
UTTAR PRADESH,SONBHADRA,DUDDHI,581,475,369,114,7,964
UTTAR PRADESH,SONBHADRA,LALGANJ,2394,1974,1364,349,22,3709
UTTAR PRADESH,SONBHADRA,MEYOURPUR,3161,1090,2822,127,182,4220
UTTAR PRADESH,SONBHADRA,NAGAOA,498,520,264,4,0,787
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,3004,2663,2522,2461,153,7799
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,22084,15124,10025,8633,2832,36613
UTTAR PRADESH,SULTANPUR,AMETHI,33896,13799,21715,4687,3049,43251
UTTAR PRADESH,SULTANPUR,BALDERAI,12494,9404,6346,1808,1501,19059
UTTAR PRADESH,SULTANPUR,BHADAIYAN,15484,8148,7563,2292,1324,19327
UTTAR PRADESH,SULTANPUR,BHADAR,14658,11550,10143,1469,2907,26068
UTTAR PRADESH,SULTANPUR,BHETUA,10941,15453,4503,1761,663,22380
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,28881,17458,14614,4840,1287,38200
UTTAR PRADESH,SULTANPUR,DOSTPUR,21668,17249,10540,6040,1381,35211
UTTAR PRADESH,SULTANPUR,DUBEYPUR,20467,10012,10050,4061,1474,25597
UTTAR PRADESH,SULTANPUR,GAURIGANJ,19942,10046,11188,2141,1858,25233
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,18000,15479,12425,1167,4423,33494
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,15509,8333,7831,4787,1636,22587
UTTAR PRADESH,SULTANPUR,JAMON,10916,9586,5228,1663,1108,17585
UTTAR PRADESH,SULTANPUR,KADIPUR,10287,5101,6809,5830,3286,21025
UTTAR PRADESH,SULTANPUR,KUREBHAR,18962,9187,9554,3565,2222,24528
UTTAR PRADESH,SULTANPUR,KURWAR,20876,11275,13450,6522,2508,33755
UTTAR PRADESH,SULTANPUR,LAMBHUA,27624,14719,15145,4189,1679,35732
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,12316,22844,4926,1907,1055,30731
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,18474,8358,11160,2154,1631,23302
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,5417,5707,2489,1265,799,10261
UTTAR PRADESH,SULTANPUR,SHAHGARH,11732,11448,7560,988,1629,21624
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,10166,12854,6135,1518,1742,22249
UTTAR PRADESH,UNNAO,ASOHA,12542,7914,9191,473,850,18429
UTTAR PRADESH,UNNAO,AURAS,13645,5606,7862,992,827,15287
UTTAR PRADESH,UNNAO,BANGARMAU,20015,7739,14198,2982,1429,26349
UTTAR PRADESH,UNNAO,BICHHIYA,10575,5190,6706,397,723,13016
UTTAR PRADESH,UNNAO,BIGHAPUR,19943,8206,10906,8767,835,28714
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,14669,5050,7256,1367,1438,15111
UTTAR PRADESH,UNNAO,GANJ MORADABAD,17839,6295,10501,1087,1387,19270
UTTAR PRADESH,UNNAO,HASAN GANJ,15767,8353,10319,1556,701,20929
UTTAR PRADESH,UNNAO,HILAULI,19837,7100,11657,1462,1443,21662
UTTAR PRADESH,UNNAO,MIANGANJ,17205,7593,11454,665,1209,20922
UTTAR PRADESH,UNNAO,NAWABGANJ,20183,6250,15374,960,1078,23661
UTTAR PRADESH,UNNAO,PURWA,12461,4911,8537,1330,885,15664
UTTAR PRADESH,UNNAO,SAFIPUR,12450,3764,10422,989,696,15870
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,13712,5030,8914,716,1352,16011
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,16382,4917,9245,1554,1670,17385
UTTAR PRADESH,UNNAO,SUMERPUR,8744,3575,6477,2926,374,13352
UTTAR PRADESH,VARANASI,AARAJILAINS,10175,3967,4972,1724,1358,12022
UTTAR PRADESH,VARANASI,BADAGOAN,6595,2534,2896,555,781,6766
UTTAR PRADESH,VARANASI,CHIRAI GOAN,8506,3316,5385,6477,2111,17288
UTTAR PRADESH,VARANASI,CHOLA PUR,9061,3490,4889,3206,499,12083
UTTAR PRADESH,VARANASI,HARAHUAA,5974,2064,3197,2188,800,8249
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,4098,1653,1588,858,3,4101
UTTAR PRADESH,VARANASI,PINDRA,9814,3822,4317,1629,828,10595
UTTAR PRADESH,VARANASI,SAVAPURI,4494,1717,2307,390,197,4612
UTTARANCHAL,CHAMPAWAT,CHAMPAWAT,866,792,764,4,2,1563
UTTARANCHAL,DEHRA DUN,DOIWALA,209,149,153,25,14,340
UTTARANCHAL,DEHRA DUN,RAIPUR,1,1,3,0,0,4
UTTARANCHAL,DEHRA DUN,SEHASPUR,191,134,157,0,0,290
UTTARANCHAL,DEHRA DUN,VIKASH NAGAR,146,137,101,5,1,244
UTTARANCHAL,HARIDWAR,BHADRABAD,20667,12760,10815,5390,870,29835
UTTARANCHAL,HARIDWAR,BHAGWAN PUR,7412,4648,4088,10819,515,20070
UTTARANCHAL,HARIDWAR,KHANPUR,9188,3559,2701,5469,706,12434
UTTARANCHAL,HARIDWAR,LAXUR,15814,4757,5489,10703,879,21829
UTTARANCHAL,HARIDWAR,NARSAN,6210,2399,2326,2866,674,8264
UTTARANCHAL,HARIDWAR,ROORKEE,19388,8027,8529,8836,2407,27799
UTTARANCHAL,NAINITAL,RAMNAGAR,2079,1366,1142,580,161,3248
UTTARANCHAL,UDHAM SINGH NAGAR,BAZPUR,7745,5044,4660,2461,908,13073
UTTARANCHAL,UDHAM SINGH NAGAR,GADARPUR,3351,2729,2732,472,155,6088
UTTARANCHAL,UDHAM SINGH NAGAR,JASPUR,7160,5885,5739,1370,341,13336
UTTARANCHAL,UDHAM SINGH NAGAR,KASHIPUR,9676,7632,5679,2209,752,16272
UTTARANCHAL,UDHAM SINGH NAGAR,KHATIMA,19531,10837,11017,4075,356,26284
UTTARANCHAL,UDHAM SINGH NAGAR,RUDRAPUR,10263,6373,6319,2933,605,16229
UTTARANCHAL,UDHAM SINGH NAGAR,SITARGANJ,15843,10712,9557,4136,1173,25577
WEST BENGAL,BANKURA,BANKURA-I,10,10,7,0,1,17
WEST BENGAL,BANKURA,BANKURA-II,927,845,367,15,406,1634
WEST BENGAL,BANKURA,BISHNUPUR,4193,4007,2375,5,1226,7613
WEST BENGAL,BANKURA,BORJORA,2323,2260,1025,8,887,4180
WEST BENGAL,BANKURA,CHHATNA,1,1,1,0,0,2
WEST BENGAL,BANKURA,GANGAJAL GHATI,4,4,2,0,0,6
WEST BENGAL,BANKURA,INDUS,5617,5498,1548,1,4405,11452
WEST BENGAL,BANKURA,JOYPUR,2961,2912,1656,75,1143,5786
WEST BENGAL,BANKURA,KATUL PUR,6263,6008,3727,172,2653,12560
WEST BENGAL,BANKURA,MEJIA,157,157,57,0,1,215
WEST BENGAL,BANKURA,ONDA,5124,5055,2353,147,1939,9493
WEST BENGAL,BANKURA,PATRASAYER,3830,3768,2081,37,1368,7253
WEST BENGAL,BANKURA,RAIPUR,2513,2504,2280,6,66,4857
WEST BENGAL,BANKURA,SARENGA,1277,1268,899,3,59,2229
WEST BENGAL,BANKURA,SIMLAPAL,1551,1539,1081,17,192,2829
WEST BENGAL,BANKURA,SONAMUKHI,4953,4910,2446,5,2568,9929
WEST BENGAL,BANKURA,TALDANGRA,1728,1659,1167,54,419,3299
WEST BENGAL,BIRBHUM,BOLPUR SRINEKATAN,3170,2820,1375,33,2331,6559
WEST BENGAL,BIRBHUM,DUBRAJ PUR,1460,1280,839,19,1000,3137
WEST BENGAL,BIRBHUM,ILLAM BAZAR,4227,3499,2330,270,2609,8708
WEST BENGAL,BIRBHUM,KHOYRASOLE,1254,921,629,15,416,1981
WEST BENGAL,BIRBHUM,LABPUR,4777,4157,2228,20,3646,10051
WEST BENGAL,BIRBHUM,MAYURESWAR-1,1241,1049,666,24,904,2644
WEST BENGAL,BIRBHUM,MAYUURESWAR-2,2408,2096,1679,4,1753,5532
WEST BENGAL,BIRBHUM,MD.BAZAR,291,200,145,4,128,476
WEST BENGAL,BIRBHUM,MURARAI-1,1858,1389,890,10,994,3283
WEST BENGAL,BIRBHUM,MURARAI-2,4064,3584,1765,16,1773,7138
WEST BENGAL,BIRBHUM,NALHATI-1,2722,2191,1127,129,1438,4884
WEST BENGAL,BIRBHUM,NALHATI-2,3090,2806,1888,43,2489,7227
WEST BENGAL,BIRBHUM,NANOOR,7040,4222,2896,28,3802,10949
WEST BENGAL,BIRBHUM,RAJ NAGAR,10,7,4,0,3,13
WEST BENGAL,BIRBHUM,RAMPURHAT-I,929,699,480,5,515,1699
WEST BENGAL,BIRBHUM,RAMPURHAT-II,2528,2247,1232,37,1762,5279
WEST BENGAL,BIRBHUM,SAINTHIA,3915,2994,1814,67,2146,7021
WEST BENGAL,BIRBHUM,SURI-I,255,170,106,2,117,396
WEST BENGAL,BIRBHUM,SURI-II,442,411,244,3,304,963
WEST BENGAL,BURDWAN,ANDAL,35,30,26,0,10,65
WEST BENGAL,BURDWAN,AUSGRAM-I,3989,3712,2025,39,2861,8638
WEST BENGAL,BURDWAN,AUSGRAM-II,3250,2938,1486,9,2026,6459
WEST BENGAL,BURDWAN,BHATAR,11256,8706,6073,12,7960,22750
WEST BENGAL,BURDWAN,BURDWAN-1,6365,5256,4023,0,4611,13890
WEST BENGAL,BURDWAN,BURDWAN-2,5943,5918,3749,0,4809,14476
WEST BENGAL,BURDWAN,DURGAPUR FARIDPUR,164,164,78,0,117,359
WEST BENGAL,BURDWAN,GALSI-1,2565,2558,1456,1,2233,6248
WEST BENGAL,BURDWAN,GALSI-2,6495,6075,3426,0,5322,14824
WEST BENGAL,BURDWAN,JAMALPUR,7680,6255,4815,393,2857,14319
WEST BENGAL,BURDWAN,JAMURIA,10,8,4,0,3,15
WEST BENGAL,BURDWAN,KALNA-1,5048,4477,2998,5,3387,10866
WEST BENGAL,BURDWAN,KALNA-2,6906,6723,3763,0,5164,15650
WEST BENGAL,BURDWAN,KANKSHA,1265,1215,654,29,736,2635
WEST BENGAL,BURDWAN,KATUGRAM-I,7185,6230,2959,25,5086,14299
WEST BENGAL,BURDWAN,KATUGRAM-II,3438,2627,1520,43,2472,6662
WEST BENGAL,BURDWAN,KATWA-I,5319,4394,2504,25,4150,11073
WEST BENGAL,BURDWAN,KATWA-II,3831,2821,1891,8,2808,7527
WEST BENGAL,BURDWAN,KHANDAGHOSH,7806,7712,4587,23,6143,18466
WEST BENGAL,BURDWAN,MANGALCOTE,9315,8015,4882,38,6879,19813
WEST BENGAL,BURDWAN,MEMARI(1),4144,3277,2548,2,2671,8497
WEST BENGAL,BURDWAN,MEMARI-2,7200,6737,4144,5,5905,16791
WEST BENGAL,BURDWAN,MONTESWAR,12607,12032,6860,95,11844,30830
WEST BENGAL,BURDWAN,PURBASTHALI-1,4235,4053,2560,3,3496,10112
WEST BENGAL,BURDWAN,PURBASTHALI-2,5488,4762,2374,50,3113,10299
WEST BENGAL,BURDWAN,RAINA,6133,5951,3932,1,5186,15070
WEST BENGAL,BURDWAN,RAINA-1,7044,6716,4173,58,5476,16424
WEST BENGAL,BURDWAN,RANIGANGE,3,3,3,0,1,7
WEST BENGAL,COOCHBEHAR,COOCHBEHAR-I,7738,5145,4028,8,2980,12160
WEST BENGAL,COOCHBEHAR,COOCHBEHAR-II,6340,4493,3811,79,2267,10650
WEST BENGAL,COOCHBEHAR,DINHATA-1,7049,4665,4593,3,2862,12123
WEST BENGAL,COOCHBEHAR,DINHATA-II,6076,3980,2641,6,3495,10122
WEST BENGAL,COOCHBEHAR,HALDIBARI,1883,1025,981,37,590,2632
WEST BENGAL,COOCHBEHAR,MATHABHANGA-I,2455,1979,1805,25,937,4746
WEST BENGAL,COOCHBEHAR,MATHABHANGA-II,4763,3602,2706,167,2007,8482
WEST BENGAL,COOCHBEHAR,MEKHLIGANJ,1493,1145,1014,75,550,2784
WEST BENGAL,COOCHBEHAR,SITAI,2639,2021,1867,3,927,4818
WEST BENGAL,COOCHBEHAR,SITALKUCHI,7023,4093,3439,42,2693,10266
WEST BENGAL,COOCHBEHAR,TUFANGANJ-I,7240,5009,3513,55,3811,12389
WEST BENGAL,COOCHBEHAR,TUFANGANJ-II,3422,2812,2136,21,1894,6863
WEST BENGAL,DAKSHIN DINAJPUR,BALURGHAT,6889,4559,2743,167,4362,11831
WEST BENGAL,DAKSHIN DINAJPUR,BANSIHARI,3445,733,855,55,2444,4086
WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,9156,1869,2997,28,6894,11787
WEST BENGAL,DAKSHIN DINAJPUR,HARIRAMPUR,3277,964,678,17,1962,3621
WEST BENGAL,DAKSHIN DINAJPUR,HILI,1665,910,408,13,971,2302
WEST BENGAL,DAKSHIN DINAJPUR,KUMARGANJ,5659,3201,1076,23,2798,7098
WEST BENGAL,DAKSHIN DINAJPUR,KUSHMANDI,9145,2127,2481,88,5278,9974
WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,4734,1198,1415,14,2976,5603
WEST BENGAL,DARJEELING,KHARIBARI,2364,2364,2069,0,296,4728
WEST BENGAL,DARJEELING,MATIGARA,140,140,123,0,18,280
WEST BENGAL,DARJEELING,NAXALBARI,248,248,217,0,31,496
WEST BENGAL,DARJEELING,PHANSIDEWA,3180,3180,2783,1,398,6361
WEST BENGAL,HAORA,AMTA-I,304,276,186,0,255,717
WEST BENGAL,HAORA,AMTA-II,146,127,101,0,127,355
WEST BENGAL,HAORA,BAGNAN-I,36,27,17,0,28,72
WEST BENGAL,HAORA,DOMJUR,21,21,15,0,21,57
WEST BENGAL,HAORA,JAGOTBALLAVPUR,832,764,316,32,689,1801
WEST BENGAL,HAORA,UDAY NARAYANPUR,1227,1154,871,0,719,2743
WEST BENGAL,HOOGHLY,ARAMBAGH,9393,7587,3341,110,5193,16230
WEST BENGAL,HOOGHLY,BALAGARH,5473,3701,1366,16,2983,8066
WEST BENGAL,HOOGHLY,CHANDITALA-I,2304,715,286,7,2040,3048
WEST BENGAL,HOOGHLY,CHANDITALA-II,489,416,102,0,349,866
WEST BENGAL,HOOGHLY,CHINSURAH-MOGRA,643,432,91,1,507,1030
WEST BENGAL,HOOGHLY,DHANIAKHALI,2789,1475,1559,8,1393,4436
WEST BENGAL,HOOGHLY,GOGHAT-I,6231,4552,2624,47,3156,10380
WEST BENGAL,HOOGHLY,GOGHAT-II,9035,7639,4852,12,3770,16273
WEST BENGAL,HOOGHLY,HARIPAL,3484,3170,1501,6,1932,6609
WEST BENGAL,HOOGHLY,JANGIPARA,3767,2265,1313,2,2249,5829
WEST BENGAL,HOOGHLY,KHANAKUL-I,4783,3461,2506,19,2358,8344
WEST BENGAL,HOOGHLY,KHANAKUL-II,730,249,300,0,470,1019
WEST BENGAL,HOOGHLY,PANDUA,7166,5575,2402,37,4756,12770
WEST BENGAL,HOOGHLY,POLBA DADPUR,8144,3243,2661,29,5908,11841
WEST BENGAL,HOOGHLY,PURSURAH,3350,3310,2155,0,72,5537
WEST BENGAL,HOOGHLY,SERAMPUR-UTTERPARA,221,185,25,0,182,391
WEST BENGAL,HOOGHLY,SINGUR,2391,1871,786,3,1457,4117
WEST BENGAL,HOOGHLY,TARAKESWAR,2392,2203,1896,10,202,4311
WEST BENGAL,JALPAIGURI,ALIPURDUAR-1,4872,4872,570,26,117,5585
WEST BENGAL,JALPAIGURI,ALIPURDUAR-2,7064,7064,1083,18,523,8687
WEST BENGAL,JALPAIGURI,DHUPGURI,3825,3258,3059,8,150,6475
WEST BENGAL,JALPAIGURI,FALAKATA,3708,3708,518,140,250,4615
WEST BENGAL,JALPAIGURI,JALPAIGURI SADAR,1317,1204,861,2,35,2102
WEST BENGAL,JALPAIGURI,KALCHINI,135,132,66,0,0,198
WEST BENGAL,JALPAIGURI,KUMARGRAM,149,147,94,0,0,241
WEST BENGAL,JALPAIGURI,MADARIHAT,148,135,95,0,0,230
WEST BENGAL,JALPAIGURI,MAL,1488,1478,1302,0,186,2966
WEST BENGAL,JALPAIGURI,MATIALI,149,127,68,7,0,202
WEST BENGAL,JALPAIGURI,MAYNAGURI,4189,3741,2949,35,113,6838
WEST BENGAL,JALPAIGURI,RAJGANJ,964,832,606,101,34,1572
WEST BENGAL,MALDA,BAMANGOLA,2623,20,132,1,2492,2645
WEST BENGAL,MALDA,CHANCHAL-I,7887,3306,2074,67,5191,10638
WEST BENGAL,MALDA,CHANCHAL-II,8618,4346,2099,145,5352,11942
WEST BENGAL,MALDA,ENGLISH BAZAR,2550,558,385,47,1836,2825
WEST BENGAL,MALDA,GAZOLE,5203,392,396,0,4750,5538
WEST BENGAL,MALDA,HABIBPUR,5091,351,387,60,4662,5460
WEST BENGAL,MALDA,HARISHCHANDRAPUR-I,8452,4489,1957,38,4641,11125
WEST BENGAL,MALDA,HARISHCHANDRAPUR-II,11172,8233,1568,46,8010,17857
WEST BENGAL,MALDA,KALIACHAK-I,3472,1002,1141,1541,467,4151
WEST BENGAL,MALDA,KALIACHAK-II,1883,647,725,474,277,2123
WEST BENGAL,MALDA,KALIACHAK-III,7230,3442,3548,63,1991,9044
WEST BENGAL,MALDA,MANIKCHAK,5268,2043,3336,117,688,6184
WEST BENGAL,MALDA,OLD MALDA,2523,677,588,2,1422,2688
WEST BENGAL,MALDA,RATUA-I,7638,3083,2058,40,4582,9763
WEST BENGAL,MALDA,RATUA-II,4327,1532,730,16,3000,5278
WEST BENGAL,MIDNAPORE,BHAGWANPUR - I,3372,48,1,0,3325,3374
WEST BENGAL,MIDNAPORE,BHAGWANPUR - II,5376,1251,25,0,5266,6542
WEST BENGAL,MIDNAPORE,BINPUR - I,2107,1794,1106,21,741,3662
WEST BENGAL,MIDNAPORE,BINPUR - II,261,215,109,0,61,385
WEST BENGAL,MIDNAPORE,CHANDRAKONA - 2,3643,2581,2914,3,1087,6584
